pdq,Spdq,aic
"(2, 0, 2)","(1, 2, 1, 36)",994.4348489512581
"(2, 0, 2)","(2, 2, 0, 36)",994.4745940826454
"(2, 0, 2)","(0, 2, 2, 36)",994.4809143189626
"(1, 1, 0)","(0, 2, 0, 36)",994.6037378247122
"(1, 0, 0)","(0, 2, 0, 36)",994.6185175044637
"(0, 0, 2)","(0, 2, 0, 36)",994.651301809111
"(1, 0, 2)","(2, 2, 1, 36)",994.6618851147159
"(1, 0, 2)","(1, 2, 2, 36)",994.6669116205957
"(2, 0, 1)","(2, 2, 1, 36)",994.6952453990604
"(2, 0, 1)","(1, 2, 2, 36)",994.6985408188112
"(1, 0, 1)","(2, 2, 2, 36)",994.8888373362811
"(2, 0, 2)","(0, 2, 0, 36)",995.2178467307393
"(0, 0, 2)","(1, 2, 0, 36)",995.3607806032607
"(0, 0, 2)","(0, 2, 1, 36)",995.3683391569174
"(1, 0, 0)","(1, 2, 0, 36)",995.5186843336041
"(1, 0, 0)","(0, 2, 1, 36)",995.5240699365
"(0, 1, 1)","(1, 2, 0, 36)",995.5568064205036
"(2, 1, 2)","(1, 2, 0, 36)",995.7789505059512
"(1, 2, 2)","(1, 2, 0, 36)",995.9015160171203
"(1, 0, 2)","(2, 2, 2, 36)",996.2386358841851
"(2, 0, 0)","(2, 2, 1, 36)",996.360086361488
"(2, 0, 0)","(1, 2, 2, 36)",996.3613868005885
"(2, 1, 0)","(1, 2, 0, 36)",996.4262980645976
"(2, 0, 2)","(2, 2, 1, 36)",996.47736513567
"(2, 0, 2)","(1, 2, 2, 36)",996.4805001258787
"(0, 1, 1)","(0, 2, 0, 36)",996.5750738833156
"(2, 0, 0)","(2, 2, 2, 36)",996.8020304598955
"(2, 1, 0)","(0, 2, 0, 36)",996.8998264644875
"(0, 0, 2)","(2, 2, 0, 36)",997.0654101425621
"(0, 0, 2)","(0, 2, 2, 36)",997.067032628411
"(0, 0, 2)","(1, 2, 1, 36)",997.0713113391816
"(2, 0, 2)","(2, 2, 2, 36)",997.1188932255329
"(0, 1, 2)","(1, 2, 0, 36)",997.2849901503984
"(0, 2, 0)","(0, 2, 1, 36)",997.3022757558516
"(1, 0, 0)","(1, 2, 1, 36)",997.3226585180793
"(1, 0, 0)","(2, 2, 0, 36)",997.3244567522406
"(1, 0, 0)","(0, 2, 2, 36)",997.3261727117635
"(1, 2, 2)","(0, 2, 0, 36)",997.5247900283593
"(1, 1, 1)","(1, 2, 0, 36)",997.6172450551754
"(0, 0, 1)","(0, 2, 0, 36)",997.6580426692017
"(0, 2, 1)","(1, 2, 0, 36)",998.0091988929981
"(0, 1, 2)","(0, 2, 0, 36)",998.0110302165133
"(1, 1, 1)","(0, 2, 0, 36)",998.6217783530072
"(0, 0, 1)","(1, 2, 0, 36)",998.9365074229034
"(0, 0, 1)","(0, 2, 1, 36)",998.9398668125534
"(0, 0, 2)","(2, 2, 1, 36)",999.0659152640595
"(0, 0, 2)","(1, 2, 2, 36)",999.0669230995173
"(2, 1, 1)","(1, 2, 0, 36)",999.2820383058015
"(1, 0, 0)","(2, 2, 1, 36)",999.325056047224
"(1, 0, 0)","(1, 2, 2, 36)",999.3258972870059
"(1, 0, 0)","(2, 2, 2, 36)",999.4776050719161
"(1, 1, 2)","(1, 2, 0, 36)",999.5650193724948
"(2, 1, 1)","(0, 2, 0, 36)",1000.079772952438
"(0, 2, 1)","(0, 2, 0, 36)",1000.4104200062417
"(0, 0, 1)","(2, 2, 0, 36)",1000.7446103633093
"(0, 0, 1)","(0, 2, 2, 36)",1000.7455742866467
"(0, 0, 1)","(1, 2, 1, 36)",1000.8164202350154
"(1, 1, 2)","(0, 2, 0, 36)",1000.8537169899279
"(0, 0, 2)","(2, 2, 2, 36)",1001.0658820606974
"(0, 2, 2)","(1, 2, 0, 36)",1001.1774074590141
"(1, 2, 1)","(1, 2, 0, 36)",1001.4538129268283
"(0, 2, 2)","(0, 2, 0, 36)",1001.7576834042129
"(1, 2, 1)","(0, 2, 0, 36)",1001.8568371732459
"(0, 0, 1)","(2, 2, 1, 36)",1002.7449096691662
"(0, 0, 1)","(1, 2, 2, 36)",1002.7453713724242
"(2, 1, 2)","(0, 2, 0, 36)",1002.9202099173019
"(2, 2, 1)","(1, 2, 0, 36)",1003.9226915255495
"(0, 0, 1)","(2, 2, 2, 36)",1004.7450306784391
"(0, 2, 0)","(2, 2, 0, 36)",1005.0870539808625
"(2, 2, 2)","(0, 2, 0, 36)",1005.2623327896323
"(0, 2, 0)","(2, 2, 1, 36)",1006.5637092702704
"(0, 2, 0)","(0, 2, 2, 36)",1007.8113702967092
"(0, 2, 0)","(1, 2, 2, 36)",1008.0746233955855
"(0, 2, 0)","(2, 2, 2, 36)",1008.1298897586496
"(0, 2, 0)","(1, 2, 1, 36)",1008.5407039592998
"(0, 0, 0)","(0, 2, 0, 36)",1010.1395809418827
"(2, 2, 1)","(0, 2, 0, 36)",1010.1623583158088
"(2, 2, 0)","(1, 2, 0, 36)",1010.2674113371717
"(0, 0, 0)","(0, 2, 1, 36)",1011.6952682748858
"(2, 2, 2)","(1, 2, 0, 36)",1013.3902613721754
"(0, 0, 0)","(2, 2, 0, 36)",1013.5088188672629
"(0, 0, 0)","(0, 2, 2, 36)",1013.5330377280623
"(0, 0, 0)","(1, 2, 1, 36)",1013.6948698150367
"(2, 2, 0)","(0, 2, 0, 36)",1014.4347635919447
"(0, 0, 0)","(2, 2, 1, 36)",1015.511656005935
"(0, 0, 0)","(1, 2, 2, 36)",1015.5331953613188
"(1, 2, 0)","(0, 2, 0, 36)",1017.2153982753533
"(0, 0, 0)","(2, 2, 2, 36)",1017.5333486467259
"(1, 2, 0)","(1, 2, 0, 36)",1017.5342957727256
"(0, 2, 0)","(0, 2, 0, 36)",1023.1240607939684
"(0, 2, 0)","(1, 2, 0, 36)",1028.2656223515341
"(0, 0, 0)","(1, 2, 0, 36)",1031.0764198864129
"(1, 0, 1)","(0, 1, 2, 36)",1595.9688836098599
"(1, 0, 1)","(2, 1, 0, 36)",1595.9890811601813
"(1, 0, 2)","(0, 1, 2, 36)",1596.434190635765
"(1, 0, 2)","(2, 1, 0, 36)",1596.5006483797288
"(2, 0, 2)","(0, 1, 1, 36)",1596.7798771470746
"(2, 0, 1)","(0, 1, 2, 36)",1596.8620107194554
"(2, 0, 1)","(2, 1, 0, 36)",1596.933477419018
"(1, 0, 1)","(1, 1, 2, 36)",1597.1225779184376
"(2, 0, 1)","(1, 1, 0, 36)",1597.1708755853215
"(1, 0, 1)","(2, 1, 1, 36)",1597.202775952925
"(1, 0, 2)","(2, 1, 1, 36)",1597.596863804841
"(1, 0, 2)","(1, 1, 2, 36)",1597.6038156786242
"(2, 0, 2)","(1, 1, 0, 36)",1597.6341529842716
"(2, 0, 2)","(2, 1, 0, 36)",1598.1143690879992
"(2, 0, 1)","(1, 1, 2, 36)",1598.2564145695262
"(2, 0, 1)","(2, 1, 1, 36)",1598.4124320918181
"(2, 0, 2)","(0, 1, 2, 36)",1598.9499805554694
"(1, 0, 1)","(2, 1, 2, 36)",1599.121176102847
"(1, 0, 2)","(2, 1, 2, 36)",1599.5877600220217
"(2, 0, 2)","(1, 1, 2, 36)",1600.0467466242558
"(2, 0, 2)","(2, 1, 1, 36)",1600.058298533495
"(2, 0, 1)","(2, 1, 2, 36)",1600.070948242108
"(1, 0, 2)","(1, 1, 1, 36)",1601.5059805343294
"(2, 0, 2)","(2, 1, 2, 36)",1602.0554054012684
"(1, 0, 1)","(0, 1, 0, 36)",1602.1147374593888
"(2, 0, 0)","(2, 1, 0, 36)",1602.5302113994396
"(2, 0, 0)","(0, 1, 2, 36)",1602.5828482549734
"(2, 0, 1)","(0, 1, 0, 36)",1603.4360735014177
"(1, 0, 2)","(0, 1, 0, 36)",1603.522512229591
"(2, 0, 2)","(1, 1, 1, 36)",1603.5849314967666
"(2, 0, 0)","(1, 1, 1, 36)",1603.65451258946
"(2, 0, 0)","(1, 1, 2, 36)",1603.7750055549
"(2, 0, 0)","(2, 1, 1, 36)",1603.7908925242461
"(1, 0, 1)","(1, 1, 0, 36)",1604.0545786975151
"(1, 0, 1)","(0, 1, 1, 36)",1604.0581840636933
"(2, 0, 1)","(0, 1, 1, 36)",1604.995289135213
"(1, 0, 2)","(1, 1, 0, 36)",1605.0805613043683
"(1, 0, 2)","(0, 1, 1, 36)",1605.1277514823362
"(2, 0, 2)","(0, 1, 0, 36)",1605.2337969294504
"(0, 0, 2)","(2, 1, 0, 36)",1605.5747496572128
"(0, 0, 2)","(0, 1, 2, 36)",1605.6384023060807
"(2, 0, 0)","(2, 1, 2, 36)",1605.7737576098443
"(1, 0, 1)","(1, 1, 1, 36)",1606.1173116241814
"(0, 0, 2)","(1, 1, 1, 36)",1606.4257732941664
"(0, 0, 2)","(2, 1, 1, 36)",1606.8676424814778
"(0, 0, 2)","(1, 1, 2, 36)",1606.8725271698936
"(2, 0, 1)","(1, 1, 1, 36)",1607.4318982368063
"(0, 0, 2)","(2, 1, 2, 36)",1608.8353139190544
"(1, 0, 0)","(2, 1, 0, 36)",1609.0425531465748
"(1, 0, 0)","(0, 1, 2, 36)",1609.1096563053761
"(1, 0, 0)","(1, 1, 1, 36)",1609.606538180293
"(2, 0, 0)","(0, 1, 0, 36)",1610.2453087257215
"(1, 0, 0)","(1, 1, 2, 36)",1610.3326653070749
"(1, 0, 0)","(2, 1, 1, 36)",1610.3418209870727
"(2, 0, 0)","(1, 1, 0, 36)",1610.4001775106258
"(2, 0, 0)","(0, 1, 1, 36)",1610.4555879756547
"(1, 0, 0)","(2, 1, 2, 36)",1612.3539555182408
"(0, 0, 1)","(2, 1, 0, 36)",1613.4385591827383
"(0, 0, 1)","(0, 1, 2, 36)",1613.5140646125653
"(0, 0, 2)","(1, 1, 0, 36)",1613.6029523339575
"(0, 0, 2)","(0, 1, 1, 36)",1613.688691511061
"(0, 0, 1)","(1, 1, 1, 36)",1613.8326029391862
"(0, 0, 2)","(0, 1, 0, 36)",1614.571874393227
"(0, 0, 1)","(1, 1, 2, 36)",1614.7234390437518
"(0, 0, 1)","(2, 1, 1, 36)",1614.7505953203463
"(1, 0, 0)","(1, 1, 0, 36)",1616.3678733430763
"(1, 0, 0)","(0, 1, 1, 36)",1616.4643573996548
"(0, 0, 1)","(2, 1, 2, 36)",1616.7293774972752
"(1, 0, 0)","(0, 1, 0, 36)",1617.7024716878154
"(0, 1, 0)","(0, 1, 0, 36)",1620.7151995848003
"(0, 0, 1)","(1, 1, 0, 36)",1620.798518342347
"(0, 0, 1)","(0, 1, 1, 36)",1620.9248131570132
"(0, 1, 0)","(0, 1, 2, 36)",1621.0817840586692
"(0, 1, 0)","(1, 1, 1, 36)",1621.200980963569
"(0, 1, 0)","(0, 1, 1, 36)",1621.2706682785933
"(0, 1, 0)","(1, 1, 0, 36)",1622.6466418640168
"(1, 1, 1)","(1, 1, 0, 36)",1622.9362146255514
"(0, 1, 0)","(1, 1, 2, 36)",1622.9459652082214
"(0, 1, 0)","(2, 1, 1, 36)",1622.972845536635
"(0, 0, 1)","(0, 1, 0, 36)",1623.2741896083742
"(0, 1, 1)","(1, 1, 1, 36)",1623.2770151698503
"(0, 1, 0)","(2, 1, 0, 36)",1623.5017609804001
"(1, 1, 0)","(1, 1, 1, 36)",1623.7108913482593
"(1, 1, 2)","(1, 1, 0, 36)",1623.7375116979863
"(1, 1, 0)","(0, 1, 2, 36)",1623.7439181881318
"(1, 1, 1)","(1, 1, 1, 36)",1623.7958165435873
"(1, 1, 0)","(2, 1, 0, 36)",1623.8731756482746
"(0, 1, 2)","(0, 1, 0, 36)",1623.9272371150003
"(1, 1, 0)","(0, 1, 0, 36)",1624.2484872500772
"(1, 1, 0)","(0, 1, 1, 36)",1624.33251586657
"(1, 1, 0)","(1, 1, 0, 36)",1624.5411332044043
"(1, 1, 1)","(0, 1, 2, 36)",1624.6432864524597
"(1, 1, 1)","(0, 1, 0, 36)",1624.6875035753196
"(1, 1, 1)","(2, 1, 0, 36)",1624.8539578083326
"(0, 1, 0)","(2, 1, 2, 36)",1624.9465452484824
"(0, 1, 2)","(1, 1, 1, 36)",1625.102974638644
"(2, 1, 0)","(1, 1, 1, 36)",1625.1163379621473
"(2, 1, 2)","(0, 1, 0, 36)",1625.1828956261152
"(1, 1, 0)","(1, 1, 2, 36)",1625.536799964639
"(1, 1, 0)","(2, 1, 1, 36)",1625.5373199376534
"(1, 1, 1)","(0, 1, 1, 36)",1625.5785992084952
"(2, 1, 2)","(1, 1, 0, 36)",1625.8238103269855
"(2, 1, 2)","(2, 1, 0, 36)",1625.8712480057693
"(1, 1, 1)","(1, 1, 2, 36)",1625.9912370745533
"(1, 1, 1)","(2, 1, 1, 36)",1625.9983389293463
"(1, 1, 2)","(0, 1, 1, 36)",1626.4961339892627
"(2, 1, 0)","(0, 1, 2, 36)",1626.6680536143642
"(2, 1, 0)","(2, 1, 0, 36)",1626.7839594440932
"(2, 1, 0)","(0, 1, 0, 36)",1626.9412292375625
"(0, 1, 1)","(0, 1, 2, 36)",1627.067456885628
"(0, 1, 1)","(2, 1, 0, 36)",1627.2257727156198
"(2, 1, 0)","(0, 1, 1, 36)",1627.259074923729
"(2, 1, 0)","(1, 1, 0, 36)",1627.4422551793834
"(1, 1, 0)","(2, 1, 2, 36)",1627.5310256345945
"(1, 1, 1)","(2, 1, 2, 36)",1627.7511842203141
"(2, 1, 2)","(0, 1, 1, 36)",1627.791012453093
"(0, 1, 1)","(0, 1, 1, 36)",1628.0792095304587
"(0, 1, 1)","(1, 1, 0, 36)",1628.3391356819043
"(0, 1, 1)","(0, 1, 0, 36)",1628.4241812222394
"(2, 1, 0)","(1, 1, 2, 36)",1628.478145078337
"(2, 1, 0)","(2, 1, 1, 36)",1628.4789543447105
"(2, 1, 1)","(1, 1, 1, 36)",1628.7323315821477
"(0, 1, 1)","(1, 1, 2, 36)",1628.783558677464
"(0, 1, 1)","(2, 1, 1, 36)",1628.7851925043822
"(2, 1, 2)","(1, 1, 1, 36)",1628.8062445638104
"(2, 1, 2)","(0, 1, 2, 36)",1630.1353405100185
"(0, 1, 1)","(2, 1, 2, 36)",1630.3278681063284
"(1, 1, 2)","(1, 1, 1, 36)",1630.3809671053828
"(2, 1, 0)","(2, 1, 2, 36)",1630.469446972293
"(0, 1, 2)","(0, 1, 2, 36)",1630.792289653407
"(2, 1, 1)","(0, 1, 2, 36)",1630.8705891047134
"(2, 1, 2)","(2, 1, 1, 36)",1630.8805724343824
"(0, 1, 2)","(2, 1, 0, 36)",1630.9330994697134
"(2, 1, 1)","(2, 1, 0, 36)",1630.9905774970682
"(2, 1, 1)","(0, 1, 0, 36)",1631.3434445913263
"(2, 1, 1)","(0, 1, 1, 36)",1631.6232399046446
"(0, 1, 2)","(0, 1, 1, 36)",1631.7800995956266
"(2, 1, 1)","(1, 1, 0, 36)",1631.8146444948204
"(0, 1, 2)","(1, 1, 0, 36)",1632.0072568951207
"(2, 1, 2)","(1, 1, 2, 36)",1632.0503506812972
"(0, 1, 2)","(1, 1, 2, 36)",1632.5328381101676
"(0, 1, 2)","(2, 1, 1, 36)",1632.5348763598022
"(2, 1, 1)","(2, 1, 1, 36)",1632.6561441266197
"(2, 1, 1)","(1, 1, 2, 36)",1632.656404016859
"(2, 1, 2)","(2, 1, 2, 36)",1632.7101104156561
"(0, 1, 2)","(2, 1, 2, 36)",1632.712780817274
"(1, 1, 2)","(0, 1, 2, 36)",1632.7822172658014
"(1, 1, 2)","(2, 1, 0, 36)",1632.912288039687
"(1, 1, 2)","(0, 1, 0, 36)",1633.5469251615204
"(1, 1, 2)","(2, 1, 2, 36)",1634.5435415901609
"(1, 1, 2)","(1, 1, 2, 36)",1634.549244542953
"(0, 0, 0)","(0, 1, 2, 36)",1634.5494196130505
"(1, 1, 2)","(2, 1, 1, 36)",1634.5504702546725
"(0, 0, 0)","(1, 1, 1, 36)",1634.5672800106506
"(2, 1, 1)","(2, 1, 2, 36)",1634.6408470202298
"(0, 0, 0)","(2, 1, 1, 36)",1635.7556467090544
"(0, 0, 0)","(1, 1, 2, 36)",1635.7858592520765
"(0, 0, 0)","(2, 1, 2, 36)",1637.7637946712593
"(0, 0, 0)","(0, 1, 1, 36)",1642.6783831307719
"(0, 0, 0)","(0, 1, 0, 36)",1646.8240928585585
"(0, 0, 0)","(1, 1, 0, 36)",1647.7810496371967
"(0, 2, 2)","(1, 1, 1, 36)",1651.3246498977383
"(1, 2, 1)","(1, 1, 1, 36)",1651.577266799118
"(0, 0, 0)","(2, 1, 0, 36)",1652.1705660823006
"(0, 2, 1)","(1, 1, 1, 36)",1652.3941949761959
"(0, 2, 2)","(0, 1, 2, 36)",1652.6362940771112
"(0, 2, 2)","(1, 1, 2, 36)",1653.1640055669673
"(0, 2, 2)","(2, 1, 1, 36)",1653.166252281685
"(2, 2, 1)","(1, 1, 1, 36)",1653.2481473466007
"(0, 2, 2)","(2, 1, 0, 36)",1653.4028444740754
"(1, 2, 1)","(2, 1, 1, 36)",1653.4302603060908
"(1, 2, 1)","(1, 1, 2, 36)",1653.4344964806244
"(1, 2, 1)","(2, 1, 0, 36)",1653.5490459674988
"(0, 2, 1)","(0, 1, 2, 36)",1653.5878184926473
"(1, 2, 2)","(1, 1, 1, 36)",1654.1730814131918
"(0, 2, 1)","(1, 1, 2, 36)",1654.3613170665344
"(2, 2, 1)","(0, 1, 2, 36)",1654.5698797632158
"(0, 2, 2)","(0, 1, 1, 36)",1655.0871300694766
"(1, 2, 1)","(0, 1, 1, 36)",1655.1682210997494
"(0, 2, 1)","(2, 1, 1, 36)",1655.2989205528136
"(0, 2, 1)","(0, 1, 1, 36)",1655.3797977072886
"(0, 2, 2)","(2, 1, 2, 36)",1655.4807508053311
"(0, 2, 2)","(1, 1, 0, 36)",1655.9271033787631
"(1, 2, 1)","(1, 1, 0, 36)",1655.9694987635091
"(1, 2, 1)","(2, 1, 2, 36)",1656.1352945766464
"(0, 2, 1)","(1, 1, 0, 36)",1656.3444438179104
"(0, 2, 1)","(2, 1, 2, 36)",1656.3820720159094
