pdq,Spdq,aic
"(2, 1, 1)","(2, 2, 1, 36)",1001.383962585921
"(0, 1, 1)","(2, 2, 1, 36)",1001.3845294730478
"(0, 1, 2)","(1, 2, 1, 36)",1001.4057315572029
"(2, 1, 2)","(0, 2, 2, 36)",1001.7847001872677
"(0, 1, 2)","(2, 2, 0, 36)",1001.9023961239246
"(2, 1, 2)","(1, 2, 1, 36)",1001.9198680562662
"(2, 1, 1)","(1, 2, 2, 36)",1001.9361442902158
"(1, 1, 0)","(2, 2, 1, 36)",1001.9691695801744
"(1, 1, 1)","(2, 2, 0, 36)",1002.0797353448305
"(2, 2, 0)","(2, 2, 2, 36)",1002.3411893960423
"(0, 1, 2)","(2, 2, 1, 36)",1002.4814777735603
"(1, 1, 0)","(1, 2, 2, 36)",1002.6382037411965
"(2, 1, 0)","(0, 2, 2, 36)",1002.6401538590646
"(1, 1, 1)","(2, 2, 1, 36)",1002.704836682015
"(2, 1, 0)","(1, 2, 1, 36)",1002.7340725195234
"(2, 1, 2)","(2, 2, 0, 36)",1002.7534276537774
"(2, 2, 0)","(1, 2, 2, 36)",1002.7896823155845
"(2, 1, 0)","(2, 2, 0, 36)",1002.932506110008
"(2, 1, 2)","(2, 2, 1, 36)",1002.9480760012976
"(1, 1, 2)","(0, 2, 2, 36)",1002.9659036931766
"(0, 1, 2)","(1, 2, 2, 36)",1002.9736605966857
"(1, 1, 2)","(1, 2, 1, 36)",1003.056561609772
"(1, 1, 1)","(1, 2, 2, 36)",1003.1939490692954
"(0, 1, 1)","(2, 2, 2, 36)",1003.2005928921014
"(2, 1, 1)","(2, 2, 2, 36)",1003.2382586000076
"(1, 1, 2)","(2, 2, 0, 36)",1003.6313110462238
"(0, 2, 1)","(2, 2, 0, 36)",1003.6886488493005
"(2, 1, 0)","(2, 2, 1, 36)",1003.7119136157687
"(1, 1, 0)","(2, 2, 2, 36)",1003.7911243555498
"(2, 1, 2)","(1, 2, 2, 36)",1004.0631008097001
"(1, 1, 2)","(2, 2, 1, 36)",1004.1445327694694
"(2, 1, 0)","(1, 2, 2, 36)",1004.2363831432812
"(0, 1, 2)","(2, 2, 2, 36)",1004.2670474065019
"(1, 1, 1)","(2, 2, 2, 36)",1004.4996905112524
"(1, 1, 2)","(1, 2, 2, 36)",1004.6225747557057
"(2, 1, 2)","(2, 2, 2, 36)",1004.719967220274
"(2, 1, 0)","(2, 2, 2, 36)",1005.5284639249993
"(1, 1, 2)","(2, 2, 2, 36)",1005.9222188984535
"(0, 1, 0)","(2, 2, 0, 36)",1006.0017178646223
"(0, 1, 0)","(2, 2, 1, 36)",1007.296951791187
"(0, 2, 1)","(2, 2, 2, 36)",1007.5563856653661
"(0, 1, 0)","(1, 2, 1, 36)",1007.6088421135902
"(0, 1, 0)","(1, 2, 2, 36)",1007.6806111723724
"(1, 2, 0)","(2, 2, 0, 36)",1007.6963263070177
"(0, 2, 2)","(1, 2, 0, 36)",1008.2592357150115
"(1, 2, 1)","(1, 2, 0, 36)",1008.3750222330937
"(0, 1, 0)","(2, 2, 2, 36)",1008.8309004536876
"(1, 2, 0)","(2, 2, 1, 36)",1009.4577389126572
"(0, 2, 1)","(1, 2, 0, 36)",1009.4737472379772
"(1, 2, 2)","(1, 2, 0, 36)",1010.1525606323291
"(2, 2, 1)","(1, 2, 0, 36)",1010.1528052474963
"(1, 2, 0)","(1, 2, 1, 36)",1010.6274962996198
"(1, 2, 0)","(1, 2, 2, 36)",1011.1549708536227
"(1, 2, 0)","(2, 2, 2, 36)",1011.435434506342
"(2, 2, 2)","(1, 2, 0, 36)",1012.2774794316053
"(0, 2, 0)","(0, 2, 2, 36)",1014.0953239832284
"(0, 1, 1)","(1, 2, 0, 36)",1014.7041527566507
"(1, 1, 0)","(1, 2, 0, 36)",1014.9800665622254
"(1, 2, 1)","(0, 2, 0, 36)",1016.260293724939
"(1, 1, 1)","(1, 2, 0, 36)",1016.697433150936
"(0, 1, 2)","(1, 2, 0, 36)",1016.735794570363
"(0, 2, 0)","(1, 2, 1, 36)",1016.7548054510598
"(2, 1, 0)","(1, 2, 0, 36)",1016.7587895390136
"(0, 2, 2)","(0, 2, 0, 36)",1016.8807708407818
"(1, 2, 2)","(0, 2, 0, 36)",1017.3803974910512
"(0, 2, 1)","(0, 2, 0, 36)",1018.209763499585
"(2, 2, 1)","(0, 2, 0, 36)",1018.4633707154532
"(2, 1, 1)","(1, 2, 0, 36)",1018.6617595079648
"(1, 1, 2)","(1, 2, 0, 36)",1018.7663501665005
"(2, 2, 0)","(1, 2, 0, 36)",1019.2690594164118
"(0, 1, 0)","(1, 2, 0, 36)",1019.6417742158793
"(2, 0, 0)","(1, 2, 0, 36)",1020.5930485204519
"(2, 0, 0)","(0, 2, 1, 36)",1020.6454096737733
"(2, 1, 2)","(1, 2, 0, 36)",1020.7334549535066
"(1, 0, 1)","(1, 2, 0, 36)",1020.846191643223
"(1, 0, 1)","(0, 2, 1, 36)",1020.9107848043653
"(1, 1, 0)","(0, 2, 0, 36)",1021.0633447531281
"(0, 0, 2)","(1, 2, 0, 36)",1021.3871915461939
"(0, 0, 2)","(0, 2, 1, 36)",1021.4410230684344
"(1, 0, 0)","(0, 2, 1, 36)",1021.626093369653
"(2, 2, 2)","(0, 2, 0, 36)",1021.9551830518643
"(1, 0, 2)","(1, 2, 0, 36)",1021.9694871225437
"(1, 0, 2)","(0, 2, 1, 36)",1022.0368580549944
"(2, 0, 0)","(1, 2, 1, 36)",1022.4079153115442
"(2, 0, 1)","(0, 2, 1, 36)",1022.4639237033299
"(2, 0, 0)","(2, 2, 0, 36)",1022.4932109352501
"(2, 0, 0)","(0, 2, 2, 36)",1022.5196372860919
"(1, 0, 1)","(1, 2, 1, 36)",1022.6894362398633
"(0, 1, 1)","(0, 2, 0, 36)",1022.7456850796847
"(1, 0, 1)","(2, 2, 0, 36)",1022.7532857004053
"(1, 0, 1)","(0, 2, 2, 36)",1022.7814938556085
"(2, 0, 2)","(1, 2, 0, 36)",1022.7928733789338
"(2, 0, 2)","(0, 2, 1, 36)",1022.8669728527543
"(0, 0, 2)","(1, 2, 1, 36)",1023.1204340236604
"(0, 0, 2)","(2, 2, 0, 36)",1023.2414528409203
"(0, 0, 2)","(0, 2, 2, 36)",1023.2681789567362
"(2, 0, 1)","(1, 2, 0, 36)",1023.3016884340944
"(1, 0, 0)","(1, 2, 1, 36)",1023.3521836191121
"(0, 0, 1)","(1, 2, 0, 36)",1023.4622549620905
"(1, 0, 0)","(2, 2, 0, 36)",1023.4640326780589
"(2, 0, 0)","(2, 2, 2, 36)",1023.480381145834
"(1, 0, 0)","(0, 2, 2, 36)",1023.4876649954002
"(0, 0, 1)","(0, 2, 1, 36)",1023.5068571643582
"(1, 0, 2)","(2, 2, 2, 36)",1023.6008297734301
"(2, 1, 0)","(0, 2, 0, 36)",1023.678914092087
"(1, 0, 2)","(1, 2, 1, 36)",1023.7986125572824
"(1, 0, 2)","(2, 2, 0, 36)",1023.8684793558075
"(1, 0, 2)","(0, 2, 2, 36)",1023.898678195341
"(1, 0, 1)","(2, 2, 2, 36)",1024.0312577008956
"(0, 0, 2)","(2, 2, 2, 36)",1024.1654223860012
"(2, 0, 0)","(1, 2, 2, 36)",1024.2481930160634
"(2, 0, 1)","(1, 2, 1, 36)",1024.2497933601462
"(2, 0, 0)","(2, 2, 1, 36)",1024.2673324401794
"(1, 1, 2)","(0, 2, 0, 36)",1024.3012845842145
"(2, 0, 1)","(2, 2, 0, 36)",1024.3069563227518
"(1, 1, 1)","(0, 2, 0, 36)",1024.332872899341
"(2, 0, 1)","(0, 2, 2, 36)",1024.3348756536657
"(1, 0, 1)","(1, 2, 2, 36)",1024.5475937874303
"(1, 0, 1)","(2, 2, 1, 36)",1024.5600733732606
"(2, 0, 2)","(1, 2, 1, 36)",1024.5813799947937
"(1, 0, 0)","(2, 2, 2, 36)",1024.6031236651722
"(1, 0, 0)","(0, 2, 0, 36)",1024.6159580385026
"(0, 1, 0)","(0, 2, 0, 36)",1024.6337539953752
"(0, 1, 2)","(0, 2, 0, 36)",1024.6509065247508
"(2, 0, 2)","(2, 2, 0, 36)",1024.6635147216216
"(2, 0, 2)","(0, 2, 2, 36)",1024.6940354953215
"(2, 0, 0)","(0, 2, 0, 36)",1024.8459823976882
"(0, 0, 2)","(1, 2, 2, 36)",1024.9701483102267
"(0, 0, 2)","(2, 2, 1, 36)",1024.981680309966
"(0, 0, 2)","(0, 2, 0, 36)",1025.1427188556227
"(0, 0, 1)","(1, 2, 1, 36)",1025.1541184849084
"(1, 0, 0)","(1, 2, 2, 36)",1025.211316079392
"(1, 0, 0)","(2, 2, 1, 36)",1025.2222624070116
"(0, 0, 1)","(2, 2, 0, 36)",1025.291797764878
"(0, 0, 1)","(0, 2, 2, 36)",1025.3132039901234
"(1, 0, 1)","(0, 2, 0, 36)",1025.3379106767015
"(2, 0, 1)","(2, 2, 2, 36)",1025.4984145500512
"(1, 0, 2)","(1, 2, 2, 36)",1025.6473361852618
"(1, 0, 2)","(2, 2, 1, 36)",1025.6593367538273
"(2, 0, 2)","(2, 2, 2, 36)",1025.7752782788161
"(0, 0, 1)","(0, 2, 0, 36)",1025.8858106409784
"(0, 0, 0)","(0, 2, 1, 36)",1026.059026454351
"(2, 0, 1)","(2, 2, 1, 36)",1026.1321201286403
"(2, 0, 1)","(1, 2, 2, 36)",1026.1324973044082
"(2, 1, 1)","(0, 2, 0, 36)",1026.2387554666789
"(2, 1, 2)","(0, 2, 0, 36)",1026.280292187931
"(1, 2, 0)","(1, 2, 0, 36)",1026.4227364086387
"(2, 0, 2)","(1, 2, 2, 36)",1026.5506115997741
"(2, 0, 2)","(2, 2, 1, 36)",1026.561666749115
"(2, 0, 1)","(0, 2, 0, 36)",1026.8462880842703
"(0, 0, 1)","(2, 2, 2, 36)",1026.868441134077
"(1, 0, 2)","(0, 2, 0, 36)",1026.937888664006
"(0, 0, 1)","(1, 2, 2, 36)",1027.0401785990348
"(0, 0, 1)","(2, 2, 1, 36)",1027.047391888716
"(0, 0, 0)","(1, 2, 1, 36)",1027.482157114534
"(2, 0, 2)","(0, 2, 0, 36)",1027.6514084117903
"(0, 0, 0)","(0, 2, 2, 36)",1027.6621929282487
"(0, 0, 0)","(2, 2, 0, 36)",1027.7511257904089
"(0, 0, 0)","(0, 2, 0, 36)",1028.5769591988196
"(0, 0, 0)","(2, 2, 2, 36)",1028.9733262690515
"(0, 0, 0)","(1, 2, 2, 36)",1029.3271705521943
"(0, 0, 0)","(2, 2, 1, 36)",1029.3845942916582
"(0, 2, 0)","(2, 2, 0, 36)",1032.032045974168
"(0, 2, 0)","(2, 2, 1, 36)",1033.4119297433092
"(2, 2, 0)","(0, 2, 0, 36)",1033.6313743379621
"(0, 2, 0)","(2, 2, 2, 36)",1034.8124416146654
"(0, 2, 0)","(1, 2, 2, 36)",1034.874534829711
"(0, 2, 0)","(0, 2, 1, 36)",1037.1112702310595
"(1, 2, 0)","(0, 2, 0, 36)",1037.9665308942465
"(1, 0, 0)","(1, 2, 0, 36)",1046.8695209968705
"(0, 2, 0)","(1, 2, 0, 36)",1049.6934801847697
"(0, 2, 0)","(0, 2, 0, 36)",1059.0697209717077
"(0, 0, 0)","(1, 2, 0, 36)",1071.3606705940308
"(1, 0, 0)","(2, 1, 0, 36)",1638.4302601248096
"(1, 0, 0)","(0, 1, 2, 36)",1638.4368883664522
"(2, 0, 0)","(2, 1, 0, 36)",1638.6021627852044
"(2, 0, 0)","(0, 1, 2, 36)",1638.6110094863839
"(1, 0, 1)","(2, 1, 0, 36)",1638.6957334622932
"(1, 0, 1)","(0, 1, 2, 36)",1638.705945444165
"(0, 0, 2)","(2, 1, 0, 36)",1638.7675813199571
"(0, 0, 2)","(0, 1, 2, 36)",1638.7760262784893
"(0, 0, 1)","(2, 1, 0, 36)",1639.251982920992
"(0, 0, 1)","(0, 1, 2, 36)",1639.2580149890694
"(2, 0, 2)","(2, 1, 0, 36)",1639.9231546586645
"(2, 0, 2)","(0, 1, 2, 36)",1639.9320820855808
"(1, 0, 0)","(1, 1, 2, 36)",1640.4231191086599
"(1, 0, 0)","(2, 1, 1, 36)",1640.4313806752352
"(1, 0, 2)","(2, 1, 0, 36)",1640.4822291181354
"(1, 0, 2)","(0, 1, 2, 36)",1640.49391302664
"(2, 0, 0)","(2, 1, 1, 36)",1640.5954110021412
"(2, 0, 0)","(1, 1, 2, 36)",1640.6076673611099
"(0, 0, 0)","(2, 1, 0, 36)",1640.6278931588222
"(2, 0, 1)","(0, 1, 2, 36)",1640.639574561706
"(2, 0, 1)","(2, 1, 0, 36)",1640.64635768262
"(1, 0, 1)","(1, 1, 1, 36)",1640.659581037615
"(1, 0, 1)","(2, 1, 1, 36)",1640.6880700016495
"(1, 0, 1)","(1, 1, 2, 36)",1640.6916173623915
"(0, 0, 0)","(0, 1, 2, 36)",1640.715487731378
"(0, 0, 2)","(2, 1, 1, 36)",1640.7596107112481
"(0, 0, 2)","(1, 1, 2, 36)",1640.7598504234986
"(2, 0, 0)","(1, 1, 1, 36)",1640.9222675964852
"(1, 0, 0)","(1, 1, 1, 36)",1641.0721914706573
"(0, 0, 2)","(1, 1, 1, 36)",1641.2001157927828
"(0, 0, 1)","(1, 1, 2, 36)",1641.244200450525
"(0, 0, 1)","(2, 1, 1, 36)",1641.2442925469395
"(1, 0, 2)","(1, 1, 1, 36)",1641.8752072180819
"(2, 0, 2)","(2, 1, 1, 36)",1641.956594908317
"(0, 0, 1)","(1, 1, 1, 36)",1642.038440286361
"(2, 0, 2)","(1, 1, 2, 36)",1642.1249658497861
"(1, 0, 0)","(0, 1, 0, 36)",1642.1469665215661
"(2, 0, 1)","(0, 1, 0, 36)",1642.1742014680576
"(2, 0, 2)","(1, 1, 1, 36)",1642.2769141965512
"(0, 1, 1)","(1, 1, 1, 36)",1642.410466787514
"(1, 0, 0)","(2, 1, 2, 36)",1642.4207093277248
"(1, 0, 2)","(2, 1, 1, 36)",1642.4824335212077
"(2, 0, 1)","(1, 1, 1, 36)",1642.4854368336441
"(1, 0, 2)","(1, 1, 2, 36)",1642.4871011506884
"(1, 0, 2)","(0, 1, 0, 36)",1642.5812272883222
"(2, 0, 0)","(2, 1, 2, 36)",1642.6053000907764
"(2, 0, 1)","(1, 1, 2, 36)",1642.6220363909747
"(2, 0, 1)","(2, 1, 1, 36)",1642.6316839983072
"(1, 0, 1)","(2, 1, 2, 36)",1642.6887922125923
"(0, 0, 0)","(1, 1, 2, 36)",1642.6940809635462
"(0, 0, 0)","(2, 1, 1, 36)",1642.7414708989133
"(0, 0, 2)","(2, 1, 2, 36)",1642.7570340022708
"(2, 0, 0)","(0, 1, 0, 36)",1642.7662729847507
"(0, 0, 2)","(0, 1, 0, 36)",1642.7845703273017
"(1, 1, 0)","(1, 1, 1, 36)",1642.8496049068651
"(0, 0, 1)","(0, 1, 0, 36)",1642.8529462430295
"(1, 0, 1)","(0, 1, 0, 36)",1643.0290741741085
"(0, 0, 1)","(2, 1, 2, 36)",1643.2418053264075
"(1, 0, 0)","(1, 1, 0, 36)",1643.3400427008337
"(1, 0, 0)","(0, 1, 1, 36)",1643.37804192838
"(1, 0, 1)","(1, 1, 0, 36)",1643.4025894012555
"(2, 0, 0)","(1, 1, 0, 36)",1643.4449251508534
"(1, 1, 2)","(1, 1, 1, 36)",1643.4763415904763
"(1, 0, 1)","(0, 1, 1, 36)",1643.494561109463
"(2, 0, 0)","(0, 1, 1, 36)",1643.5083915716968
"(1, 1, 0)","(0, 1, 2, 36)",1643.6014183290406
"(0, 0, 2)","(1, 1, 0, 36)",1643.6661274569979
"(0, 1, 1)","(0, 1, 2, 36)",1643.6896480441158
"(0, 0, 2)","(0, 1, 1, 36)",1643.718604164274
"(0, 1, 1)","(2, 1, 1, 36)",1643.8085208439982
"(0, 1, 1)","(1, 1, 2, 36)",1643.8727827444156
"(2, 0, 2)","(0, 1, 0, 36)",1644.176171970647
"(0, 1, 2)","(1, 1, 1, 36)",1644.207474574207
"(1, 1, 0)","(2, 1, 1, 36)",1644.2075379503628
"(2, 0, 2)","(2, 1, 2, 36)",1644.2142345692873
"(0, 0, 1)","(1, 1, 0, 36)",1644.228954397149
"(0, 0, 1)","(0, 1, 1, 36)",1644.2581261288547
"(1, 1, 0)","(1, 1, 2, 36)",1644.2769379612196
"(1, 1, 1)","(1, 1, 1, 36)",1644.2871979445792
"(2, 1, 0)","(1, 1, 1, 36)",1644.4527811158928
"(1, 0, 2)","(2, 1, 2, 36)",1644.492533563812
"(2, 0, 1)","(2, 1, 2, 36)",1644.6206410530779
"(0, 0, 0)","(2, 1, 2, 36)",1644.6893120212044
"(0, 0, 0)","(1, 1, 1, 36)",1644.7750153503016
"(1, 1, 2)","(2, 1, 1, 36)",1644.7958243998849
"(1, 1, 2)","(1, 1, 2, 36)",1644.8541177479335
"(2, 0, 2)","(1, 1, 0, 36)",1644.9059997966144
"(2, 0, 2)","(0, 1, 1, 36)",1644.9737717212784
"(1, 1, 2)","(0, 1, 2, 36)",1644.9807093381344
"(2, 1, 2)","(1, 1, 1, 36)",1645.1813232165882
"(0, 1, 1)","(2, 1, 2, 36)",1645.3970385410933
"(2, 0, 1)","(1, 1, 0, 36)",1645.4490350834408
"(2, 0, 1)","(0, 1, 1, 36)",1645.504512715416
"(2, 1, 0)","(0, 1, 2, 36)",1645.5091762949821
"(0, 1, 2)","(2, 1, 1, 36)",1645.5632107326305
"(1, 1, 1)","(0, 1, 2, 36)",1645.568326262445
"(1, 0, 2)","(1, 1, 0, 36)",1645.574446511424
"(1, 1, 1)","(2, 1, 1, 36)",1645.6033298886637
"(1, 0, 2)","(0, 1, 1, 36)",1645.6235835001346
"(0, 1, 2)","(1, 1, 2, 36)",1645.6306964507367
"(1, 1, 1)","(1, 1, 2, 36)",1645.6754806856425
"(0, 0, 0)","(0, 1, 0, 36)",1645.7897779498016
"(2, 1, 0)","(2, 1, 1, 36)",1645.7931854329163
"(1, 1, 0)","(2, 1, 2, 36)",1645.8196577010194
"(2, 1, 0)","(1, 1, 2, 36)",1645.8632799466452
"(0, 1, 2)","(0, 1, 2, 36)",1645.8996389565584
"(2, 1, 1)","(1, 1, 1, 36)",1646.2256982656654
"(2, 1, 2)","(2, 1, 1, 36)",1646.559905452612
"(2, 1, 2)","(1, 1, 2, 36)",1646.6131586239467
"(0, 1, 0)","(1, 1, 1, 36)",1646.622219043853
"(2, 1, 2)","(0, 1, 2, 36)",1646.7026287253584
"(0, 1, 2)","(2, 1, 2, 36)",1647.1363950380176
"(1, 1, 1)","(2, 1, 2, 36)",1647.1844443193704
"(1, 1, 2)","(2, 1, 2, 36)",1647.3340009618034
"(1, 1, 0)","(2, 1, 0, 36)",1647.3788879639867
"(2, 1, 0)","(2, 1, 2, 36)",1647.3839116233692
"(0, 1, 0)","(0, 1, 2, 36)",1647.4487819987028
"(2, 1, 1)","(0, 1, 2, 36)",1647.557548262344
"(2, 1, 1)","(2, 1, 1, 36)",1647.6026201036639
"(0, 0, 0)","(0, 1, 1, 36)",1647.6230495504346
"(2, 1, 1)","(1, 1, 2, 36)",1647.668843380159
"(0, 1, 1)","(2, 1, 0, 36)",1648.1146782275919
"(2, 1, 2)","(2, 1, 2, 36)",1648.7413841747946
"(1, 1, 2)","(2, 1, 0, 36)",1649.010367628983
"(2, 1, 1)","(2, 1, 2, 36)",1649.2106061935224
"(2, 1, 0)","(2, 1, 0, 36)",1649.6691977840226
"(1, 1, 1)","(2, 1, 0, 36)",1649.9532017019958
"(1, 1, 0)","(0, 1, 1, 36)",1650.3886860123316
"(0, 0, 0)","(1, 1, 0, 36)",1650.443320944096
"(2, 1, 2)","(2, 1, 0, 36)",1650.7076868844479
"(0, 1, 2)","(2, 1, 0, 36)",1650.7388907495658
"(1, 1, 2)","(0, 1, 1, 36)",1651.0037526630376
"(0, 1, 0)","(1, 1, 2, 36)",1651.3112795123743
"(0, 1, 1)","(0, 1, 1, 36)",1651.3382440842324
"(0, 1, 0)","(2, 1, 1, 36)",1651.4401285204135
"(0, 1, 0)","(2, 1, 0, 36)",1651.6195524949494
"(2, 1, 1)","(2, 1, 0, 36)",1652.0129046404859
"(0, 1, 0)","(2, 1, 2, 36)",1652.8844483122243
"(2, 1, 0)","(0, 1, 1, 36)",1652.9670004069737
"(1, 1, 1)","(1, 1, 0, 36)",1653.3558749491644
"(1, 1, 1)","(0, 1, 1, 36)",1653.466032947446
"(1, 1, 0)","(1, 1, 0, 36)",1653.9259504314327
"(0, 2, 2)","(0, 1, 2, 36)",1653.9564606153149
"(1, 2, 2)","(0, 1, 2, 36)",1653.9592186894974
"(1, 2, 1)","(0, 1, 2, 36)",1654.2681790484367
"(0, 1, 2)","(0, 1, 1, 36)",1654.2942310637115
"(2, 1, 2)","(0, 1, 1, 36)",1654.376472201426
"(1, 2, 2)","(1, 1, 1, 36)",1654.376573840286
"(0, 2, 2)","(1, 1, 1, 36)",1654.3870878301384
"(1, 2, 1)","(1, 1, 1, 36)",1654.7511229039094
"(0, 1, 0)","(0, 1, 1, 36)",1654.976132078213
"(1, 2, 2)","(2, 1, 1, 36)",1655.1251558647486
"(0, 2, 2)","(2, 1, 1, 36)",1655.2931939174473
"(2, 1, 1)","(0, 1, 1, 36)",1655.334882222357
"(1, 2, 2)","(1, 1, 2, 36)",1655.3735119931418
"(0, 1, 1)","(1, 1, 0, 36)",1655.4454023662215
"(0, 2, 1)","(0, 1, 2, 36)",1655.5153785925095
"(0, 2, 2)","(1, 1, 2, 36)",1655.5290101700757
"(1, 1, 1)","(0, 1, 0, 36)",1655.6138461190667
"(1, 2, 1)","(2, 1, 1, 36)",1655.761131253835
"(2, 2, 2)","(0, 1, 2, 36)",1655.9456922756442
"(1, 2, 1)","(1, 1, 2, 36)",1655.9654712945708
"(2, 2, 1)","(0, 1, 2, 36)",1656.1282581713456
"(0, 2, 1)","(1, 1, 1, 36)",1656.1450428644137
"(1, 1, 2)","(1, 1, 0, 36)",1656.1727151728005
"(2, 2, 2)","(1, 1, 1, 36)",1656.4253678083028
"(0, 2, 2)","(2, 1, 2, 36)",1656.4457325233766
"(1, 1, 2)","(0, 1, 0, 36)",1656.5931474965764
"(2, 2, 1)","(1, 1, 1, 36)",1656.6133536093955
"(2, 1, 1)","(0, 1, 0, 36)",1656.6722039580718
"(2, 1, 0)","(1, 1, 0, 36)",1656.7276857726965
"(1, 2, 2)","(2, 1, 2, 36)",1656.8016462834428
"(2, 2, 2)","(2, 1, 1, 36)",1657.0460700203917
"(1, 2, 1)","(2, 1, 2, 36)",1657.0799036238627
"(0, 2, 1)","(2, 1, 1, 36)",1657.2927312887984
"(2, 2, 2)","(1, 1, 2, 36)",1657.3501070083814
"(0, 2, 1)","(1, 1, 2, 36)",1657.4583776447466
"(2, 2, 1)","(2, 1, 1, 36)",1657.5943067008016
"(0, 1, 0)","(1, 1, 0, 36)",1657.660370309559
"(2, 2, 1)","(1, 1, 2, 36)",1657.8036778684611
"(2, 1, 2)","(1, 1, 0, 36)",1657.811186974662
"(0, 1, 2)","(1, 1, 0, 36)",1658.5844805455954
