pdq,Spdq,aic
"(2, 2, 0)","(2, 2, 2, 32)",1325.6250513003047
"(1, 2, 1)","(1, 2, 1, 32)",1325.7195169479648
"(2, 2, 1)","(0, 2, 2, 32)",1325.8305155224475
"(0, 2, 1)","(0, 2, 1, 32)",1325.8652163438826
"(0, 2, 0)","(1, 2, 0, 32)",1325.9525878716724
"(1, 2, 2)","(0, 2, 2, 32)",1326.0223296117424
"(1, 2, 1)","(1, 2, 2, 32)",1326.2544776872528
"(2, 1, 1)","(2, 2, 1, 32)",1326.30663263294
"(2, 2, 0)","(0, 2, 1, 32)",1326.3813923262037
"(2, 2, 1)","(2, 2, 1, 32)",1326.6816700387653
"(1, 2, 2)","(2, 2, 1, 32)",1326.7808737619062
"(2, 2, 2)","(2, 2, 0, 32)",1326.7870634311155
"(0, 2, 2)","(0, 2, 2, 32)",1326.9811952080042
"(2, 2, 1)","(1, 2, 1, 32)",1327.1744501772844
"(1, 2, 2)","(1, 2, 1, 32)",1327.2416498511393
"(1, 2, 1)","(0, 2, 1, 32)",1327.3368397051868
"(0, 2, 2)","(2, 2, 1, 32)",1327.5456310677025
"(2, 2, 1)","(1, 2, 2, 32)",1327.7079904211703
"(2, 2, 2)","(0, 2, 2, 32)",1327.8202391680618
"(1, 2, 2)","(1, 2, 2, 32)",1327.9177547263523
"(2, 1, 1)","(2, 2, 2, 32)",1328.2843553256923
"(0, 2, 2)","(1, 2, 1, 32)",1328.3799527598542
"(2, 2, 1)","(2, 2, 2, 32)",1328.6809012838348
"(2, 2, 2)","(2, 2, 1, 32)",1328.7569112480521
"(1, 2, 2)","(2, 2, 2, 32)",1328.7805269670762
"(0, 2, 2)","(1, 2, 2, 32)",1328.7841516825795
"(2, 2, 2)","(1, 2, 1, 32)",1328.9132579924378
"(2, 2, 1)","(0, 2, 1, 32)",1328.950067886461
"(2, 1, 2)","(2, 2, 0, 32)",1329.046038091598
"(0, 2, 2)","(2, 2, 2, 32)",1329.5454353994746
"(2, 2, 2)","(1, 2, 2, 32)",1329.7427331270014
"(2, 1, 2)","(0, 2, 1, 32)",1329.7509482781634
"(0, 2, 2)","(0, 2, 1, 32)",1329.7798057694988
"(2, 1, 2)","(0, 2, 2, 32)",1330.5113763326178
"(2, 1, 1)","(0, 2, 2, 32)",1330.7262426455122
"(2, 2, 2)","(2, 2, 2, 32)",1330.756288263052
"(1, 2, 2)","(0, 2, 1, 32)",1330.9256250478666
"(2, 1, 2)","(2, 2, 1, 32)",1330.9771210576264
"(2, 1, 2)","(1, 2, 1, 32)",1331.1015490822215
"(2, 2, 2)","(0, 2, 1, 32)",1331.1529805553075
"(2, 1, 2)","(1, 2, 2, 32)",1332.133527957923
"(2, 1, 1)","(1, 2, 1, 32)",1332.2309112445066
"(2, 1, 0)","(2, 2, 0, 32)",1332.3126996757458
"(1, 2, 0)","(1, 2, 0, 32)",1332.3523876756883
"(2, 1, 1)","(1, 2, 2, 32)",1332.7000238143828
"(1, 1, 0)","(2, 2, 0, 32)",1332.7858912468462
"(2, 1, 2)","(2, 2, 2, 32)",1332.9657651073724
"(1, 2, 2)","(1, 2, 0, 32)",1333.147816756685
"(2, 1, 0)","(0, 2, 2, 32)",1333.4566254913714
"(0, 2, 1)","(1, 2, 0, 32)",1333.4607594363167
"(1, 2, 1)","(1, 2, 0, 32)",1334.1250421142233
"(2, 1, 0)","(2, 2, 1, 32)",1334.152203157296
"(1, 1, 0)","(0, 2, 2, 32)",1334.1804784114054
"(2, 2, 2)","(1, 2, 0, 32)",1334.4104927855437
"(2, 2, 0)","(1, 2, 0, 32)",1334.5239706915652
"(1, 1, 0)","(2, 2, 1, 32)",1334.664828985926
"(2, 1, 0)","(1, 2, 1, 32)",1334.9379110760076
"(2, 1, 0)","(1, 2, 2, 32)",1335.4193464495427
"(2, 2, 1)","(1, 2, 0, 32)",1335.8230911371681
"(1, 1, 0)","(1, 2, 1, 32)",1335.8324922822094
"(2, 1, 0)","(0, 2, 1, 32)",1335.8970102601638
"(1, 1, 1)","(2, 2, 0, 32)",1336.0349636230894
"(2, 1, 0)","(2, 2, 2, 32)",1336.145666710734
"(1, 1, 0)","(1, 2, 2, 32)",1336.1801982414577
"(2, 0, 0)","(2, 2, 0, 32)",1336.5117036780484
"(1, 1, 0)","(2, 2, 2, 32)",1336.66341452776
"(0, 2, 2)","(1, 2, 0, 32)",1336.9396565015672
"(2, 0, 0)","(0, 2, 2, 32)",1337.1669456167535
"(2, 0, 1)","(2, 2, 0, 32)",1337.2444462975755
"(2, 0, 0)","(0, 2, 1, 32)",1337.2622154695332
"(1, 1, 1)","(0, 2, 2, 32)",1337.2634168727786
"(1, 1, 0)","(0, 2, 1, 32)",1337.2636849131525
"(2, 1, 2)","(1, 2, 0, 32)",1337.4696574882316
"(2, 0, 1)","(0, 2, 2, 32)",1337.760314318772
"(2, 0, 0)","(2, 2, 1, 32)",1337.7761962772122
"(1, 1, 1)","(2, 2, 1, 32)",1337.9146078147712
"(2, 0, 1)","(0, 2, 1, 32)",1337.9568806655823
"(2, 0, 0)","(1, 2, 1, 32)",1338.0838616459994
"(2, 0, 1)","(2, 2, 1, 32)",1338.4106033974508
"(2, 0, 0)","(1, 2, 2, 32)",1338.6163833301991
"(2, 0, 1)","(1, 2, 1, 32)",1338.7385245987718
"(1, 1, 1)","(1, 2, 1, 32)",1338.7447091944275
"(2, 0, 1)","(1, 2, 2, 32)",1339.1967547318848
"(1, 1, 1)","(1, 2, 2, 32)",1339.2576842860856
"(2, 0, 0)","(2, 2, 2, 32)",1339.6567494567696
"(2, 0, 2)","(0, 2, 1, 32)",1339.8731652603199
"(1, 1, 1)","(0, 2, 1, 32)",1339.8992849086885
"(1, 1, 1)","(2, 2, 2, 32)",1339.9120750704456
"(2, 0, 1)","(2, 2, 2, 32)",1340.2730954404285
"(2, 0, 2)","(2, 2, 0, 32)",1340.3897947319515
"(1, 1, 2)","(2, 2, 0, 32)",1340.5223589957172
"(2, 0, 2)","(0, 2, 2, 32)",1341.1808590174805
"(2, 0, 2)","(1, 2, 1, 32)",1341.5700871229578
"(2, 0, 2)","(2, 2, 1, 32)",1341.6902697440582
"(0, 1, 1)","(2, 2, 0, 32)",1341.7960113911622
"(1, 1, 2)","(0, 2, 2, 32)",1341.838021877117
"(1, 1, 2)","(2, 2, 1, 32)",1342.4208480455115
"(2, 0, 2)","(1, 2, 2, 32)",1342.4917012604235
"(0, 1, 1)","(0, 2, 2, 32)",1342.958692750771
"(1, 1, 2)","(0, 2, 1, 32)",1343.0088007481243
"(1, 1, 2)","(1, 2, 1, 32)",1343.2400060935524
"(2, 1, 1)","(1, 2, 0, 32)",1343.2488103770793
"(2, 0, 2)","(2, 2, 2, 32)",1343.574800771882
"(0, 1, 1)","(2, 2, 1, 32)",1343.7043704063478
"(1, 1, 2)","(1, 2, 2, 32)",1343.8282921300442
"(2, 1, 0)","(1, 2, 0, 32)",1344.1378997144357
"(0, 1, 1)","(1, 2, 1, 32)",1344.2577474251254
"(1, 1, 2)","(2, 2, 2, 32)",1344.4188255477993
"(0, 1, 1)","(1, 2, 2, 32)",1344.956725761025
"(1, 1, 0)","(1, 2, 0, 32)",1345.0790813229512
"(0, 1, 1)","(0, 2, 1, 32)",1345.4561554181462
"(0, 1, 1)","(2, 2, 2, 32)",1345.7025624991438
"(1, 1, 1)","(1, 2, 0, 32)",1346.977242017029
"(2, 2, 2)","(0, 2, 0, 32)",1347.3265586421508
"(2, 1, 2)","(0, 2, 0, 32)",1348.672851063102
"(1, 2, 0)","(0, 2, 0, 32)",1349.3309648308418
"(0, 1, 2)","(2, 2, 0, 32)",1349.3559262908443
"(0, 2, 1)","(0, 2, 0, 32)",1349.4813832854834
"(1, 1, 2)","(1, 2, 0, 32)",1350.3209376536838
"(0, 1, 2)","(0, 2, 2, 32)",1350.8061927312451
"(0, 1, 1)","(1, 2, 0, 32)",1350.865113467426
"(0, 2, 2)","(0, 2, 0, 32)",1350.8789896241094
"(2, 0, 0)","(1, 2, 0, 32)",1350.915088229608
"(2, 2, 0)","(0, 2, 0, 32)",1350.9687590956153
"(0, 2, 0)","(0, 2, 0, 32)",1351.1273280521546
"(0, 1, 2)","(2, 2, 1, 32)",1351.299283643263
"(1, 2, 1)","(0, 2, 0, 32)",1351.3948638761592
"(0, 1, 2)","(1, 2, 1, 32)",1352.0584737340753
"(2, 1, 1)","(0, 2, 0, 32)",1352.0867048502826
"(0, 1, 2)","(0, 2, 1, 32)",1352.3063609765604
"(2, 0, 1)","(1, 2, 0, 32)",1352.6382727633966
"(1, 2, 2)","(0, 2, 0, 32)",1352.6441212790337
"(0, 1, 0)","(2, 2, 0, 32)",1352.7316887986915
"(0, 1, 2)","(1, 2, 2, 32)",1352.8020981768898
"(2, 0, 2)","(1, 2, 0, 32)",1353.165739639481
"(0, 1, 2)","(2, 2, 2, 32)",1353.2986437465217
"(2, 2, 1)","(0, 2, 0, 32)",1353.4080997444312
"(0, 1, 0)","(2, 2, 1, 32)",1354.083377713945
"(0, 1, 0)","(0, 2, 2, 32)",1354.5074944880203
"(0, 1, 0)","(2, 2, 2, 32)",1355.4739567628196
"(0, 1, 0)","(1, 2, 2, 32)",1356.3819132826868
"(0, 1, 0)","(1, 2, 1, 32)",1357.081495705205
"(0, 1, 2)","(1, 2, 0, 32)",1357.1189025726053
"(0, 1, 0)","(0, 2, 1, 32)",1359.182351811701
"(0, 1, 0)","(1, 2, 0, 32)",1362.413613381266
"(1, 1, 2)","(0, 2, 0, 32)",1366.2941421369208
"(1, 1, 0)","(0, 2, 0, 32)",1366.6976515494093
"(2, 1, 0)","(0, 2, 0, 32)",1367.4420472743525
"(1, 1, 1)","(0, 2, 0, 32)",1367.9519103870505
"(0, 1, 2)","(0, 2, 0, 32)",1369.5156159622102
"(1, 0, 1)","(2, 2, 0, 32)",1369.9048180628283
"(0, 1, 1)","(0, 2, 0, 32)",1369.9897371488846
"(1, 0, 1)","(0, 2, 2, 32)",1370.7709688398024
"(1, 0, 1)","(1, 2, 1, 32)",1371.7557317244614
"(1, 0, 1)","(2, 2, 1, 32)",1371.7564099246983
"(1, 0, 1)","(0, 2, 1, 32)",1372.2423179094806
"(1, 0, 1)","(1, 2, 2, 32)",1372.7598183440484
"(2, 0, 2)","(0, 2, 0, 32)",1372.9548062418594
"(1, 0, 2)","(2, 2, 0, 32)",1373.4454084491126
"(1, 0, 1)","(2, 2, 2, 32)",1373.7522245833252
"(2, 0, 1)","(0, 2, 0, 32)",1373.8351386388952
"(1, 0, 2)","(0, 2, 2, 32)",1374.6237892399915
"(1, 0, 0)","(2, 2, 0, 32)",1374.9337566738027
"(1, 0, 2)","(2, 2, 1, 32)",1375.3232177313544
"(1, 0, 2)","(0, 2, 1, 32)",1375.339187831214
"(1, 0, 2)","(1, 2, 1, 32)",1375.6683903673184
"(1, 0, 1)","(1, 2, 0, 32)",1376.198126462406
"(1, 0, 2)","(1, 2, 2, 32)",1376.613560665768
"(1, 0, 0)","(2, 2, 1, 32)",1376.67723808313
"(1, 0, 2)","(2, 2, 2, 32)",1377.3202798337297
"(1, 0, 0)","(0, 2, 2, 32)",1377.431933376931
"(1, 0, 0)","(2, 2, 2, 32)",1378.6712784067936
"(1, 0, 0)","(1, 2, 1, 32)",1379.4118818845739
"(1, 0, 0)","(1, 2, 2, 32)",1379.4319310579324
"(1, 0, 2)","(1, 2, 0, 32)",1379.586278518524
"(1, 0, 0)","(0, 2, 1, 32)",1380.803218325056
"(2, 0, 0)","(0, 2, 0, 32)",1381.555234513656
"(1, 0, 0)","(1, 2, 0, 32)",1387.98994465403
"(0, 1, 0)","(0, 2, 0, 32)",1389.0363739158672
"(1, 0, 2)","(0, 2, 0, 32)",1396.3446656335395
"(1, 0, 1)","(0, 2, 0, 32)",1398.139082651716
"(1, 0, 0)","(0, 2, 0, 32)",1414.3488139121969
"(0, 0, 2)","(0, 2, 1, 32)",1416.5242957830344
"(0, 0, 2)","(2, 2, 0, 32)",1418.093044215969
"(0, 0, 2)","(0, 2, 2, 32)",1418.3212257481464
"(0, 0, 2)","(1, 2, 1, 32)",1418.381195920309
"(0, 0, 2)","(1, 2, 0, 32)",1418.756192135854
"(0, 0, 2)","(2, 2, 1, 32)",1419.903251615918
"(0, 0, 2)","(1, 2, 2, 32)",1420.1757983990897
"(0, 0, 2)","(2, 2, 2, 32)",1421.8870513202435
"(0, 0, 2)","(0, 2, 0, 32)",1423.4649954891427
"(0, 0, 1)","(0, 2, 1, 32)",1425.0838273473578
"(0, 0, 1)","(0, 2, 2, 32)",1426.8355264299241
"(0, 0, 1)","(1, 2, 1, 32)",1426.8650482233704
"(0, 0, 1)","(1, 2, 0, 32)",1426.8799834079034
"(0, 0, 1)","(2, 2, 0, 32)",1427.2732440299217
"(0, 0, 1)","(2, 2, 1, 32)",1428.7686484404942
"(0, 0, 1)","(1, 2, 2, 32)",1428.818454272485
"(0, 0, 1)","(2, 2, 2, 32)",1430.6999599073063
"(0, 0, 1)","(0, 2, 0, 32)",1432.4321870199612
"(0, 0, 0)","(0, 2, 2, 32)",1459.6160325675319
"(0, 0, 0)","(1, 2, 1, 32)",1460.3691575306802
"(0, 0, 0)","(2, 2, 1, 32)",1461.5635301690581
"(0, 0, 0)","(1, 2, 2, 32)",1461.5943866109749
"(0, 0, 0)","(0, 2, 1, 32)",1462.4174887765118
"(0, 0, 0)","(2, 2, 2, 32)",1462.4247299161295
"(0, 0, 0)","(2, 2, 0, 32)",1463.5901422202965
"(0, 0, 0)","(1, 2, 0, 32)",1465.5254865343784
"(0, 0, 0)","(0, 2, 0, 32)",1474.0903804200686
"(1, 2, 1)","(1, 1, 1, 32)",1967.774266551774
"(1, 2, 1)","(0, 1, 1, 32)",1967.7782706990217
"(0, 2, 1)","(0, 1, 1, 32)",1977.6271185701116
"(2, 2, 2)","(0, 1, 1, 32)",1980.006653063978
"(2, 2, 2)","(0, 1, 2, 32)",1981.6526493474864
"(2, 2, 2)","(1, 1, 1, 32)",1981.6854335318803
"(0, 2, 0)","(0, 1, 1, 32)",1981.9084126083642
"(0, 2, 0)","(2, 1, 0, 32)",1982.5085756112417
"(1, 2, 1)","(0, 1, 2, 32)",1982.731285615646
"(2, 2, 2)","(2, 1, 0, 32)",1982.7337482474775
"(0, 2, 0)","(0, 1, 2, 32)",1983.0414314677748
"(1, 2, 2)","(0, 1, 1, 32)",1983.2813368605725
"(0, 2, 0)","(1, 1, 1, 32)",1983.417260202088
"(2, 2, 2)","(1, 1, 0, 32)",1983.53261687364
"(2, 2, 2)","(2, 1, 1, 32)",1983.6174605298472
"(2, 2, 2)","(1, 1, 2, 32)",1983.6921664714982
"(1, 2, 1)","(2, 1, 0, 32)",1983.862569460241
"(1, 2, 0)","(0, 1, 1, 32)",1984.52926291143
"(1, 2, 1)","(2, 1, 1, 32)",1984.5492593280387
"(1, 2, 1)","(1, 1, 2, 32)",1984.6877485775733
"(0, 2, 0)","(1, 1, 2, 32)",1985.0285256596128
"(1, 2, 2)","(0, 1, 2, 32)",1985.1793528529709
"(1, 2, 2)","(1, 1, 1, 32)",1985.1930558800602
"(0, 2, 0)","(2, 1, 1, 32)",1985.2447782296852
"(2, 2, 2)","(2, 1, 2, 32)",1985.8979836104872
"(1, 2, 0)","(0, 1, 2, 32)",1986.0739226208357
"(1, 2, 0)","(1, 1, 1, 32)",1986.1229441000414
"(1, 2, 2)","(2, 1, 0, 32)",1986.2829469977003
"(1, 2, 1)","(2, 1, 2, 32)",1986.3964379430538
"(1, 2, 1)","(1, 1, 0, 32)",1986.549701743096
"(0, 2, 0)","(2, 1, 2, 32)",1986.5763153172325
"(2, 2, 0)","(0, 1, 1, 32)",1986.7186600841412
"(1, 2, 2)","(2, 1, 1, 32)",1987.0613005865796
"(0, 2, 1)","(0, 1, 2, 32)",1987.067825003022
"(0, 2, 1)","(1, 1, 1, 32)",1987.1115530270463
"(1, 2, 2)","(1, 1, 2, 32)",1987.152190142653
"(1, 2, 0)","(2, 1, 1, 32)",1987.9481600925203
"(1, 2, 0)","(1, 1, 2, 32)",1988.0571928782501
"(0, 2, 0)","(1, 1, 0, 32)",1988.2068396444554
"(2, 2, 0)","(0, 1, 2, 32)",1988.3416913242
"(1, 2, 2)","(1, 1, 0, 32)",1988.3595843491423
"(2, 2, 0)","(1, 1, 1, 32)",1988.3839644582067
"(1, 2, 0)","(2, 1, 0, 32)",1988.528718493741
"(0, 2, 2)","(0, 1, 1, 32)",1988.6952459606468
"(1, 2, 2)","(2, 1, 2, 32)",1988.9297307363759
"(0, 2, 1)","(2, 1, 1, 32)",1988.9451718280955
"(0, 2, 1)","(1, 1, 2, 32)",1989.0500139565565
"(2, 2, 2)","(0, 1, 0, 32)",1989.3177896051118
"(0, 2, 1)","(2, 1, 0, 32)",1989.3360896993938
"(2, 2, 1)","(0, 1, 1, 32)",1989.3959222610426
"(1, 2, 0)","(2, 1, 2, 32)",1989.6349072770445
"(2, 1, 1)","(0, 1, 1, 32)",1990.1524238233458
"(2, 2, 0)","(2, 1, 1, 32)",1990.2189163842866
"(2, 2, 0)","(1, 1, 2, 32)",1990.3242324063071
"(0, 2, 2)","(0, 1, 2, 32)",1990.4622564591114
"(0, 2, 2)","(1, 1, 1, 32)",1990.4911435778595
"(0, 2, 1)","(2, 1, 2, 32)",1990.6579823223653
"(2, 2, 0)","(2, 1, 0, 32)",1990.7011901591172
"(2, 2, 1)","(0, 1, 2, 32)",1990.9551173726613
"(2, 2, 1)","(1, 1, 1, 32)",1990.9919965981408
"(2, 1, 2)","(0, 1, 1, 32)",1991.2491887562458
"(2, 1, 1)","(0, 1, 2, 32)",1991.9112487156942
"(2, 2, 0)","(2, 1, 2, 32)",1991.9204260836225
"(2, 1, 1)","(1, 1, 1, 32)",1991.9266018302385
"(1, 2, 0)","(1, 1, 0, 32)",1992.1975599223092
"(0, 2, 2)","(2, 1, 1, 32)",1992.34433579974
"(0, 2, 2)","(2, 1, 0, 32)",1992.4252453895292
"(0, 2, 2)","(1, 1, 2, 32)",1992.4422382103407
"(2, 1, 2)","(0, 1, 2, 32)",1992.6078745158268
"(2, 1, 2)","(1, 1, 1, 32)",1992.640845043007
"(0, 2, 1)","(1, 1, 0, 32)",1992.7875387379283
"(2, 2, 1)","(2, 1, 1, 32)",1992.921822376212
"(2, 2, 1)","(1, 1, 2, 32)",1993.0225679479652
"(2, 2, 1)","(2, 1, 0, 32)",1993.288272618761
"(2, 1, 1)","(2, 1, 0, 32)",1993.7176136677758
"(2, 1, 1)","(2, 1, 1, 32)",1993.8752351686953
"(2, 1, 1)","(1, 1, 2, 32)",1993.906445747701
"(0, 2, 2)","(2, 1, 2, 32)",1994.1002029554752
"(2, 2, 0)","(1, 1, 0, 32)",1994.2934075185822
"(2, 1, 2)","(2, 1, 0, 32)",1994.4012640920441
"(2, 2, 1)","(2, 1, 2, 32)",1994.5704793581492
"(2, 1, 2)","(2, 1, 1, 32)",1994.5803114918103
"(2, 1, 2)","(1, 1, 2, 32)",1994.607725911132
"(0, 2, 2)","(1, 1, 0, 32)",1995.5953765068546
"(2, 1, 1)","(2, 1, 2, 32)",1995.9140189492834
"(1, 1, 0)","(0, 1, 1, 32)",1996.0035271927693
"(2, 1, 2)","(2, 1, 2, 32)",1996.4293599490857
"(2, 1, 2)","(1, 1, 0, 32)",1996.430522950002
"(2, 2, 1)","(1, 1, 0, 32)",1996.4826427244095
"(2, 1, 1)","(1, 1, 0, 32)",1996.6980946847432
"(2, 1, 0)","(0, 1, 1, 32)",1996.7496270665056
"(1, 1, 0)","(0, 1, 2, 32)",1998.0035277651596
"(1, 1, 0)","(1, 1, 1, 32)",1998.0035279775918
"(1, 1, 1)","(0, 1, 1, 32)",1998.498509500395
"(2, 1, 0)","(0, 1, 2, 32)",1998.7459802276778
"(2, 1, 0)","(1, 1, 1, 32)",1998.7465056162362
"(1, 2, 2)","(0, 1, 0, 32)",1998.7492944242454
"(1, 1, 0)","(2, 1, 0, 32)",1999.444510806884
"(1, 1, 0)","(2, 1, 1, 32)",1999.7583052695397
"(1, 1, 0)","(1, 1, 2, 32)",1999.989887020461
"(2, 1, 0)","(2, 1, 0, 32)",2000.3937894710887
"(1, 1, 1)","(0, 1, 2, 32)",2000.4979262652955
"(1, 1, 1)","(1, 1, 1, 32)",2000.4980144807278
"(2, 1, 0)","(2, 1, 1, 32)",2000.5169323258574
"(2, 1, 0)","(1, 1, 2, 32)",2000.7267097984839
"(1, 1, 2)","(0, 1, 1, 32)",2001.0467677858921
"(1, 1, 0)","(2, 1, 2, 32)",2001.5597114120947
"(1, 1, 1)","(2, 1, 0, 32)",2001.8485568622289
"(1, 1, 1)","(2, 1, 1, 32)",2002.273367843445
"(2, 1, 0)","(2, 1, 2, 32)",2002.2998299739024
"(1, 1, 1)","(1, 1, 2, 32)",2002.4924687076773
"(1, 1, 2)","(0, 1, 2, 32)",2003.044140285604
"(1, 1, 2)","(1, 1, 1, 32)",2003.044577845721
"(1, 1, 1)","(2, 1, 2, 32)",2004.091045227254
"(1, 1, 0)","(1, 1, 0, 32)",2004.1393575233542
"(1, 1, 2)","(2, 1, 0, 32)",2004.2119505991052
"(0, 1, 1)","(0, 1, 1, 32)",2004.6716948025146
"(1, 1, 2)","(2, 1, 1, 32)",2004.8008992347877
"(1, 1, 2)","(1, 1, 2, 32)",2005.0175462778043
"(0, 2, 0)","(0, 1, 0, 32)",2005.0306747257714
"(2, 1, 0)","(1, 1, 0, 32)",2005.2575568440159
"(1, 1, 1)","(1, 1, 0, 32)",2006.2152107009672
"(1, 2, 0)","(0, 1, 0, 32)",2006.607967279823
"(0, 1, 1)","(0, 1, 2, 32)",2006.6349092619046
"(1, 1, 2)","(2, 1, 2, 32)",2006.6362424969227
"(0, 1, 1)","(1, 1, 1, 32)",2006.6418632625716
"(0, 2, 1)","(0, 1, 0, 32)",2006.6889591315296
"(2, 1, 2)","(0, 1, 0, 32)",2007.0527615527128
"(0, 1, 1)","(2, 1, 0, 32)",2007.4865200365016
"(1, 1, 2)","(1, 1, 0, 32)",2008.2212670395984
"(0, 1, 1)","(2, 1, 1, 32)",2008.332903257784
"(0, 1, 2)","(0, 1, 1, 32)",2008.4277174495032
"(2, 2, 0)","(0, 1, 0, 32)",2008.5493658237224
"(1, 2, 1)","(0, 1, 0, 32)",2008.6650255559755
"(0, 1, 1)","(1, 1, 2, 32)",2008.6692043262008
"(0, 2, 2)","(0, 1, 0, 32)",2008.8131409144955
"(0, 1, 1)","(2, 1, 2, 32)",2010.1962867295888
"(0, 1, 2)","(0, 1, 2, 32)",2010.3842258198947
"(0, 1, 2)","(1, 1, 1, 32)",2010.3927977274793
"(2, 2, 1)","(0, 1, 0, 32)",2010.611094610151
"(0, 1, 2)","(2, 1, 0, 32)",2010.8975448033411
"(0, 1, 1)","(1, 1, 0, 32)",2011.568777131114
"(0, 1, 0)","(0, 1, 1, 32)",2011.7649904365048
"(0, 1, 2)","(2, 1, 1, 32)",2012.1409985829075
"(0, 1, 2)","(1, 1, 2, 32)",2012.2273310793353
"(2, 1, 1)","(0, 1, 0, 32)",2013.3321896892737
"(0, 1, 2)","(1, 1, 0, 32)",2013.7579065511748
"(0, 1, 2)","(2, 1, 2, 32)",2014.0579353350374
"(0, 1, 0)","(2, 1, 0, 32)",2017.4280430586596
"(0, 1, 0)","(0, 1, 2, 32)",2025.0438923760419
"(1, 1, 0)","(0, 1, 0, 32)",2025.259806125468
"(0, 1, 0)","(1, 1, 1, 32)",2025.4586672994049
"(1, 1, 2)","(0, 1, 0, 32)",2026.063283830782
"(0, 1, 0)","(2, 1, 1, 32)",2026.365851085059
"(0, 1, 0)","(1, 1, 2, 32)",2026.607524392565
"(1, 1, 1)","(0, 1, 0, 32)",2026.842663232536
"(2, 1, 0)","(0, 1, 0, 32)",2027.3276038804015
"(0, 1, 2)","(0, 1, 0, 32)",2027.7213209719173
"(0, 1, 0)","(2, 1, 2, 32)",2027.8306704058457
"(0, 1, 1)","(0, 1, 0, 32)",2029.5979816602548
"(0, 1, 0)","(1, 1, 0, 32)",2030.7493018710595
"(2, 0, 0)","(0, 1, 1, 32)",2044.5062618054474
"(2, 0, 1)","(0, 1, 1, 32)",2045.7660802011465
"(2, 0, 0)","(1, 1, 1, 32)",2046.1241360062127
"(2, 0, 0)","(0, 1, 2, 32)",2046.126700343403
"(2, 0, 0)","(1, 1, 2, 32)",2047.2587184492445
"(2, 0, 2)","(0, 1, 1, 32)",2047.3245208578671
"(2, 0, 0)","(2, 1, 1, 32)",2047.628222883527
"(2, 0, 1)","(0, 1, 2, 32)",2047.9410847974323
"(2, 0, 1)","(1, 1, 1, 32)",2048.000646659344
"(1, 0, 2)","(0, 1, 1, 32)",2048.850894161468
"(2, 0, 1)","(1, 1, 2, 32)",2048.9731193947323
"(2, 0, 0)","(2, 1, 2, 32)",2049.091107646157
"(2, 0, 2)","(1, 1, 1, 32)",2049.241355011284
"(2, 0, 2)","(0, 1, 2, 32)",2049.275027558786
"(2, 0, 1)","(2, 1, 1, 32)",2049.33055780064
"(1, 0, 2)","(0, 1, 2, 32)",2050.0308257486595
"(1, 0, 2)","(1, 1, 1, 32)",2050.0605621743352
"(1, 0, 1)","(0, 1, 1, 32)",2050.23342889976
"(1, 0, 2)","(2, 1, 0, 32)",2050.2494954920307
"(2, 0, 2)","(2, 1, 1, 32)",2050.3712156286
"(2, 0, 2)","(1, 1, 2, 32)",2050.6184527060423
"(2, 0, 1)","(2, 1, 2, 32)",2050.78245096648
