pdq,Spdq,aic
"(2, 1, 0)","(1, 2, 2, 24)",1475.8861582710683
"(1, 1, 0)","(1, 2, 2, 24)",1475.934414829463
"(1, 1, 0)","(2, 2, 0, 24)",1475.9663625433889
"(0, 1, 1)","(2, 2, 0, 24)",1476.0945273364532
"(0, 1, 1)","(1, 2, 2, 24)",1476.1507544880508
"(0, 1, 1)","(2, 2, 1, 24)",1476.1855418954424
"(2, 2, 1)","(2, 2, 0, 24)",1476.2108896287325
"(1, 1, 2)","(2, 2, 2, 24)",1476.3911386896493
"(2, 1, 2)","(2, 2, 1, 24)",1476.3978837462585
"(2, 1, 2)","(1, 2, 2, 24)",1476.444604160425
"(1, 2, 0)","(2, 2, 1, 24)",1476.7555045595452
"(1, 1, 1)","(2, 2, 2, 24)",1476.8160613044101
"(2, 1, 1)","(2, 2, 1, 24)",1476.8259639906034
"(2, 1, 1)","(1, 2, 2, 24)",1476.8642099140616
"(0, 1, 2)","(1, 2, 0, 24)",1476.948073059428
"(2, 1, 1)","(2, 2, 0, 24)",1476.9652202923912
"(2, 1, 2)","(2, 2, 0, 24)",1476.9750665505192
"(1, 2, 0)","(0, 2, 2, 24)",1477.222698261057
"(0, 2, 2)","(2, 2, 2, 24)",1477.2852871022621
"(1, 2, 0)","(1, 2, 2, 24)",1477.4331239427488
"(2, 1, 0)","(2, 2, 2, 24)",1477.8216649637525
"(1, 1, 0)","(2, 2, 2, 24)",1477.8248533084382
"(1, 1, 1)","(1, 2, 0, 24)",1477.9787195037093
"(0, 1, 1)","(2, 2, 2, 24)",1478.1440677759726
"(2, 2, 1)","(1, 2, 0, 24)",1478.3352947467508
"(2, 1, 2)","(2, 2, 2, 24)",1478.336510746316
"(1, 1, 2)","(1, 2, 0, 24)",1478.73521299115
"(1, 1, 0)","(1, 2, 0, 24)",1478.7572328369117
"(0, 1, 0)","(0, 2, 1, 24)",1478.7717860417597
"(2, 1, 1)","(2, 2, 2, 24)",1478.8120569649134
"(2, 1, 0)","(1, 2, 0, 24)",1478.8367138863073
"(1, 2, 0)","(0, 2, 1, 24)",1479.1195205272884
"(2, 2, 1)","(2, 2, 2, 24)",1479.2112646635535
"(1, 2, 1)","(2, 2, 2, 24)",1479.2626654044134
"(0, 1, 1)","(1, 2, 0, 24)",1479.4706244475424
"(2, 1, 1)","(1, 2, 0, 24)",1479.979533938615
"(2, 2, 0)","(0, 2, 1, 24)",1480.1951481941912
"(0, 1, 0)","(1, 2, 1, 24)",1480.6883108369475
"(2, 1, 2)","(1, 2, 0, 24)",1480.730713878211
"(2, 2, 0)","(0, 2, 2, 24)",1480.7384303537096
"(2, 2, 0)","(2, 2, 0, 24)",1481.9651861304949
"(2, 2, 0)","(1, 2, 2, 24)",1482.6201024338422
"(0, 1, 0)","(1, 2, 2, 24)",1482.7231141683455
"(0, 1, 0)","(2, 2, 2, 24)",1484.1250556594596
"(2, 2, 0)","(2, 2, 2, 24)",1484.267389472126
"(0, 2, 1)","(1, 2, 0, 24)",1484.8781225869814
"(2, 2, 0)","(1, 2, 0, 24)",1486.8725679663096
"(1, 2, 0)","(1, 2, 0, 24)",1490.342769941518
"(2, 0, 0)","(1, 2, 1, 24)",1492.2115261197048
"(0, 1, 0)","(0, 2, 2, 24)",1492.5038986121485
"(1, 0, 2)","(1, 2, 1, 24)",1493.1863320218392
"(2, 0, 0)","(2, 2, 1, 24)",1493.7381808363664
"(2, 0, 2)","(1, 2, 0, 24)",1493.804612007287
"(2, 0, 1)","(1, 2, 1, 24)",1494.2432858929226
"(1, 0, 2)","(2, 2, 1, 24)",1494.6398481114622
"(2, 0, 2)","(2, 2, 0, 24)",1494.9028820350459
"(2, 0, 0)","(2, 2, 0, 24)",1494.9702716448235
"(2, 0, 2)","(1, 2, 1, 24)",1495.1201694553733
"(0, 2, 2)","(0, 2, 0, 24)",1495.174707410103
"(1, 0, 1)","(1, 2, 1, 24)",1495.7690028183047
"(1, 2, 0)","(1, 2, 1, 24)",1495.7766325277587
"(2, 0, 1)","(2, 2, 1, 24)",1495.8026125662127
"(1, 0, 2)","(2, 2, 0, 24)",1496.112065788026
"(2, 0, 2)","(0, 2, 2, 24)",1496.13333825334
"(2, 0, 2)","(2, 2, 1, 24)",1496.563087900723
"(1, 2, 0)","(2, 2, 0, 24)",1496.9384381982106
"(2, 0, 1)","(2, 2, 0, 24)",1496.9477997498889
"(0, 1, 0)","(1, 2, 0, 24)",1497.147165315347
"(0, 0, 2)","(2, 2, 0, 24)",1497.2589602240912
"(2, 0, 0)","(0, 2, 2, 24)",1497.3374162669654
"(0, 0, 2)","(0, 2, 2, 24)",1497.4888192014203
"(1, 0, 1)","(2, 2, 1, 24)",1497.5837518891399
"(0, 0, 0)","(2, 2, 0, 24)",1497.5934572540482
"(1, 2, 2)","(0, 2, 0, 24)",1497.7779959634909
"(0, 0, 2)","(2, 2, 1, 24)",1498.0619868289773
"(2, 0, 0)","(1, 2, 2, 24)",1498.0988355063953
"(0, 0, 2)","(1, 2, 2, 24)",1498.1081850753865
"(0, 0, 0)","(0, 2, 2, 24)",1498.122696068051
"(0, 0, 0)","(1, 2, 2, 24)",1498.1874505964097
"(1, 0, 1)","(2, 2, 0, 24)",1498.413503289149
"(1, 0, 2)","(0, 2, 2, 24)",1498.6547640266235
"(0, 1, 0)","(2, 2, 0, 24)",1498.732244140319
"(0, 0, 2)","(2, 2, 2, 24)",1498.8521009770127
"(0, 0, 0)","(2, 2, 2, 24)",1498.9378174742028
"(2, 0, 0)","(2, 2, 2, 24)",1498.9487098574914
"(1, 0, 0)","(0, 2, 2, 24)",1499.0637807527849
"(1, 0, 1)","(0, 2, 2, 24)",1499.1508295525996
"(2, 0, 1)","(0, 2, 2, 24)",1499.2126046295962
"(1, 1, 2)","(0, 2, 0, 24)",1499.2364985174552
"(1, 0, 2)","(1, 2, 2, 24)",1499.375415211241
"(0, 0, 1)","(2, 2, 0, 24)",1499.482374199515
"(1, 0, 0)","(1, 2, 2, 24)",1499.545559918884
"(2, 0, 0)","(0, 2, 0, 24)",1499.5711497489917
"(0, 0, 1)","(0, 2, 2, 24)",1499.6777648527616
"(1, 2, 0)","(2, 2, 2, 24)",1499.7764577808982
"(0, 0, 0)","(1, 2, 1, 24)",1499.8064684567273
"(0, 0, 0)","(2, 2, 1, 24)",1499.824876313753
"(1, 0, 1)","(1, 2, 2, 24)",1499.983639547534
"(2, 0, 1)","(1, 2, 2, 24)",1500.0126647306959
"(1, 0, 2)","(2, 2, 2, 24)",1500.03578121505
"(0, 0, 1)","(2, 2, 1, 24)",1500.06957678889
"(0, 0, 1)","(1, 2, 2, 24)",1500.11039384356
"(0, 0, 2)","(0, 2, 0, 24)",1500.1470559109612
"(2, 0, 2)","(2, 2, 2, 24)",1500.2549466704208
"(0, 0, 2)","(1, 2, 1, 24)",1500.2920612146415
"(2, 0, 2)","(0, 2, 0, 24)",1500.6007172584461
"(2, 2, 2)","(0, 2, 0, 24)",1500.8562686078174
"(1, 0, 1)","(2, 2, 2, 24)",1500.974936128573
"(1, 0, 1)","(0, 2, 0, 24)",1501.1986041931664
"(1, 0, 0)","(1, 2, 1, 24)",1501.2425740651606
"(2, 0, 0)","(0, 2, 1, 24)",1501.2802239030339
"(1, 0, 2)","(0, 2, 0, 24)",1501.2908358757104
"(2, 0, 2)","(1, 2, 2, 24)",1501.3146117004628
"(2, 0, 1)","(0, 2, 0, 24)",1501.385434710465
"(2, 0, 1)","(2, 2, 2, 24)",1501.479911480845
"(1, 0, 0)","(2, 2, 2, 24)",1501.5895604637387
"(0, 0, 1)","(1, 2, 1, 24)",1501.678277855953
"(2, 0, 0)","(1, 2, 0, 24)",1501.6993841345543
"(1, 0, 0)","(0, 2, 0, 24)",1501.929310479042
"(0, 0, 2)","(0, 2, 1, 24)",1502.0746103465328
"(0, 0, 2)","(1, 2, 0, 24)",1502.0808067911867
"(0, 0, 1)","(2, 2, 2, 24)",1502.170088452347
"(2, 0, 2)","(0, 2, 1, 24)",1502.5531076820428
"(0, 0, 1)","(0, 2, 0, 24)",1502.7575797537077
"(1, 0, 2)","(0, 2, 1, 24)",1502.8462315876259
"(1, 0, 1)","(0, 2, 1, 24)",1502.859278149279
"(0, 0, 0)","(0, 2, 0, 24)",1502.9270548793133
"(2, 0, 1)","(0, 2, 1, 24)",1502.9741225973396
"(2, 2, 1)","(0, 2, 0, 24)",1503.2186424609808
"(1, 0, 2)","(1, 2, 0, 24)",1503.3527409552335
"(2, 0, 1)","(1, 2, 0, 24)",1503.6395250039177
"(1, 0, 0)","(0, 2, 1, 24)",1503.9281973216912
"(1, 0, 0)","(1, 2, 0, 24)",1503.9282957662904
"(1, 0, 0)","(2, 2, 1, 24)",1504.1488408356913
"(1, 2, 1)","(0, 2, 0, 24)",1504.5578126275855
"(0, 0, 0)","(0, 2, 1, 24)",1504.5942921861754
"(0, 0, 1)","(0, 2, 1, 24)",1504.745016339722
"(0, 0, 1)","(1, 2, 0, 24)",1504.7460694602896
"(2, 1, 0)","(0, 2, 0, 24)",1504.8650666173426
"(1, 1, 0)","(0, 2, 0, 24)",1505.2969235279163
"(1, 0, 0)","(2, 2, 0, 24)",1505.4681616937098
"(0, 1, 1)","(0, 2, 0, 24)",1505.6861025946341
"(1, 0, 1)","(1, 2, 0, 24)",1505.7813511376776
"(1, 1, 1)","(0, 2, 0, 24)",1506.7538181394243
"(2, 1, 1)","(0, 2, 0, 24)",1508.6726930869195
"(0, 1, 2)","(0, 2, 0, 24)",1509.1460819614506
"(0, 2, 0)","(1, 2, 1, 24)",1509.626687320637
"(2, 1, 2)","(0, 2, 0, 24)",1514.62570317294
"(0, 0, 0)","(1, 2, 0, 24)",1514.6721183869092
"(0, 2, 0)","(2, 2, 0, 24)",1515.126171260881
"(0, 2, 1)","(0, 2, 0, 24)",1517.6164599964336
"(2, 2, 0)","(0, 2, 0, 24)",1521.2132162175021
"(0, 1, 0)","(0, 2, 0, 24)",1523.7498114483967
"(1, 2, 0)","(0, 2, 0, 24)",1542.920548249289
"(0, 2, 0)","(1, 2, 0, 24)",1544.5019705612037
"(0, 2, 0)","(0, 2, 2, 24)",1545.0222576685153
"(0, 2, 0)","(1, 2, 2, 24)",1545.2562967388715
"(0, 2, 0)","(2, 2, 1, 24)",1546.1868021050186
"(0, 2, 0)","(2, 2, 2, 24)",1546.6188541224485
"(0, 2, 0)","(0, 2, 1, 24)",1552.7046715772983
"(0, 2, 0)","(0, 2, 0, 24)",1589.461094680316
"(0, 0, 2)","(2, 1, 2, 24)",1866.932752005912
"(2, 0, 0)","(2, 1, 2, 24)",1867.1378231381739
"(2, 0, 2)","(1, 1, 1, 24)",1867.2258621225894
"(0, 0, 2)","(0, 1, 0, 24)",1867.384517902641
"(2, 0, 0)","(0, 1, 0, 24)",1867.5736144500631
"(0, 0, 0)","(2, 1, 2, 24)",1867.8974041333702
"(0, 0, 2)","(2, 1, 1, 24)",1868.0826192593747
"(0, 0, 2)","(1, 1, 2, 24)",1868.1497609139442
"(2, 0, 0)","(2, 1, 1, 24)",1868.3473655736705
"(2, 0, 0)","(1, 1, 2, 24)",1868.416276056104
"(2, 0, 0)","(1, 1, 1, 24)",1868.5750103850528
"(1, 0, 0)","(2, 1, 2, 24)",1868.6050147696135
"(1, 0, 0)","(0, 1, 0, 24)",1868.8686032190365
"(0, 0, 0)","(1, 1, 1, 24)",1869.1178684036624
"(1, 0, 0)","(1, 1, 1, 24)",1869.2404642563108
"(0, 0, 2)","(0, 1, 1, 24)",1869.3122798793959
"(0, 0, 2)","(1, 1, 0, 24)",1869.31360066133
"(1, 0, 1)","(0, 1, 0, 24)",1869.3446353959393
"(2, 0, 1)","(0, 1, 0, 24)",1869.4040200782538
"(0, 0, 1)","(2, 1, 2, 24)",1869.4159135516643
"(2, 0, 0)","(0, 1, 1, 24)",1869.4522488622092
"(2, 0, 0)","(1, 1, 0, 24)",1869.4545123765
"(0, 0, 0)","(1, 1, 2, 24)",1869.46075959339
"(1, 0, 0)","(2, 1, 1, 24)",1869.4642419192396
"(1, 0, 0)","(1, 1, 2, 24)",1869.5216958213402
"(1, 0, 2)","(0, 1, 0, 24)",1869.559832920095
"(1, 0, 2)","(2, 1, 2, 24)",1869.611412149085
"(2, 0, 1)","(2, 1, 2, 24)",1869.6430783909002
"(0, 0, 1)","(0, 1, 0, 24)",1869.663448005297
"(1, 0, 1)","(2, 1, 2, 24)",1869.7631035402153
"(0, 0, 1)","(1, 1, 1, 24)",1869.835874145742
"(0, 0, 0)","(2, 1, 1, 24)",1870.0115287388712
"(1, 0, 2)","(2, 1, 1, 24)",1870.075470076907
"(1, 0, 2)","(1, 1, 2, 24)",1870.1370854406007
"(0, 0, 1)","(2, 1, 1, 24)",1870.1455604425894
"(0, 0, 1)","(1, 1, 2, 24)",1870.2009154518776
"(2, 0, 1)","(2, 1, 1, 24)",1870.2731947640657
"(0, 0, 2)","(2, 1, 0, 24)",1870.274157016213
"(0, 0, 2)","(0, 1, 2, 24)",1870.294000875771
"(1, 0, 1)","(2, 1, 1, 24)",1870.3330925238918
"(1, 0, 1)","(1, 1, 1, 24)",1870.3384134148578
"(2, 0, 1)","(1, 1, 2, 24)",1870.3388683900266
"(1, 0, 2)","(1, 1, 1, 24)",1870.3566789057986
"(0, 0, 0)","(0, 1, 0, 24)",1870.3838949307508
"(1, 0, 1)","(1, 1, 2, 24)",1870.395485993599
"(2, 0, 0)","(2, 1, 0, 24)",1870.4439554988417
"(2, 0, 0)","(0, 1, 2, 24)",1870.4710612481872
"(1, 0, 0)","(0, 1, 1, 24)",1870.8645393564932
"(1, 0, 0)","(1, 1, 0, 24)",1870.8646159412374
"(1, 0, 1)","(0, 1, 1, 24)",1871.2654579366804
"(1, 0, 1)","(1, 1, 0, 24)",1871.2669833172924
"(2, 0, 1)","(0, 1, 1, 24)",1871.3117851634454
"(2, 0, 1)","(1, 1, 0, 24)",1871.3135113224141
"(0, 0, 2)","(1, 1, 1, 24)",1871.377655364599
"(1, 0, 2)","(0, 1, 1, 24)",1871.4818934548248
"(1, 0, 2)","(1, 1, 0, 24)",1871.4833771658919
"(2, 0, 2)","(0, 1, 0, 24)",1871.5943126468233
"(0, 0, 1)","(0, 1, 1, 24)",1871.6629976592737
"(0, 0, 1)","(1, 1, 0, 24)",1871.6630058894225
"(1, 0, 0)","(0, 1, 2, 24)",1871.7684435933509
"(1, 0, 0)","(2, 1, 0, 24)",1871.7696052986596
"(2, 0, 2)","(2, 1, 2, 24)",1871.826470951003
"(2, 0, 2)","(2, 1, 1, 24)",1872.0812457396964
"(2, 0, 2)","(1, 1, 2, 24)",1872.163167375659
"(1, 0, 1)","(2, 1, 0, 24)",1872.2798096094123
"(1, 0, 1)","(0, 1, 2, 24)",1872.3002592014095
"(2, 0, 1)","(2, 1, 0, 24)",1872.3188743766084
"(2, 0, 1)","(0, 1, 2, 24)",1872.3415174429415
"(1, 0, 2)","(2, 1, 0, 24)",1872.4103524846566
"(1, 0, 2)","(0, 1, 2, 24)",1872.4313712658986
"(0, 0, 1)","(0, 1, 2, 24)",1872.5159885250753
"(0, 0, 1)","(2, 1, 0, 24)",1872.5256751619938
"(0, 0, 0)","(0, 1, 2, 24)",1872.817817396564
"(2, 0, 1)","(1, 1, 1, 24)",1873.4015023079776
"(2, 0, 2)","(0, 1, 1, 24)",1873.5094919484993
"(2, 0, 2)","(1, 1, 0, 24)",1873.5111239637906
"(2, 0, 2)","(2, 1, 0, 24)",1874.4377573096547
"(2, 0, 2)","(0, 1, 2, 24)",1874.459894309509
"(0, 0, 0)","(1, 1, 0, 24)",1876.840865048209
"(0, 0, 0)","(0, 1, 1, 24)",1876.993072391301
"(0, 0, 0)","(2, 1, 0, 24)",1877.3560622020345
"(1, 1, 0)","(1, 1, 0, 24)",1879.5552926202322
"(1, 1, 0)","(0, 1, 1, 24)",1880.138620980279
"(1, 1, 0)","(2, 1, 0, 24)",1881.5486591078798
"(1, 1, 0)","(1, 1, 1, 24)",1881.54913379753
"(1, 1, 0)","(0, 1, 2, 24)",1881.5812724251573
"(0, 1, 1)","(1, 1, 0, 24)",1882.0412344700378
"(2, 1, 0)","(1, 1, 0, 24)",1882.173301139078
"(0, 1, 1)","(0, 1, 1, 24)",1882.494842412402
"(1, 2, 2)","(1, 1, 0, 24)",1882.5106403085301
"(2, 1, 0)","(0, 1, 1, 24)",1882.7906355485684
"(1, 1, 1)","(1, 1, 0, 24)",1882.8572389828382
"(2, 1, 0)","(1, 1, 1, 24)",1883.3400495711708
"(1, 1, 1)","(0, 1, 1, 24)",1883.5022776690728
"(1, 1, 0)","(1, 1, 2, 24)",1883.53958716351
"(1, 1, 0)","(2, 1, 1, 24)",1883.5552357340184
"(1, 1, 2)","(0, 1, 1, 24)",1883.833783456525
"(0, 2, 2)","(1, 1, 0, 24)",1883.9684088523602
"(0, 1, 1)","(2, 1, 0, 24)",1884.0363916535966
"(0, 1, 1)","(1, 1, 1, 24)",1884.0367879839691
"(0, 1, 1)","(0, 1, 2, 24)",1884.049375900992
"(1, 2, 2)","(0, 1, 1, 24)",1884.137325590707
"(2, 1, 0)","(2, 1, 0, 24)",1884.167374484741
"(2, 1, 0)","(0, 1, 2, 24)",1884.199159419491
"(1, 2, 2)","(1, 1, 1, 24)",1884.5106351555712
"(1, 2, 2)","(2, 1, 0, 24)",1884.5106352629477
"(1, 2, 2)","(0, 1, 2, 24)",1884.5604339105464
"(2, 1, 1)","(1, 1, 0, 24)",1884.8421297436907
"(1, 1, 1)","(2, 1, 0, 24)",1884.8517391284458
"(1, 1, 1)","(1, 1, 1, 24)",1884.8521639164787
"(1, 1, 1)","(0, 1, 2, 24)",1884.8831457792955
"(0, 1, 1)","(2, 1, 1, 24)",1885.0784608602232
"(1, 1, 0)","(2, 1, 2, 24)",1885.086069629116
"(1, 2, 2)","(2, 1, 1, 24)",1885.1711414516249
"(0, 1, 2)","(1, 1, 0, 24)",1885.2040806418263
"(1, 1, 2)","(2, 1, 0, 24)",1885.2760410921164
"(0, 2, 2)","(0, 1, 1, 24)",1885.3396972569337
"(2, 1, 1)","(0, 1, 1, 24)",1885.4853695215734
"(0, 2, 2)","(0, 1, 2, 24)",1885.7350957786416
"(0, 2, 2)","(2, 1, 0, 24)",1885.8026797867535
"(0, 1, 2)","(2, 1, 1, 24)",1885.8189653688876
"(0, 1, 2)","(0, 1, 1, 24)",1885.8331544436678
"(0, 2, 2)","(1, 1, 1, 24)",1885.8392699877443
"(0, 1, 1)","(1, 1, 2, 24)",1886.02868770856
"(2, 1, 0)","(1, 1, 2, 24)",1886.1567702038126
"(2, 1, 0)","(2, 1, 1, 24)",1886.1732911117972
"(1, 2, 2)","(1, 1, 2, 24)",1886.4219912820467
"(1, 2, 2)","(2, 1, 2, 24)",1886.4652363077525
"(2, 1, 1)","(2, 1, 0, 24)",1886.8372959690976
"(2, 1, 1)","(1, 1, 1, 24)",1886.8373713898686
"(1, 1, 1)","(1, 1, 2, 24)",1886.8399613998488
"(1, 1, 1)","(2, 1, 1, 24)",1886.8571222942944
"(2, 1, 1)","(0, 1, 2, 24)",1886.8680551424022
"(0, 1, 2)","(1, 1, 1, 24)",1887.2038502402497
"(0, 1, 2)","(2, 1, 0, 24)",1887.203850399443
"(0, 1, 2)","(0, 1, 2, 24)",1887.215910914164
"(1, 1, 2)","(1, 1, 0, 24)",1887.4428104650474
"(0, 1, 1)","(2, 1, 2, 24)",1887.5541267318704
"(0, 2, 2)","(1, 1, 2, 24)",1887.6450901625592
"(2, 1, 0)","(2, 1, 2, 24)",1887.65219395997
"(0, 2, 2)","(2, 1, 1, 24)",1887.7761496842395
"(1, 1, 1)","(2, 1, 2, 24)",1888.3000120756576
"(0, 2, 2)","(2, 1, 2, 24)",1888.452972994414
"(2, 1, 1)","(1, 1, 2, 24)",1888.825304664363
"(2, 1, 1)","(2, 1, 1, 24)",1888.8418715288137
"(0, 1, 2)","(1, 1, 2, 24)",1889.1879402602383
"(1, 1, 2)","(1, 1, 1, 24)",1889.4364403349844
"(2, 1, 2)","(1, 1, 0, 24)",1889.4383766624414
"(1, 1, 2)","(0, 1, 2, 24)",1889.4739799116878
"(2, 1, 2)","(0, 1, 1, 24)",1890.1808165102811
"(2, 1, 1)","(2, 1, 2, 24)",1890.2824415069083
"(1, 2, 1)","(1, 1, 0, 24)",1890.3857872021988
"(0, 1, 2)","(2, 1, 2, 24)",1890.559803190514
"(1, 1, 0)","(0, 1, 0, 24)",1890.7149360544277
"(2, 2, 2)","(1, 1, 0, 24)",1891.0554738329477
"(1, 1, 2)","(1, 1, 2, 24)",1891.4225482650836
"(2, 1, 2)","(1, 1, 1, 24)",1891.4296264506117
"(2, 1, 2)","(2, 1, 0, 24)",1891.4309441930723
"(1, 1, 2)","(2, 1, 1, 24)",1891.4424269734639
"(2, 1, 2)","(0, 1, 2, 24)",1891.4680794987507
"(1, 2, 1)","(0, 1, 1, 24)",1891.4909050032622
"(2, 2, 1)","(1, 1, 0, 24)",1891.5020118346256
"(1, 2, 1)","(2, 1, 0, 24)",1892.372609543026
"(1, 2, 1)","(1, 1, 1, 24)",1892.3735673911444
"(2, 2, 2)","(0, 1, 1, 24)",1892.4444794704848
"(2, 2, 1)","(0, 1, 1, 24)",1892.5343587117864
"(1, 2, 1)","(0, 1, 2, 24)",1892.552543730618
"(1, 1, 1)","(0, 1, 0, 24)",1892.7052498746507
"(1, 1, 2)","(2, 1, 2, 24)",1892.8045157549896
"(2, 2, 2)","(0, 1, 2, 24)",1893.205744593303
"(2, 1, 2)","(1, 1, 2, 24)",1893.341879652734
"(2, 1, 2)","(2, 1, 1, 24)",1893.438885793786
"(2, 2, 1)","(2, 1, 0, 24)",1893.492078092564
"(2, 2, 1)","(1, 1, 1, 24)",1893.4932325663474
"(2, 2, 1)","(0, 1, 2, 24)",1893.587228143451
"(2, 2, 2)","(2, 1, 0, 24)",1893.6295951419593
"(2, 1, 1)","(0, 1, 0, 24)",1893.634787398617
"(1, 2, 1)","(1, 1, 2, 24)",1894.3596998163532
"(1, 2, 1)","(2, 1, 1, 24)",1894.3852149458335
"(2, 1, 2)","(2, 1, 2, 24)",1894.9008602633194
"(1, 2, 2)","(0, 1, 0, 24)",1895.1483650133973
"(2, 2, 1)","(1, 1, 2, 24)",1895.4628790828347
"(2, 2, 1)","(2, 1, 1, 24)",1895.501746625284
