pdq,Spdq,aic
"(1, 1, 1)","(0, 2, 2, 24)",1434.2727852616374
"(1, 1, 1)","(1, 2, 1, 24)",1434.2729935507518
"(1, 2, 2)","(0, 2, 2, 24)",1434.6750056781184
"(2, 1, 2)","(2, 2, 1, 24)",1434.6825178477575
"(2, 1, 0)","(0, 2, 2, 24)",1434.707321976666
"(0, 1, 2)","(2, 2, 2, 24)",1434.7080465042663
"(2, 1, 0)","(1, 2, 1, 24)",1434.7086402312261
"(0, 2, 1)","(1, 2, 1, 24)",1434.762682152302
"(1, 1, 2)","(1, 2, 2, 24)",1435.097794569179
"(0, 1, 2)","(2, 2, 1, 24)",1435.099952903939
"(2, 1, 1)","(0, 2, 2, 24)",1435.1918602713522
"(2, 2, 0)","(0, 2, 1, 24)",1435.2199312211324
"(0, 2, 1)","(0, 2, 2, 24)",1435.253187070956
"(0, 1, 1)","(2, 2, 1, 24)",1435.5081155699581
"(2, 2, 0)","(1, 2, 1, 24)",1435.7424796910332
"(2, 2, 0)","(0, 2, 2, 24)",1435.761602937434
"(2, 1, 2)","(2, 2, 2, 24)",1435.7815591823567
"(1, 1, 1)","(2, 2, 1, 24)",1435.948742423263
"(1, 1, 2)","(2, 2, 1, 24)",1435.9789704428897
"(2, 1, 1)","(1, 2, 2, 24)",1436.1229000339392
"(0, 1, 1)","(2, 2, 2, 24)",1436.5116762883008
"(2, 1, 0)","(2, 2, 1, 24)",1436.5604681853272
"(2, 2, 2)","(2, 2, 0, 24)",1436.6828657553265
"(1, 1, 2)","(2, 2, 2, 24)",1436.8181823429936
"(2, 1, 1)","(2, 2, 1, 24)",1436.8974215007495
"(1, 1, 1)","(2, 2, 2, 24)",1436.9119514145523
"(2, 1, 0)","(2, 2, 2, 24)",1437.2870665457824
"(2, 2, 0)","(2, 2, 1, 24)",1437.742621375836
"(2, 1, 1)","(2, 2, 2, 24)",1437.7869703423378
"(0, 2, 1)","(2, 2, 2, 24)",1437.8271458577774
"(0, 1, 2)","(2, 2, 0, 24)",1437.9236659218934
"(0, 1, 1)","(2, 2, 0, 24)",1438.0691883079453
"(1, 2, 2)","(2, 2, 2, 24)",1438.2203378000804
"(2, 1, 2)","(2, 2, 0, 24)",1438.3994598173106
"(1, 1, 1)","(2, 2, 0, 24)",1438.7208226400337
"(0, 2, 1)","(0, 2, 1, 24)",1438.7230517052965
"(2, 1, 1)","(2, 2, 0, 24)",1439.6820018496214
"(2, 1, 0)","(2, 2, 0, 24)",1439.8861547715387
"(1, 2, 2)","(2, 2, 0, 24)",1440.748851061485
"(0, 2, 1)","(1, 2, 2, 24)",1441.5027286583895
"(2, 2, 1)","(2, 2, 1, 24)",1442.579613832267
"(1, 1, 0)","(2, 2, 1, 24)",1443.9755694848395
"(2, 2, 1)","(2, 2, 2, 24)",1443.983604970305
"(0, 1, 0)","(1, 2, 1, 24)",1445.2721894085453
"(1, 1, 0)","(2, 2, 2, 24)",1445.361062699
"(1, 0, 1)","(1, 2, 2, 24)",1445.4238133604103
"(0, 1, 0)","(0, 2, 2, 24)",1445.4540413113505
"(2, 2, 1)","(2, 2, 0, 24)",1445.6434052089992
"(1, 0, 1)","(2, 2, 0, 24)",1445.7286956809608
"(1, 0, 1)","(2, 2, 1, 24)",1446.188396784543
"(0, 1, 0)","(0, 2, 1, 24)",1446.4899129613607
"(1, 0, 2)","(1, 2, 2, 24)",1446.5924643815933
"(1, 0, 2)","(2, 2, 0, 24)",1446.9203630285915
"(1, 0, 1)","(0, 2, 1, 24)",1446.9774703614137
"(0, 1, 0)","(1, 2, 2, 24)",1447.0177698593702
"(2, 0, 1)","(2, 2, 0, 24)",1447.1938886025182
"(1, 0, 2)","(2, 2, 1, 24)",1447.3462224760297
"(1, 0, 1)","(0, 2, 2, 24)",1447.4978016842292
"(1, 1, 0)","(2, 2, 0, 24)",1447.5068217371556
"(2, 0, 1)","(2, 2, 1, 24)",1447.6364433567169
"(0, 2, 2)","(2, 2, 2, 24)",1447.6969774220038
"(1, 2, 1)","(2, 2, 1, 24)",1447.7429702869854
"(0, 2, 2)","(2, 2, 0, 24)",1447.7922111553946
"(1, 0, 2)","(0, 2, 1, 24)",1447.929298131509
"(1, 0, 1)","(2, 2, 2, 24)",1448.0481072318955
"(2, 0, 2)","(1, 2, 2, 24)",1448.0672999863095
"(2, 0, 1)","(0, 2, 1, 24)",1448.1599657162533
"(2, 0, 2)","(2, 2, 0, 24)",1448.4558681514309
"(1, 0, 2)","(2, 2, 2, 24)",1448.5386294742214
"(1, 0, 2)","(0, 2, 2, 24)",1448.7312347168488
"(2, 0, 2)","(2, 2, 1, 24)",1448.8478359765888
"(1, 0, 2)","(1, 2, 1, 24)",1448.9426332625821
"(0, 1, 0)","(2, 2, 2, 24)",1449.2165333732453
"(1, 2, 1)","(2, 2, 2, 24)",1449.3545414929124
"(2, 0, 2)","(0, 2, 1, 24)",1449.4993552573387
"(1, 2, 1)","(2, 2, 0, 24)",1450.10198901157
"(2, 0, 2)","(2, 2, 2, 24)",1450.186377649417
"(2, 0, 2)","(0, 2, 2, 24)",1450.256855505499
"(2, 0, 2)","(1, 2, 1, 24)",1450.4752771999163
"(1, 2, 2)","(1, 2, 0, 24)",1454.489910878897
"(2, 2, 0)","(1, 2, 2, 24)",1454.8036124170221
"(2, 2, 1)","(1, 2, 0, 24)",1454.8655353714496
"(2, 2, 2)","(1, 2, 0, 24)",1455.0965631885863
"(1, 2, 1)","(1, 2, 0, 24)",1455.3278894879497
"(2, 0, 0)","(1, 2, 1, 24)",1456.2304676108752
"(2, 2, 0)","(2, 2, 2, 24)",1456.3100796823899
"(1, 1, 2)","(1, 2, 0, 24)",1456.5453202656954
"(1, 2, 0)","(1, 2, 1, 24)",1456.6518520618451
"(1, 2, 0)","(0, 2, 2, 24)",1457.0900453054335
"(0, 2, 2)","(1, 2, 0, 24)",1457.628571956802
"(0, 1, 1)","(1, 2, 0, 24)",1457.7803325451239
"(2, 2, 0)","(2, 2, 0, 24)",1458.4808183242706
"(0, 1, 2)","(1, 2, 0, 24)",1458.5238384416868
"(1, 2, 0)","(1, 2, 2, 24)",1458.6531790502872
"(1, 1, 1)","(1, 2, 0, 24)",1458.772157092096
"(2, 1, 0)","(1, 2, 0, 24)",1459.0236659108373
"(2, 1, 2)","(1, 2, 0, 24)",1460.0407376595929
"(1, 2, 0)","(0, 2, 1, 24)",1460.1489379982158
"(2, 1, 1)","(1, 2, 0, 24)",1460.5173915593873
"(2, 0, 1)","(2, 2, 2, 24)",1460.675801559434
"(1, 1, 0)","(1, 2, 0, 24)",1461.9000967943218
"(2, 0, 0)","(2, 2, 0, 24)",1462.0673568465909
"(0, 1, 0)","(2, 2, 0, 24)",1463.1941482892303
"(2, 0, 0)","(2, 2, 1, 24)",1463.7808355251232
"(2, 0, 0)","(1, 2, 2, 24)",1463.8189633937507
"(0, 2, 1)","(2, 2, 1, 24)",1464.4330220687843
"(1, 0, 0)","(2, 2, 1, 24)",1464.9597176163898
"(1, 0, 0)","(1, 2, 2, 24)",1464.9906482729193
"(0, 0, 2)","(2, 2, 1, 24)",1465.6663294430377
"(0, 2, 1)","(2, 2, 0, 24)",1465.6691225182187
"(2, 0, 0)","(0, 2, 2, 24)",1465.6986199015528
"(2, 0, 0)","(2, 2, 2, 24)",1465.7005004996201
"(0, 0, 2)","(1, 2, 2, 24)",1465.7017487128082
"(0, 0, 0)","(1, 2, 2, 24)",1466.1959486680769
"(0, 0, 0)","(2, 2, 1, 24)",1466.366568155845
"(0, 0, 1)","(2, 2, 1, 24)",1466.7373593024165
"(0, 0, 1)","(1, 2, 2, 24)",1466.7674527676763
"(1, 0, 0)","(0, 2, 2, 24)",1466.8435213491837
"(1, 0, 0)","(2, 2, 2, 24)",1466.8805265264466
"(0, 0, 2)","(2, 2, 0, 24)",1466.905427975916
"(2, 0, 1)","(1, 2, 2, 24)",1467.0235440053798
"(0, 0, 2)","(0, 2, 2, 24)",1467.3206582111275
"(0, 0, 2)","(2, 2, 2, 24)",1467.5846553441693
"(0, 0, 0)","(2, 2, 2, 24)",1468.0444425050641
"(1, 0, 1)","(1, 2, 1, 24)",1468.12846292947
"(0, 0, 1)","(2, 2, 0, 24)",1468.2706119663549
"(0, 0, 1)","(0, 2, 2, 24)",1468.5180039752074
"(0, 0, 0)","(0, 2, 2, 24)",1468.6311918104714
"(0, 0, 1)","(2, 2, 2, 24)",1468.6554231980497
"(0, 0, 2)","(1, 2, 1, 24)",1469.2485358987346
"(0, 0, 1)","(1, 2, 1, 24)",1469.5836741499127
"(2, 0, 1)","(1, 2, 1, 24)",1469.9303596722127
"(0, 2, 1)","(1, 2, 0, 24)",1470.0022263533674
"(2, 2, 0)","(1, 2, 0, 24)",1470.6607007287969
"(2, 0, 0)","(0, 2, 0, 24)",1474.6919912363203
"(1, 0, 1)","(0, 2, 0, 24)",1475.1200578378919
"(1, 0, 1)","(1, 2, 0, 24)",1475.2114217314822
"(1, 0, 0)","(1, 2, 1, 24)",1475.4329671366122
"(0, 0, 2)","(0, 2, 0, 24)",1475.6411536449189
"(1, 0, 0)","(0, 2, 0, 24)",1476.4412701791896
"(2, 0, 0)","(0, 2, 1, 24)",1476.470482745219
"(1, 0, 2)","(0, 2, 0, 24)",1476.5020753473627
"(2, 0, 1)","(0, 2, 0, 24)",1476.5664858955763
"(0, 0, 2)","(0, 2, 1, 24)",1477.6404971370068
"(0, 0, 2)","(1, 2, 0, 24)",1477.6406056342228
"(1, 0, 0)","(2, 2, 0, 24)",1478.0509726074836
"(0, 1, 0)","(1, 2, 0, 24)",1478.331779130021
"(2, 0, 2)","(0, 2, 0, 24)",1478.3569931075801
"(1, 0, 0)","(0, 2, 1, 24)",1478.392815674375
"(0, 0, 1)","(0, 2, 0, 24)",1478.4926850061167
"(1, 0, 2)","(1, 2, 0, 24)",1478.575908574359
"(0, 0, 1)","(0, 2, 1, 24)",1480.1740356009232
"(0, 0, 1)","(1, 2, 0, 24)",1480.222853608077
"(2, 0, 2)","(1, 2, 0, 24)",1480.391165702083
"(1, 2, 0)","(2, 2, 1, 24)",1480.5413882072853
"(2, 2, 2)","(0, 2, 0, 24)",1481.1297018567836
"(2, 0, 0)","(1, 2, 0, 24)",1481.3086729818356
"(1, 2, 0)","(2, 2, 2, 24)",1481.7854775644018
"(1, 2, 1)","(0, 2, 0, 24)",1483.1675784980775
"(0, 0, 0)","(0, 2, 0, 24)",1483.1688542769923
"(2, 0, 1)","(1, 2, 0, 24)",1483.1730093265228
"(0, 2, 2)","(0, 2, 0, 24)",1483.2378206917856
"(0, 0, 0)","(1, 2, 1, 24)",1483.4137598190832
"(1, 2, 0)","(2, 2, 0, 24)",1483.6535512149992
"(0, 0, 0)","(0, 2, 1, 24)",1483.7262780635165
"(2, 1, 2)","(0, 2, 0, 24)",1484.6036098377317
"(2, 2, 1)","(0, 2, 0, 24)",1485.6016687364572
"(0, 1, 1)","(0, 2, 0, 24)",1486.1482206393252
"(1, 1, 0)","(0, 2, 0, 24)",1487.6943402481597
"(1, 1, 1)","(0, 2, 0, 24)",1487.872644210934
"(2, 1, 1)","(0, 2, 0, 24)",1488.1753610290946
"(1, 2, 2)","(0, 2, 0, 24)",1489.2117102693321
"(0, 2, 1)","(0, 2, 0, 24)",1489.6867501649056
"(2, 1, 0)","(0, 2, 0, 24)",1493.1297599989048
"(0, 2, 0)","(1, 2, 1, 24)",1493.155018470066
"(0, 1, 2)","(0, 2, 0, 24)",1494.2736426668887
"(0, 1, 0)","(0, 2, 0, 24)",1494.353009634548
"(0, 0, 0)","(1, 2, 0, 24)",1495.007835009359
"(1, 2, 0)","(1, 2, 0, 24)",1495.0973317420567
"(0, 2, 0)","(1, 2, 2, 24)",1495.424202190665
"(1, 1, 2)","(0, 2, 0, 24)",1497.5761172132593
"(1, 0, 0)","(1, 2, 0, 24)",1498.7341210452078
"(2, 2, 0)","(0, 2, 0, 24)",1503.0009533149318
"(0, 2, 0)","(0, 2, 1, 24)",1506.2852394202246
"(0, 2, 0)","(2, 2, 0, 24)",1509.2084435446968
"(0, 2, 0)","(0, 2, 2, 24)",1519.9281610675132
"(0, 2, 0)","(2, 2, 1, 24)",1521.0397257726763
"(0, 2, 0)","(2, 2, 2, 24)",1521.2806192078278
"(1, 2, 0)","(0, 2, 0, 24)",1524.7082259431181
"(0, 0, 0)","(2, 2, 0, 24)",1536.4726292527955
"(0, 2, 0)","(1, 2, 0, 24)",1537.2159909224104
"(0, 2, 0)","(0, 2, 0, 24)",1557.8173001716893
"(2, 0, 1)","(0, 2, 2, 24)",1659.164959110632
"(1, 0, 2)","(2, 1, 1, 24)",1819.5322662952035
"(1, 0, 2)","(2, 1, 0, 24)",1819.970769119359
"(1, 0, 2)","(2, 1, 2, 24)",1821.2323200407548
"(2, 0, 2)","(2, 1, 1, 24)",1821.8919953190573
"(2, 0, 2)","(1, 1, 2, 24)",1821.9073240391365
"(2, 0, 2)","(2, 1, 0, 24)",1822.668376584914
"(1, 0, 2)","(0, 1, 2, 24)",1822.9261870568876
"(2, 0, 2)","(2, 1, 2, 24)",1823.9044514924249
"(2, 0, 2)","(0, 1, 2, 24)",1826.155514119651
"(1, 0, 2)","(1, 1, 2, 24)",1826.7135286792727
"(2, 0, 0)","(2, 1, 2, 24)",1828.1407736705396
"(1, 0, 1)","(2, 1, 2, 24)",1828.711826931103
"(0, 0, 2)","(2, 1, 2, 24)",1828.9478264616196
"(2, 0, 0)","(2, 1, 1, 24)",1829.0066758856424
"(2, 0, 0)","(1, 1, 2, 24)",1829.206684578452
"(0, 0, 2)","(2, 1, 1, 24)",1829.5757811516323
"(0, 0, 2)","(1, 1, 2, 24)",1829.7507405763497
"(1, 0, 1)","(2, 1, 1, 24)",1829.7686794319936
"(1, 0, 1)","(1, 1, 2, 24)",1829.9807368284746
"(1, 0, 0)","(2, 1, 2, 24)",1830.0570919220233
"(2, 0, 1)","(2, 1, 1, 24)",1830.4094166972334
"(1, 0, 0)","(2, 1, 1, 24)",1830.5186671289143
"(1, 0, 0)","(1, 1, 2, 24)",1830.6670141962102
"(2, 0, 1)","(1, 1, 2, 24)",1830.8589902480855
"(2, 0, 0)","(1, 1, 1, 24)",1831.1053553604306
"(0, 0, 2)","(1, 1, 1, 24)",1831.2515850586078
"(2, 0, 1)","(2, 1, 2, 24)",1831.4368669613234
"(1, 0, 0)","(1, 1, 1, 24)",1831.458641194917
"(0, 0, 1)","(2, 1, 2, 24)",1831.5329812471584
"(1, 0, 1)","(1, 1, 1, 24)",1831.845963930331
"(0, 0, 1)","(2, 1, 1, 24)",1832.0712263685105
"(0, 0, 1)","(1, 1, 2, 24)",1832.2048704788378
"(2, 0, 2)","(1, 1, 1, 24)",1832.4146959685477
"(0, 0, 1)","(1, 1, 1, 24)",1832.6875405001708
"(0, 0, 0)","(1, 1, 1, 24)",1834.469151245187
"(2, 0, 1)","(1, 1, 1, 24)",1834.5215255207304
"(0, 0, 0)","(1, 1, 2, 24)",1834.8690431594368
"(1, 0, 2)","(1, 1, 1, 24)",1835.624456713766
"(0, 0, 2)","(0, 1, 0, 24)",1835.6421831250386
"(2, 0, 0)","(0, 1, 0, 24)",1835.98761412203
"(0, 0, 2)","(2, 1, 0, 24)",1836.7237671849437
"(0, 0, 2)","(0, 1, 2, 24)",1836.7395499405454
"(2, 0, 0)","(2, 1, 0, 24)",1836.7737855652808
"(2, 0, 0)","(0, 1, 2, 24)",1836.8379117962418
"(0, 0, 0)","(2, 1, 2, 24)",1836.9476565178031
"(1, 0, 0)","(0, 1, 0, 24)",1837.2722999290856
"(1, 0, 1)","(0, 1, 0, 24)",1837.565968395655
"(0, 0, 2)","(0, 1, 1, 24)",1837.600861102599
"(0, 0, 2)","(1, 1, 0, 24)",1837.6025714649138
"(2, 0, 0)","(0, 1, 1, 24)",1837.852339211154
"(2, 0, 0)","(1, 1, 0, 24)",1837.8584162534357
"(1, 0, 2)","(0, 1, 0, 24)",1838.0888599753864
"(1, 0, 0)","(0, 1, 2, 24)",1838.1108421060765
"(1, 0, 1)","(2, 1, 0, 24)",1838.1315506139422
"(1, 0, 0)","(2, 1, 0, 24)",1838.2063317446004
"(1, 0, 1)","(0, 1, 2, 24)",1838.2073393167861
"(2, 0, 1)","(0, 1, 0, 24)",1838.324370919026
"(2, 0, 1)","(2, 1, 0, 24)",1838.905477732867
"(2, 0, 1)","(0, 1, 2, 24)",1838.9629348166127
"(0, 0, 1)","(0, 1, 0, 24)",1839.0385937607873
"(1, 0, 0)","(0, 1, 1, 24)",1839.2537254035783
"(1, 0, 0)","(1, 1, 0, 24)",1839.254509281869
"(1, 0, 1)","(0, 1, 1, 24)",1839.4114605387178
"(1, 0, 1)","(1, 1, 0, 24)",1839.4194078950577
"(0, 0, 1)","(0, 1, 2, 24)",1839.6438408840434
"(0, 0, 1)","(2, 1, 0, 24)",1839.8063735667447
"(2, 0, 1)","(0, 1, 1, 24)",1840.2059384505178
"(2, 0, 1)","(1, 1, 0, 24)",1840.2114304579272
"(2, 0, 2)","(0, 1, 0, 24)",1840.2232136962537
"(0, 0, 0)","(2, 1, 1, 24)",1840.7148709050418
"(0, 0, 1)","(0, 1, 1, 24)",1840.9012903571797
"(0, 0, 1)","(1, 1, 0, 24)",1840.9068782221389
"(1, 0, 2)","(0, 1, 1, 24)",1841.7104668925713
"(2, 0, 2)","(1, 1, 0, 24)",1842.1592455504983
"(2, 0, 2)","(0, 1, 1, 24)",1842.2792563759174
"(1, 0, 2)","(1, 1, 0, 24)",1842.6789499013637
"(0, 0, 0)","(0, 1, 2, 24)",1844.482370539599
"(0, 0, 0)","(2, 1, 0, 24)",1844.9619874764198
"(0, 0, 0)","(0, 1, 0, 24)",1845.6498161370644
"(0, 0, 0)","(1, 1, 0, 24)",1848.8030634813733
"(0, 0, 0)","(0, 1, 1, 24)",1848.9485804770486
"(0, 1, 1)","(0, 1, 1, 24)",1857.4003302941044
"(1, 1, 0)","(0, 1, 1, 24)",1857.7977961771094
"(1, 1, 0)","(1, 1, 1, 24)",1858.4203058000746
"(1, 1, 0)","(1, 1, 2, 24)",1858.6417270073975
"(1, 1, 0)","(0, 1, 2, 24)",1858.7427731219043
"(0, 1, 1)","(1, 1, 1, 24)",1859.1579764343574
"(0, 1, 1)","(1, 1, 2, 24)",1859.1639351968097
"(1, 1, 0)","(2, 1, 0, 24)",1859.2199020013234
"(2, 1, 0)","(1, 1, 1, 24)",1859.5182156089436
"(1, 1, 1)","(0, 1, 2, 24)",1859.8031942964294
"(1, 1, 0)","(1, 1, 0, 24)",1859.8607439338434
"(0, 1, 2)","(2, 1, 0, 24)",1860.3930988211227
"(2, 1, 0)","(1, 1, 2, 24)",1860.5518393687798
"(1, 1, 1)","(1, 1, 2, 24)",1860.620475152031
"(1, 1, 0)","(2, 1, 2, 24)",1860.7132057369508
"(2, 1, 1)","(0, 1, 1, 24)",1860.7833477779893
"(0, 1, 2)","(1, 1, 2, 24)",1860.78853513475
"(1, 1, 0)","(2, 1, 1, 24)",1861.1529705539172
"(0, 1, 1)","(2, 1, 2, 24)",1861.314363365284
"(1, 1, 2)","(1, 1, 1, 24)",1862.036549025432
"(2, 1, 1)","(1, 1, 0, 24)",1862.5033902876382
"(1, 1, 2)","(1, 1, 0, 24)",1863.1588231357541
"(2, 1, 1)","(1, 1, 2, 24)",1863.35189977002
"(0, 1, 1)","(0, 1, 2, 24)",1864.1618101200008
"(2, 1, 0)","(0, 1, 1, 24)",1864.3927930601128
"(0, 1, 1)","(2, 1, 0, 24)",1864.7397178544459
"(0, 1, 0)","(1, 1, 1, 24)",1864.7506567752177
"(0, 1, 0)","(0, 1, 2, 24)",1865.0202243733372
"(2, 1, 0)","(0, 1, 2, 24)",1865.2325781195427
"(0, 1, 0)","(1, 1, 0, 24)",1865.2410286152592
"(1, 1, 1)","(0, 1, 1, 24)",1865.4058761420026
"(2, 1, 0)","(2, 1, 0, 24)",1865.7690421658174
"(1, 1, 1)","(1, 1, 1, 24)",1865.807054006077
"(1, 1, 2)","(1, 1, 2, 24)",1865.9289362505665
"(2, 1, 0)","(2, 1, 2, 24)",1866.0020117741867
"(0, 1, 2)","(0, 1, 1, 24)",1866.0757497630575
"(0, 1, 2)","(2, 1, 2, 24)",1866.0899253386492
"(1, 1, 1)","(2, 1, 2, 24)",1866.2120146548932
"(0, 1, 1)","(1, 1, 0, 24)",1866.313281232292
"(0, 1, 0)","(2, 1, 0, 24)",1866.3295833977352
"(0, 1, 2)","(1, 1, 1, 24)",1866.4512576139907
"(2, 1, 2)","(1, 1, 2, 24)",1866.6779914223596
"(0, 1, 1)","(2, 1, 1, 24)",1866.6889048273947
"(1, 1, 1)","(2, 1, 0, 24)",1866.7700944556912
"(2, 1, 0)","(1, 1, 0, 24)",1866.7772343466513
"(0, 1, 0)","(2, 1, 1, 24)",1866.796898332892
"(0, 1, 2)","(0, 1, 2, 24)",1866.8543669084208
"(0, 1, 1)","(0, 1, 0, 24)",1866.995771285567
"(0, 1, 0)","(1, 1, 2, 24)",1867.0397189922405
"(0, 1, 2)","(0, 1, 0, 24)",1867.3381510132474
"(2, 1, 0)","(0, 1, 0, 24)",1867.4859134637577
"(2, 1, 0)","(2, 1, 1, 24)",1867.6230129329126
"(1, 1, 1)","(1, 1, 0, 24)",1867.888796620474
"(2, 1, 2)","(0, 1, 1, 24)",1868.0687925580169
"(0, 1, 0)","(2, 1, 2, 24)",1868.2337689777144
"(2, 1, 1)","(1, 1, 1, 24)",1868.2354131280783
"(0, 2, 2)","(0, 1, 1, 24)",1868.274788183168
"(0, 1, 2)","(1, 1, 0, 24)",1868.5496193190233
"(0, 1, 0)","(0, 1, 1, 24)",1868.6027293422835
"(1, 1, 1)","(2, 1, 1, 24)",1868.6190884405908
"(2, 1, 1)","(0, 1, 2, 24)",1868.6550345393962
"(1, 1, 2)","(0, 1, 1, 24)",1868.7257538337974
"(2, 1, 2)","(1, 1, 1, 24)",1869.027111563341
"(2, 1, 1)","(2, 1, 2, 24)",1869.093888281914
"(2, 1, 1)","(2, 1, 0, 24)",1869.2055848096497
"(0, 1, 2)","(2, 1, 1, 24)",1869.2295469855537
"(2, 1, 2)","(0, 1, 2, 24)",1869.303669141522
"(1, 1, 2)","(0, 1, 2, 24)",1869.5216727124002
"(2, 1, 2)","(2, 1, 0, 24)",1869.54764546883
"(2, 1, 2)","(2, 1, 2, 24)",1869.6946311509196
"(1, 1, 2)","(0, 1, 0, 24)",1869.741872194224
"(1, 2, 2)","(0, 1, 1, 24)",1869.7616143598264
"(1, 2, 1)","(0, 1, 1, 24)",1869.7746265393403
"(2, 1, 2)","(1, 1, 0, 24)",1869.8526361412091
"(1, 2, 1)","(1, 1, 1, 24)",1869.8813207147673
"(2, 1, 1)","(0, 1, 0, 24)",1869.942749574372
"(1, 1, 2)","(2, 1, 2, 24)",1869.9591109782966
"(1, 2, 1)","(1, 1, 0, 24)",1869.9800370054227
"(1, 1, 2)","(2, 1, 0, 24)",1870.0784044927211
"(0, 2, 2)","(1, 1, 1, 24)",1870.2070041864351
"(1, 1, 0)","(0, 1, 0, 24)",1870.2724646959327
"(1, 2, 1)","(1, 1, 2, 24)",1870.3211958342024
"(1, 2, 1)","(2, 1, 1, 24)",1870.4208807600244
"(0, 1, 0)","(0, 1, 0, 24)",1870.4296774413788
"(2, 1, 2)","(2, 1, 1, 24)",1870.652453967453
"(0, 2, 2)","(1, 1, 0, 24)",1870.6731720484977
"(0, 2, 2)","(1, 1, 2, 24)",1870.8382673421931
"(0, 2, 2)","(2, 1, 1, 24)",1870.8494878209144
"(2, 1, 2)","(0, 1, 0, 24)",1871.0143645290166
"(2, 1, 1)","(2, 1, 1, 24)",1871.0537975351851
"(1, 2, 1)","(0, 1, 2, 24)",1871.1028496967788
"(0, 2, 1)","(0, 1, 1, 24)",1871.22122820037
"(1, 2, 2)","(0, 1, 2, 24)",1871.2460035007955
"(0, 2, 2)","(0, 1, 2, 24)",1871.3939405283663
"(1, 2, 2)","(2, 1, 0, 24)",1871.750275927634
"(2, 2, 1)","(2, 1, 0, 24)",1871.7510580769322
"(1, 2, 1)","(2, 1, 0, 24)",1871.7694228848195
"(1, 2, 2)","(1, 1, 1, 24)",1871.8363481526019
"(2, 2, 1)","(1, 1, 1, 24)",1871.8414407772234
"(1, 1, 2)","(2, 1, 1, 24)",1871.9125483460875
"(2, 2, 1)","(1, 1, 0, 24)",1871.9143084356576
