pdq,Spdq,aic
"(1, 2, 1)","(1, 2, 1, 24)",1489.7785129401427
"(1, 2, 1)","(0, 2, 2, 24)",1490.0046043498487
"(2, 2, 1)","(1, 2, 1, 24)",1490.032246760634
"(2, 2, 2)","(2, 2, 0, 24)",1490.1426952637876
"(2, 2, 1)","(0, 2, 2, 24)",1490.2213665873705
"(2, 1, 2)","(0, 2, 2, 24)",1490.2552011183416
"(0, 1, 2)","(1, 2, 1, 24)",1490.4211414659433
"(0, 1, 1)","(2, 2, 1, 24)",1490.830845851359
"(0, 1, 1)","(1, 2, 2, 24)",1490.8992962980508
"(0, 2, 1)","(1, 2, 1, 24)",1490.9493676325378
"(0, 2, 1)","(0, 2, 2, 24)",1491.1108279444459
"(1, 1, 0)","(1, 2, 1, 24)",1491.219774067114
"(1, 2, 1)","(2, 2, 1, 24)",1491.3495354940835
"(1, 2, 1)","(1, 2, 2, 24)",1491.46792414845
"(2, 2, 1)","(2, 2, 1, 24)",1491.5082617069213
"(0, 1, 1)","(0, 2, 2, 24)",1491.5560139390748
"(2, 1, 0)","(1, 2, 1, 24)",1491.5679690414477
"(2, 2, 1)","(1, 2, 2, 24)",1491.6309134945789
"(0, 1, 2)","(2, 2, 1, 24)",1491.745651341607
"(0, 1, 2)","(1, 2, 2, 24)",1491.8377526974589
"(1, 1, 1)","(1, 2, 1, 24)",1492.199794115566
"(1, 1, 2)","(1, 2, 1, 24)",1492.4400600141378
"(0, 1, 1)","(2, 2, 2, 24)",1492.80662700683
"(0, 2, 1)","(2, 2, 1, 24)",1492.80896537378
"(1, 1, 1)","(2, 2, 1, 24)",1492.8164701798355
"(0, 2, 1)","(1, 2, 2, 24)",1492.8300101446575
"(1, 1, 0)","(2, 2, 1, 24)",1492.8366417821817
"(1, 1, 0)","(0, 2, 2, 24)",1492.8405370096687
"(1, 1, 1)","(1, 2, 2, 24)",1492.886525503993
"(1, 1, 0)","(1, 2, 2, 24)",1492.8930845584239
"(2, 1, 0)","(2, 2, 1, 24)",1493.1203532742818
"(2, 1, 0)","(1, 2, 2, 24)",1493.1799627519895
"(1, 1, 2)","(2, 2, 1, 24)",1493.3354100922056
"(1, 2, 1)","(2, 2, 2, 24)",1493.3452219580035
"(1, 1, 2)","(1, 2, 2, 24)",1493.483001076928
"(2, 2, 1)","(2, 2, 2, 24)",1493.507903705589
"(1, 1, 1)","(0, 2, 2, 24)",1493.5514019423613
"(2, 1, 0)","(0, 2, 2, 24)",1493.6260764479587
"(0, 1, 2)","(2, 2, 2, 24)",1493.7071857261192
"(0, 1, 2)","(0, 2, 2, 24)",1493.7485215487839
"(2, 1, 1)","(2, 2, 1, 24)",1494.3809785981814
"(2, 1, 1)","(1, 2, 2, 24)",1494.4138235104583
"(2, 1, 1)","(0, 2, 2, 24)",1494.74624355782
"(1, 1, 1)","(2, 2, 2, 24)",1494.7909997492777
"(0, 2, 1)","(2, 2, 2, 24)",1494.8087588517976
"(1, 1, 0)","(2, 2, 2, 24)",1494.8136613806175
"(2, 1, 0)","(2, 2, 2, 24)",1495.1008927689336
"(0, 1, 1)","(0, 2, 1, 24)",1495.105662773821
"(1, 1, 2)","(2, 2, 2, 24)",1495.2924808289765
"(0, 1, 0)","(0, 2, 2, 24)",1495.2932935084593
"(1, 1, 0)","(0, 2, 1, 24)",1495.38358782827
"(1, 1, 2)","(0, 2, 2, 24)",1495.6224497547296
"(1, 0, 0)","(0, 2, 2, 24)",1495.639299365882
"(2, 1, 2)","(0, 2, 1, 24)",1495.7712535460055
"(0, 0, 1)","(2, 2, 0, 24)",1495.8402139687314
"(0, 0, 1)","(0, 2, 2, 24)",1495.8777630344578
"(1, 0, 0)","(0, 2, 0, 24)",1496.1489806740594
"(0, 1, 0)","(1, 2, 2, 24)",1496.298691128891
"(0, 0, 1)","(0, 2, 0, 24)",1496.3485993272616
"(2, 1, 1)","(2, 2, 2, 24)",1496.3724155892373
"(0, 1, 0)","(0, 2, 1, 24)",1496.4209289486416
"(0, 2, 2)","(2, 2, 0, 24)",1496.6716821008968
"(1, 0, 0)","(2, 2, 2, 24)",1496.7973322205119
"(2, 1, 0)","(0, 2, 1, 24)",1497.0133802543658
"(1, 1, 1)","(0, 2, 1, 24)",1497.0739916474074
"(1, 0, 0)","(1, 2, 2, 24)",1497.1298220764488
"(1, 0, 0)","(2, 2, 1, 24)",1497.1354627128476
"(0, 0, 1)","(2, 2, 2, 24)",1497.2272656141263
"(0, 0, 1)","(1, 2, 2, 24)",1497.3604789795234
"(0, 0, 1)","(2, 2, 1, 24)",1497.3671435622416
"(0, 0, 2)","(2, 2, 0, 24)",1497.4424486056039
"(0, 0, 2)","(0, 2, 2, 24)",1497.4875714738225
"(1, 0, 1)","(0, 2, 2, 24)",1497.586694921475
"(1, 2, 2)","(1, 2, 0, 24)",1497.6073585929103
"(2, 0, 0)","(0, 2, 2, 24)",1497.66829741344
"(1, 0, 0)","(1, 2, 1, 24)",1497.7271118768872
"(0, 0, 1)","(1, 2, 1, 24)",1497.792587647812
"(2, 2, 0)","(0, 2, 1, 24)",1497.808770455515
"(2, 0, 2)","(0, 2, 2, 24)",1497.8319203949632
"(1, 0, 1)","(1, 2, 1, 24)",1497.987298726684
"(1, 0, 0)","(0, 2, 1, 24)",1498.12230349988
"(2, 0, 0)","(0, 2, 0, 24)",1498.1422654304497
"(0, 0, 2)","(0, 2, 0, 24)",1498.1436408107863
"(1, 0, 1)","(0, 2, 0, 24)",1498.1489388249042
"(0, 1, 0)","(2, 2, 2, 24)",1498.2816040665155
"(0, 0, 1)","(0, 2, 1, 24)",1498.345820812476
"(0, 0, 1)","(1, 2, 0, 24)",1498.3459706499075
"(0, 0, 2)","(2, 2, 2, 24)",1498.4327251636855
"(0, 1, 2)","(0, 2, 1, 24)",1498.7837005959964
"(2, 2, 0)","(1, 2, 1, 24)",1498.8071806712628
"(2, 2, 0)","(0, 2, 2, 24)",1498.8453435129709
"(2, 0, 0)","(2, 2, 2, 24)",1498.8545586860105
"(2, 1, 1)","(0, 2, 1, 24)",1498.9169804226128
"(1, 0, 1)","(2, 2, 2, 24)",1498.9232893878875
"(0, 0, 2)","(1, 2, 2, 24)",1498.9641185619607
"(0, 0, 2)","(2, 2, 1, 24)",1498.969243582977
"(2, 0, 2)","(2, 2, 2, 24)",1498.997412380799
"(1, 0, 1)","(1, 2, 2, 24)",1499.0699338159695
"(1, 0, 2)","(0, 2, 2, 24)",1499.0704051325786
"(1, 0, 1)","(2, 2, 1, 24)",1499.0737597232362
"(2, 0, 0)","(1, 2, 2, 24)",1499.1608072173437
"(2, 0, 0)","(2, 2, 1, 24)",1499.1655967465063
"(0, 0, 0)","(0, 2, 2, 24)",1499.1760083055751
"(2, 0, 2)","(0, 2, 0, 24)",1499.2385821672874
"(2, 0, 2)","(1, 2, 2, 24)",1499.2878147239142
"(2, 0, 2)","(2, 2, 1, 24)",1499.2904539345584
"(0, 2, 1)","(2, 2, 0, 24)",1499.5135367203325
"(1, 2, 1)","(2, 2, 0, 24)",1499.5160928992864
"(2, 0, 1)","(0, 2, 2, 24)",1499.5652447978066
"(0, 0, 2)","(1, 2, 1, 24)",1499.6439552187594
"(2, 0, 0)","(1, 2, 1, 24)",1499.6824045328933
"(2, 2, 1)","(2, 2, 0, 24)",1499.8299774814834
"(2, 0, 1)","(1, 2, 1, 24)",1499.9276023176235
"(0, 0, 2)","(0, 2, 1, 24)",1500.096909111758
"(0, 0, 2)","(1, 2, 0, 24)",1500.0996287264193
"(2, 0, 0)","(0, 2, 1, 24)",1500.1037103235876
"(1, 0, 1)","(0, 2, 1, 24)",1500.1132063252132
"(1, 0, 2)","(1, 2, 1, 24)",1500.1290898995614
"(2, 0, 1)","(0, 2, 0, 24)",1500.1444294270245
"(1, 1, 2)","(0, 2, 1, 24)",1500.1832902218898
"(1, 0, 2)","(0, 2, 0, 24)",1500.3075143225067
"(0, 0, 0)","(2, 2, 2, 24)",1500.3389139416297
"(1, 0, 2)","(1, 2, 2, 24)",1500.452395094203
"(1, 0, 2)","(2, 2, 1, 24)",1500.459255455191
"(0, 0, 0)","(1, 2, 2, 24)",1500.5845930554526
"(2, 0, 1)","(2, 2, 2, 24)",1500.6244359826135
"(2, 2, 0)","(1, 2, 2, 24)",1500.7820043053982
"(2, 2, 0)","(2, 2, 1, 24)",1500.7823488210022
"(1, 0, 2)","(2, 2, 2, 24)",1500.8050362990673
"(0, 0, 0)","(0, 2, 0, 24)",1501.0399376673167
"(2, 0, 1)","(1, 2, 2, 24)",1501.0465725702281
"(2, 0, 1)","(2, 2, 1, 24)",1501.052320685887
"(2, 0, 2)","(0, 2, 1, 24)",1501.1980177619894
"(2, 0, 1)","(0, 2, 1, 24)",1502.1066170711772
"(1, 0, 2)","(0, 2, 1, 24)",1502.2221826246405
"(2, 0, 2)","(1, 2, 1, 24)",1502.3193374989517
"(2, 2, 0)","(2, 2, 2, 24)",1502.586637757761
"(1, 1, 0)","(2, 2, 0, 24)",1502.8761148597252
"(0, 1, 1)","(2, 2, 0, 24)",1503.4426490899095
"(2, 1, 2)","(2, 2, 0, 24)",1504.1418109294289
"(0, 0, 0)","(1, 2, 1, 24)",1504.9826381485982
"(2, 1, 0)","(2, 2, 0, 24)",1505.0185936368675
"(1, 1, 1)","(2, 2, 0, 24)",1505.4464293088195
"(0, 2, 1)","(1, 2, 0, 24)",1506.1524546280143
"(0, 0, 0)","(2, 2, 1, 24)",1506.615763204846
"(1, 1, 1)","(0, 2, 0, 24)",1506.680460466651
"(2, 1, 1)","(2, 2, 0, 24)",1506.6896464923375
"(1, 1, 0)","(1, 2, 0, 24)",1506.806117519558
"(1, 2, 1)","(1, 2, 0, 24)",1507.1282470433302
"(0, 1, 1)","(1, 2, 0, 24)",1508.392837164982
"(0, 1, 2)","(2, 2, 0, 24)",1508.5797184652045
"(2, 2, 1)","(1, 2, 0, 24)",1509.2888073691001
"(1, 1, 2)","(2, 2, 0, 24)",1509.7235578095313
"(2, 1, 0)","(1, 2, 0, 24)",1509.86412899081
"(1, 1, 1)","(1, 2, 0, 24)",1510.365513384267
"(2, 1, 2)","(0, 2, 0, 24)",1510.5569544072735
"(0, 2, 2)","(1, 2, 0, 24)",1511.2162497102186
"(2, 2, 0)","(2, 2, 0, 24)",1511.8770712905757
"(2, 1, 1)","(1, 2, 0, 24)",1512.0425307889795
"(1, 2, 0)","(0, 2, 1, 24)",1512.0578505467652
"(0, 1, 0)","(0, 2, 0, 24)",1512.4408969503022
"(0, 0, 0)","(1, 2, 0, 24)",1512.7308847918505
"(0, 1, 0)","(1, 2, 0, 24)",1512.7562798054196
"(0, 1, 1)","(0, 2, 0, 24)",1513.7740388404563
"(1, 2, 0)","(1, 2, 1, 24)",1514.05043459878
"(1, 2, 0)","(0, 2, 2, 24)",1514.0517261436014
"(0, 1, 2)","(1, 2, 0, 24)",1514.750530278061
"(1, 1, 0)","(0, 2, 0, 24)",1515.432881817157
"(1, 2, 0)","(2, 2, 1, 24)",1515.5148009710301
"(1, 1, 2)","(1, 2, 0, 24)",1515.6954102133575
"(1, 2, 0)","(1, 2, 2, 24)",1515.9965727301862
"(1, 2, 0)","(2, 2, 2, 24)",1517.4993687229326
"(0, 2, 1)","(0, 2, 0, 24)",1519.308932871593
"(2, 1, 0)","(0, 2, 0, 24)",1519.8877946460566
"(2, 2, 2)","(1, 2, 0, 24)",1520.7825253598899
"(1, 2, 2)","(0, 2, 0, 24)",1521.1876490265981
"(0, 1, 0)","(2, 2, 0, 24)",1521.7115555187625
"(0, 2, 2)","(0, 2, 0, 24)",1522.1881057081416
"(2, 1, 1)","(0, 2, 0, 24)",1522.9494557502262
"(1, 2, 1)","(0, 2, 0, 24)",1524.8122594904426
"(2, 2, 2)","(0, 2, 0, 24)",1525.9456364005723
"(1, 2, 0)","(2, 2, 0, 24)",1527.1512764262482
"(2, 2, 0)","(1, 2, 0, 24)",1527.411723907028
"(2, 2, 1)","(0, 2, 0, 24)",1527.8588452750555
"(0, 1, 2)","(0, 2, 0, 24)",1527.9952255395135
"(2, 1, 1)","(1, 2, 1, 24)",1528.0289904674153
"(1, 1, 2)","(0, 2, 0, 24)",1529.690135837941
"(1, 2, 0)","(1, 2, 0, 24)",1537.0129829701832
"(1, 0, 0)","(2, 2, 0, 24)",1537.0307571892556
"(2, 0, 0)","(2, 2, 0, 24)",1537.3314402355606
"(1, 0, 1)","(2, 2, 0, 24)",1537.9533360117111
"(0, 2, 0)","(0, 2, 1, 24)",1540.0621195367783
"(2, 0, 1)","(2, 2, 0, 24)",1540.1692523510558
"(0, 2, 0)","(0, 2, 2, 24)",1540.834054507652
"(0, 2, 0)","(1, 2, 1, 24)",1541.7447115220484
"(1, 0, 2)","(2, 2, 0, 24)",1542.209307007514
"(0, 2, 0)","(1, 2, 2, 24)",1542.8297376262021
"(0, 2, 0)","(2, 2, 1, 24)",1543.731604874475
"(0, 2, 0)","(2, 2, 2, 24)",1543.779505356026
"(2, 0, 2)","(2, 2, 0, 24)",1545.4152958690368
"(0, 0, 0)","(2, 2, 0, 24)",1547.450878617192
"(0, 0, 0)","(0, 2, 1, 24)",1550.042666495589
"(2, 2, 0)","(0, 2, 0, 24)",1552.3655209145563
"(1, 0, 2)","(1, 2, 0, 24)",1552.9177813717843
"(0, 2, 0)","(2, 2, 0, 24)",1554.0302455919048
"(1, 2, 0)","(0, 2, 0, 24)",1558.4833484412686
"(2, 0, 2)","(1, 2, 0, 24)",1558.6165078577264
"(0, 2, 0)","(1, 2, 0, 24)",1565.5704197775112
"(0, 2, 0)","(0, 2, 0, 24)",1568.3831430163677
"(2, 0, 0)","(1, 2, 0, 24)",1570.1756891650334
"(1, 0, 1)","(1, 2, 0, 24)",1571.5100311502856
"(1, 0, 0)","(1, 2, 0, 24)",1572.5705702243308
"(2, 0, 1)","(1, 2, 0, 24)",1573.8446993303396
"(1, 0, 0)","(0, 1, 0, 24)",1865.8662453902764
"(0, 0, 1)","(0, 1, 0, 24)",1866.0323847137752
"(1, 0, 0)","(1, 1, 1, 24)",1867.1741238639465
"(0, 0, 1)","(1, 1, 1, 24)",1867.2803457526823
"(0, 0, 2)","(0, 1, 0, 24)",1867.6246982564414
"(2, 0, 0)","(0, 1, 0, 24)",1867.7834638845848
"(2, 0, 1)","(1, 1, 1, 24)",1867.796596184761
"(1, 0, 0)","(0, 1, 1, 24)",1867.8465549595132
"(1, 0, 0)","(1, 1, 0, 24)",1867.8468520188223
"(1, 0, 1)","(0, 1, 0, 24)",1867.8726216018497
"(1, 0, 0)","(1, 1, 2, 24)",1867.9835515167795
"(0, 0, 1)","(0, 1, 1, 24)",1868.0274251464077
"(0, 0, 1)","(1, 1, 0, 24)",1868.027499025069
"(0, 0, 1)","(1, 1, 2, 24)",1868.1894841919195
"(2, 0, 1)","(0, 1, 0, 24)",1868.2964038360287
"(2, 0, 2)","(1, 1, 1, 24)",1868.3082117107003
"(2, 0, 2)","(1, 1, 2, 24)",1868.6301846567676
"(2, 0, 2)","(0, 1, 1, 24)",1868.6584542790936
"(1, 0, 2)","(1, 1, 1, 24)",1868.7382919024346
"(1, 0, 0)","(2, 1, 0, 24)",1868.7426078938436
"(1, 0, 0)","(0, 1, 2, 24)",1868.7538118774507
"(0, 0, 1)","(2, 1, 0, 24)",1868.9315287519737
"(0, 0, 1)","(0, 1, 2, 24)",1868.938458390972
"(2, 0, 0)","(1, 1, 1, 24)",1869.1778331578728
"(1, 0, 1)","(1, 1, 1, 24)",1869.1894163059844
"(1, 0, 2)","(0, 1, 0, 24)",1869.2449908862736
"(0, 0, 2)","(0, 1, 1, 24)",1869.551155117999
"(0, 0, 2)","(1, 1, 0, 24)",1869.5523162214895
"(2, 0, 2)","(0, 1, 2, 24)",1869.6158982033655
"(2, 0, 1)","(1, 1, 2, 24)",1869.6617418436617
"(0, 0, 2)","(1, 1, 2, 24)",1869.7105412736107
"(2, 0, 2)","(0, 1, 0, 24)",1869.7203869898706
"(2, 0, 0)","(0, 1, 1, 24)",1869.7343942942186
"(2, 0, 0)","(1, 1, 0, 24)",1869.7351850864975
"(1, 0, 0)","(2, 1, 2, 24)",1869.7827244946566
"(2, 0, 1)","(0, 1, 1, 24)",1869.817679211756
"(1, 0, 1)","(0, 1, 1, 24)",1869.8401290449708
"(1, 0, 1)","(1, 1, 0, 24)",1869.8406346193137
"(2, 0, 0)","(1, 1, 2, 24)",1869.9269098389086
"(1, 0, 1)","(1, 1, 2, 24)",1869.9342771994502
"(0, 0, 1)","(2, 1, 2, 24)",1869.9359135351744
"(0, 0, 0)","(1, 1, 1, 24)",1870.4029137238272
"(0, 0, 0)","(0, 1, 0, 24)",1870.4466579205694
"(0, 0, 2)","(2, 1, 0, 24)",1870.4493715480155
"(0, 0, 2)","(0, 1, 2, 24)",1870.4687921531547
"(1, 0, 2)","(1, 1, 2, 24)",1870.565235494702
"(2, 0, 1)","(0, 1, 2, 24)",1870.624840942262
"(2, 0, 0)","(2, 1, 0, 24)",1870.6437445470265
"(2, 0, 0)","(0, 1, 2, 24)",1870.6600003582876
"(2, 0, 1)","(2, 1, 0, 24)",1870.6788357411235
"(2, 0, 2)","(2, 1, 0, 24)",1870.7089741737184
"(1, 0, 1)","(2, 1, 0, 24)",1870.7230400599021
"(1, 0, 0)","(2, 1, 1, 24)",1870.7299210296649
"(1, 0, 1)","(0, 1, 2, 24)",1870.7368712748173
"(2, 0, 2)","(2, 1, 2, 24)",1870.7482785866775
"(2, 0, 2)","(1, 1, 0, 24)",1870.8433771471223
"(1, 0, 2)","(0, 1, 1, 24)",1870.8608528656707
"(1, 0, 2)","(1, 1, 0, 24)",1870.870035555187
"(0, 0, 1)","(2, 1, 1, 24)",1870.9307483110274
"(0, 0, 2)","(2, 1, 2, 24)",1871.4214256283506
"(0, 0, 2)","(1, 1, 1, 24)",1871.6109756040605
"(1, 0, 2)","(0, 1, 2, 24)",1871.627299472835
"(1, 0, 1)","(2, 1, 2, 24)",1871.6715287860786
"(2, 0, 0)","(2, 1, 2, 24)",1871.6716260499577
"(1, 0, 2)","(2, 1, 0, 24)",1871.676927672883
"(2, 0, 1)","(2, 1, 2, 24)",1871.706483957989
"(2, 0, 1)","(1, 1, 0, 24)",1871.883150194934
"(0, 0, 0)","(1, 1, 2, 24)",1871.9026545941338
"(0, 0, 2)","(2, 1, 1, 24)",1872.4219555219056
"(0, 0, 0)","(0, 1, 1, 24)",1872.5627207028513
"(2, 0, 0)","(2, 1, 1, 24)",1872.6274624276236
"(1, 0, 1)","(2, 1, 1, 24)",1872.7683091640888
"(1, 0, 2)","(2, 1, 2, 24)",1872.8331447929536
"(0, 0, 0)","(0, 1, 2, 24)",1872.939669268413
"(2, 0, 1)","(2, 1, 1, 24)",1873.241872549088
"(0, 0, 0)","(2, 1, 2, 24)",1873.3857700481187
"(1, 0, 2)","(2, 1, 1, 24)",1874.0054356688845
"(0, 0, 0)","(2, 1, 0, 24)",1874.7348985875328
"(2, 0, 2)","(2, 1, 1, 24)",1875.3407704696347
"(0, 0, 0)","(1, 1, 0, 24)",1875.5888097467807
"(0, 0, 0)","(2, 1, 1, 24)",1887.9976989988345
"(0, 1, 0)","(0, 1, 0, 24)",1891.996597373293
"(1, 1, 1)","(0, 1, 1, 24)",1892.390822173005
"(0, 1, 0)","(0, 1, 1, 24)",1892.768055616118
"(0, 1, 0)","(1, 1, 1, 24)",1892.976060874235
"(0, 1, 0)","(0, 1, 2, 24)",1893.7987763508802
"(0, 1, 2)","(0, 1, 0, 24)",1893.9870565911144
"(0, 1, 0)","(1, 1, 0, 24)",1894.1902968197642
"(2, 1, 1)","(1, 1, 0, 24)",1894.2458761813737
"(0, 1, 0)","(1, 1, 2, 24)",1894.3581373608447
"(2, 1, 1)","(0, 1, 1, 24)",1894.650919404768
"(1, 1, 0)","(0, 1, 1, 24)",1895.3103588021568
"(1, 1, 0)","(1, 1, 0, 24)",1895.35640077597
"(0, 1, 0)","(2, 1, 1, 24)",1895.435729224528
"(0, 1, 1)","(1, 1, 1, 24)",1895.6444222132222
"(1, 1, 2)","(1, 1, 0, 24)",1895.7443870143584
"(1, 1, 0)","(1, 1, 1, 24)",1895.855503623228
"(2, 1, 2)","(0, 1, 1, 24)",1896.017672475092
"(1, 1, 0)","(0, 1, 0, 24)",1896.0207157969699
"(2, 1, 2)","(0, 1, 0, 24)",1896.044797985048
"(0, 1, 1)","(1, 1, 2, 24)",1896.0802746611475
"(0, 1, 0)","(2, 1, 2, 24)",1896.2083392704826
"(1, 1, 2)","(0, 1, 0, 24)",1896.2448280667563
"(2, 1, 0)","(1, 1, 2, 24)",1896.5706960571042
"(1, 1, 0)","(1, 1, 2, 24)",1896.823493887898
"(1, 1, 1)","(1, 1, 0, 24)",1896.8882957346311
"(1, 1, 1)","(1, 1, 1, 24)",1896.9497279975194
"(1, 1, 0)","(2, 1, 1, 24)",1897.1962094409962
"(1, 1, 0)","(0, 1, 2, 24)",1897.2222957435276
"(0, 1, 2)","(1, 1, 2, 24)",1897.2681822587551
"(1, 1, 0)","(2, 1, 0, 24)",1897.2823053756993
"(0, 1, 1)","(2, 1, 1, 24)",1897.4892014150525
"(2, 1, 0)","(1, 1, 1, 24)",1897.8077229221967
"(2, 1, 0)","(0, 1, 1, 24)",1898.1647735010008
"(2, 1, 0)","(1, 1, 0, 24)",1898.1901155855512
"(1, 1, 1)","(1, 1, 2, 24)",1898.2423661014507
"(1, 1, 0)","(2, 1, 2, 24)",1898.7232227257057
"(2, 1, 1)","(1, 1, 1, 24)",1898.7600328630153
"(1, 1, 1)","(2, 1, 0, 24)",1898.8873340226173
"(2, 1, 0)","(0, 1, 0, 24)",1898.9199986646267
"(2, 1, 2)","(1, 1, 1, 24)",1899.1765700505368
"(0, 1, 1)","(0, 1, 1, 24)",1899.2153292703238
"(0, 1, 1)","(1, 1, 0, 24)",1899.2702306963836
"(2, 1, 1)","(0, 1, 0, 24)",1899.7930784996333
"(2, 1, 0)","(0, 1, 2, 24)",1900.1340673579791
"(2, 1, 0)","(2, 1, 0, 24)",1900.168104759638
"(2, 1, 1)","(1, 1, 2, 24)",1900.2745847862232
"(0, 1, 1)","(0, 1, 0, 24)",1900.4260736796166
"(1, 1, 1)","(2, 1, 1, 24)",1900.5062371971414
"(0, 1, 2)","(1, 1, 1, 24)",1900.6263539952786
"(2, 1, 1)","(2, 1, 0, 24)",1900.7835782046707
"(2, 1, 1)","(0, 1, 2, 24)",1900.786123414196
"(0, 1, 1)","(0, 1, 2, 24)",1901.1154779731778
"(2, 1, 0)","(2, 1, 2, 24)",1901.1578774053917
"(0, 1, 1)","(2, 1, 0, 24)",1901.1854173727095
"(2, 1, 2)","(1, 1, 0, 24)",1901.5470881069311
"(1, 1, 2)","(1, 1, 1, 24)",1901.5987712405488
"(0, 1, 1)","(2, 1, 2, 24)",1901.6645010073632
"(0, 1, 0)","(2, 1, 0, 24)",1901.912087157012
"(1, 1, 1)","(2, 1, 2, 24)",1902.0596437913794
"(2, 1, 0)","(2, 1, 1, 24)",1902.1857804552096
"(2, 1, 1)","(2, 1, 2, 24)",1902.346397457166
"(1, 1, 2)","(0, 1, 1, 24)",1902.568205499866
"(1, 1, 1)","(0, 1, 0, 24)",1902.7557025199264
"(2, 1, 1)","(2, 1, 1, 24)",1902.7830944378418
"(0, 1, 2)","(0, 1, 1, 24)",1903.148252893825
"(0, 1, 2)","(1, 1, 0, 24)",1903.1795759403988
"(1, 1, 1)","(0, 1, 2, 24)",1903.5668150335746
"(1, 1, 2)","(1, 1, 2, 24)",1904.1689944665507
"(1, 1, 2)","(2, 1, 0, 24)",1904.565129639934
"(1, 1, 2)","(0, 1, 2, 24)",1904.568383137466
"(0, 1, 2)","(0, 1, 2, 24)",1905.1094427270205
"(0, 1, 2)","(2, 1, 0, 24)",1905.1508317411494
"(1, 1, 2)","(2, 1, 2, 24)",1905.7364879982954
"(0, 1, 2)","(2, 1, 2, 24)",1905.7411764927685
"(2, 1, 2)","(0, 1, 2, 24)",1905.9713757545528
"(2, 1, 2)","(2, 1, 0, 24)",1906.0162975902072
"(2, 1, 2)","(1, 1, 2, 24)",1906.0430504275396
"(1, 1, 2)","(2, 1, 1, 24)",1906.1750462248374
"(0, 1, 2)","(2, 1, 1, 24)",1907.1663080756236
"(2, 1, 2)","(2, 1, 2, 24)",1907.3014914207984
"(2, 1, 2)","(2, 1, 1, 24)",1907.9051514818016
"(1, 2, 1)","(1, 1, 1, 24)",1929.0596127524307
"(1, 2, 2)","(1, 1, 1, 24)",1929.7107225652735
"(0, 2, 2)","(1, 1, 1, 24)",1930.648956837257
"(1, 2, 1)","(0, 1, 1, 24)",1930.682445145885
"(2, 2, 1)","(1, 1, 1, 24)",1930.8761787474455
"(1, 2, 2)","(1, 1, 0, 24)",1931.580898737198
"(0, 2, 2)","(1, 1, 2, 24)",1931.9007290141028
"(0, 2, 2)","(0, 1, 1, 24)",1931.991364237746
"(1, 2, 1)","(1, 1, 2, 24)",1932.1180395177535
"(0, 2, 1)","(1, 1, 1, 24)",1932.1198466161313
"(2, 2, 1)","(0, 1, 1, 24)",1932.498674859298
"(2, 2, 1)","(1, 1, 2, 24)",1932.5797151075508
"(0, 2, 1)","(0, 1, 1, 24)",1932.5941126417626
"(0, 2, 2)","(0, 1, 2, 24)",1932.612636515862
"(0, 2, 2)","(1, 1, 0, 24)",1932.66368286068
"(0, 2, 1)","(2, 1, 1, 24)",1932.7993919373505
"(0, 2, 1)","(1, 1, 2, 24)",1932.8231981554393
"(0, 2, 2)","(2, 1, 0, 24)",1933.3533678461697
"(2, 2, 1)","(0, 1, 0, 24)",1933.4189199754421
"(0, 2, 1)","(1, 1, 0, 24)",1933.5231983525775
"(1, 2, 2)","(0, 1, 0, 24)",1933.8096557553486
