pdq,Spdq,aic
"(2, 2, 2)","(1, 2, 0, 24)",1491.9800572985566
"(2, 0, 0)","(0, 2, 1, 24)",1492.0226660905766
"(0, 0, 1)","(2, 2, 2, 24)",1492.0930163886283
"(0, 0, 0)","(0, 2, 0, 24)",1492.4421245873284
"(2, 0, 2)","(0, 2, 2, 24)",1492.5356080097158
"(0, 0, 2)","(0, 2, 1, 24)",1492.5605902665216
"(2, 0, 0)","(0, 2, 0, 24)",1492.6286575524693
"(1, 0, 1)","(0, 2, 0, 24)",1492.6461107919808
"(1, 0, 2)","(2, 2, 1, 24)",1492.6915387204238
"(1, 0, 2)","(1, 2, 2, 24)",1492.71171056943
"(0, 0, 2)","(1, 2, 0, 24)",1492.744501826887
"(2, 0, 1)","(1, 2, 0, 24)",1493.1630396348817
"(0, 0, 2)","(2, 2, 2, 24)",1493.1834510581398
"(0, 0, 0)","(2, 2, 2, 24)",1493.230394811522
"(0, 0, 2)","(0, 2, 0, 24)",1493.2535800856901
"(1, 0, 1)","(1, 2, 0, 24)",1493.2970099791157
"(2, 0, 0)","(2, 2, 2, 24)",1493.3686905237319
"(2, 0, 1)","(1, 2, 2, 24)",1493.3999470326764
"(1, 0, 2)","(1, 2, 0, 24)",1493.51863557034
"(0, 0, 0)","(0, 2, 1, 24)",1493.5575236825573
"(1, 0, 2)","(0, 2, 1, 24)",1493.8612055179126
"(2, 0, 2)","(1, 2, 0, 24)",1494.03234423732
"(2, 0, 2)","(1, 2, 2, 24)",1494.293384545847
"(2, 0, 1)","(0, 2, 0, 24)",1494.4121105922363
"(1, 1, 0)","(1, 2, 0, 24)",1494.430165359303
"(1, 0, 2)","(2, 2, 2, 24)",1494.6592535635527
"(0, 1, 1)","(1, 2, 0, 24)",1494.8249526553557
"(1, 0, 2)","(0, 2, 0, 24)",1495.207682357305
"(1, 2, 0)","(1, 2, 1, 24)",1495.6112571767792
"(2, 0, 2)","(0, 2, 1, 24)",1495.793701536645
"(1, 2, 0)","(0, 2, 2, 24)",1495.8719632403458
"(2, 1, 0)","(1, 2, 0, 24)",1496.1524750501542
"(2, 0, 2)","(2, 2, 2, 24)",1496.2004781704422
"(1, 1, 1)","(1, 2, 0, 24)",1496.3973861981808
"(2, 0, 2)","(0, 2, 0, 24)",1496.8785554114363
"(0, 1, 2)","(1, 2, 0, 24)",1496.9655611585306
"(2, 1, 1)","(1, 2, 0, 24)",1496.9847980841555
"(0, 0, 0)","(2, 2, 1, 24)",1497.4479465350416
"(1, 2, 0)","(2, 2, 1, 24)",1497.5399117173183
"(1, 2, 0)","(1, 2, 2, 24)",1497.5534599733835
"(0, 2, 1)","(1, 2, 0, 24)",1498.6996538296512
"(1, 2, 0)","(2, 2, 2, 24)",1499.5380186576986
"(2, 2, 0)","(1, 2, 0, 24)",1500.2392773474191
"(1, 0, 1)","(2, 2, 0, 24)",1500.2467004883015
"(2, 0, 0)","(2, 2, 0, 24)",1500.9615191066857
"(1, 1, 2)","(1, 2, 0, 24)",1501.232627635735
"(2, 0, 1)","(2, 2, 0, 24)",1502.1779724320616
"(2, 0, 2)","(2, 2, 0, 24)",1502.584560029758
"(0, 1, 0)","(1, 2, 0, 24)",1503.3505495466136
"(0, 1, 0)","(2, 2, 0, 24)",1503.781317347695
"(0, 0, 0)","(1, 2, 0, 24)",1504.6434959753578
"(1, 1, 2)","(0, 2, 0, 24)",1504.8261371894328
"(2, 1, 2)","(0, 2, 0, 24)",1505.819046568259
"(1, 2, 0)","(2, 2, 0, 24)",1506.6530075571736
"(1, 0, 0)","(2, 2, 0, 24)",1509.1892248410277
"(0, 2, 0)","(2, 2, 1, 24)",1510.6358355779087
"(0, 1, 0)","(0, 2, 0, 24)",1512.375551974219
"(0, 2, 1)","(0, 2, 0, 24)",1513.2256017876025
"(1, 1, 1)","(0, 2, 0, 24)",1513.443738646216
"(1, 1, 0)","(0, 2, 0, 24)",1514.0784719233552
"(2, 2, 2)","(0, 2, 0, 24)",1514.2358719593692
"(0, 1, 1)","(0, 2, 0, 24)",1516.7155538728855
"(0, 2, 0)","(0, 2, 1, 24)",1516.7938969160919
"(1, 2, 2)","(0, 2, 0, 24)",1517.0511666644627
"(1, 2, 1)","(0, 2, 0, 24)",1517.3372162523528
"(2, 1, 0)","(0, 2, 0, 24)",1517.710032327129
"(2, 1, 1)","(0, 2, 0, 24)",1518.847882418881
"(0, 2, 2)","(0, 2, 0, 24)",1520.2714840513358
"(1, 2, 0)","(1, 2, 0, 24)",1521.113798132961
"(0, 1, 2)","(0, 2, 0, 24)",1523.6633602237684
"(2, 2, 1)","(0, 2, 0, 24)",1524.3404032525348
"(2, 0, 0)","(1, 2, 0, 24)",1531.4433875585187
"(0, 2, 0)","(0, 2, 2, 24)",1535.1594369897468
"(0, 2, 0)","(1, 2, 1, 24)",1536.7561704269783
"(0, 2, 0)","(1, 2, 2, 24)",1536.7718328889302
"(0, 2, 0)","(2, 2, 2, 24)",1538.2247828476106
"(0, 0, 0)","(2, 2, 0, 24)",1540.2744821613628
"(0, 2, 0)","(2, 2, 0, 24)",1542.0495861646655
"(2, 2, 0)","(0, 2, 0, 24)",1542.466185710512
"(1, 2, 0)","(0, 2, 0, 24)",1562.2495501111025
"(0, 2, 0)","(1, 2, 0, 24)",1563.191975354864
"(0, 2, 0)","(0, 2, 0, 24)",1573.160768283688
"(2, 0, 2)","(0, 1, 0, 24)",1848.3406894351554
"(2, 0, 2)","(0, 1, 1, 24)",1849.980198922637
"(2, 0, 2)","(1, 1, 0, 24)",1849.9842853272332
"(2, 0, 2)","(2, 1, 1, 24)",1851.372943688886
"(2, 0, 2)","(1, 1, 2, 24)",1851.5275298520105
"(2, 0, 2)","(2, 1, 0, 24)",1851.5841408938652
"(2, 0, 2)","(0, 1, 2, 24)",1851.86483384942
"(1, 0, 1)","(0, 1, 2, 24)",1852.297522130629
"(2, 0, 2)","(2, 1, 2, 24)",1853.069900693125
"(0, 0, 2)","(2, 1, 2, 24)",1858.681539860485
"(1, 0, 0)","(2, 1, 2, 24)",1858.8699466634325
"(2, 0, 2)","(1, 1, 1, 24)",1859.0388579619096
"(0, 0, 1)","(2, 1, 2, 24)",1859.241181152393
"(1, 0, 0)","(0, 1, 1, 24)",1859.4683056127967
"(1, 0, 0)","(1, 1, 0, 24)",1859.4864364500252
"(1, 0, 0)","(2, 1, 1, 24)",1859.7417743190526
"(0, 0, 1)","(0, 1, 1, 24)",1859.7421642715476
"(0, 0, 1)","(1, 1, 0, 24)",1859.758983796603
"(0, 0, 1)","(2, 1, 1, 24)",1859.9931207118502
"(2, 0, 0)","(2, 1, 2, 24)",1859.997297044204
"(1, 0, 1)","(1, 1, 0, 24)",1860.142035060214
"(1, 0, 0)","(0, 1, 0, 24)",1860.1729899028821
"(0, 0, 1)","(0, 1, 0, 24)",1860.264682487975
"(1, 0, 2)","(2, 1, 2, 24)",1860.7009604076504
"(2, 0, 0)","(0, 1, 1, 24)",1860.7316122665113
"(0, 0, 2)","(2, 1, 1, 24)",1860.7513430051858
"(2, 0, 0)","(1, 1, 0, 24)",1860.7547989673772
"(0, 0, 2)","(0, 1, 1, 24)",1860.9191958116394
"(2, 0, 0)","(2, 1, 1, 24)",1860.9366500885913
"(0, 0, 2)","(1, 1, 0, 24)",1860.9441563635671
"(1, 0, 1)","(2, 1, 1, 24)",1861.1045011879094
"(1, 0, 0)","(2, 1, 0, 24)",1861.2913462108304
"(0, 0, 0)","(2, 1, 2, 24)",1861.3397651640464
"(1, 0, 0)","(0, 1, 2, 24)",1861.3512413011324
"(1, 0, 0)","(1, 1, 1, 24)",1861.4423781454545
"(0, 0, 1)","(2, 1, 0, 24)",1861.5602083927588
"(0, 0, 1)","(0, 1, 2, 24)",1861.6187950678109
"(0, 0, 1)","(1, 1, 1, 24)",1861.7159638612175
"(1, 0, 0)","(1, 1, 2, 24)",1861.7482608160262
"(0, 0, 0)","(0, 1, 0, 24)",1861.7518818059802
"(2, 0, 1)","(2, 1, 2, 24)",1861.900493007495
"(0, 0, 1)","(1, 1, 2, 24)",1861.9874667944832
"(1, 0, 1)","(2, 1, 2, 24)",1862.057619212625
"(2, 0, 0)","(0, 1, 0, 24)",1862.0975865860535
"(2, 0, 1)","(0, 1, 0, 24)",1862.1023917489651
"(2, 0, 0)","(2, 1, 0, 24)",1862.568594857163
"(2, 0, 0)","(0, 1, 2, 24)",1862.6338389850139
"(0, 0, 2)","(0, 1, 0, 24)",1862.6408484247715
"(2, 0, 0)","(1, 1, 1, 24)",1862.7072435833788
"(0, 0, 2)","(2, 1, 0, 24)",1862.745057630261
"(2, 0, 1)","(0, 1, 1, 24)",1862.7643751456076
"(2, 0, 1)","(1, 1, 0, 24)",1862.7884748083784
"(0, 0, 2)","(0, 1, 2, 24)",1862.8155997294261
"(1, 0, 1)","(2, 1, 0, 24)",1862.8447556089573
"(2, 0, 1)","(2, 1, 1, 24)",1862.8912779611821
"(0, 0, 2)","(1, 1, 1, 24)",1862.892627287181
"(1, 0, 1)","(1, 1, 1, 24)",1862.995366870635
"(1, 0, 2)","(0, 1, 1, 24)",1863.059294503085
"(2, 0, 0)","(1, 1, 2, 24)",1863.0769605898533
"(1, 0, 2)","(1, 1, 0, 24)",1863.0853883500738
"(0, 0, 2)","(1, 1, 2, 24)",1863.1276435017796
"(1, 0, 2)","(2, 1, 1, 24)",1863.6435044343416
"(0, 0, 0)","(0, 1, 2, 24)",1864.2058334046037
"(0, 0, 0)","(1, 1, 2, 24)",1864.3299278541504
"(2, 0, 1)","(2, 1, 0, 24)",1864.5950006102423
"(2, 0, 1)","(0, 1, 2, 24)",1864.662954062631
"(0, 0, 0)","(1, 1, 0, 24)",1864.7176784475778
"(2, 0, 1)","(1, 1, 1, 24)",1864.738650795227
"(1, 0, 2)","(0, 1, 0, 24)",1864.8558496885905
"(1, 0, 2)","(2, 1, 0, 24)",1864.8815808823501
"(1, 0, 2)","(0, 1, 2, 24)",1864.9543958842914
"(1, 0, 2)","(1, 1, 1, 24)",1865.0328710006727
"(2, 0, 1)","(1, 1, 2, 24)",1865.0445715417081
"(1, 0, 1)","(0, 1, 1, 24)",1865.2340055011755
"(1, 0, 2)","(1, 1, 2, 24)",1865.241502810081
"(1, 0, 1)","(0, 1, 0, 24)",1866.1318680512604
"(0, 0, 0)","(2, 1, 0, 24)",1866.813116176253
"(1, 0, 1)","(1, 1, 2, 24)",1867.2630124479228
"(0, 0, 0)","(0, 1, 1, 24)",1870.7028644964137
"(0, 0, 0)","(2, 1, 1, 24)",1872.9170816176825
"(0, 0, 0)","(1, 1, 1, 24)",1877.350407992906
"(2, 1, 2)","(1, 1, 2, 24)",1887.5491104166404
"(2, 1, 2)","(2, 1, 0, 24)",1889.628835777401
"(0, 1, 0)","(1, 1, 1, 24)",1889.9623945675944
"(0, 1, 1)","(1, 1, 1, 24)",1890.0442726583913
"(1, 1, 0)","(1, 1, 2, 24)",1890.3615669076185
"(1, 1, 0)","(2, 1, 1, 24)",1890.3736806182196
"(0, 1, 0)","(0, 1, 2, 24)",1890.4463203260505
"(0, 1, 1)","(2, 1, 1, 24)",1890.481984316205
"(0, 1, 0)","(2, 1, 1, 24)",1890.715638826324
"(2, 1, 0)","(1, 1, 1, 24)",1891.0096486576592
"(1, 1, 0)","(1, 1, 1, 24)",1891.1170408700082
"(0, 1, 0)","(1, 1, 2, 24)",1891.1597678481794
"(1, 1, 0)","(0, 1, 1, 24)",1891.6521818711567
"(0, 1, 2)","(1, 1, 1, 24)",1891.6917531874
"(0, 1, 2)","(2, 1, 1, 24)",1892.0476463891928
"(0, 1, 2)","(1, 1, 2, 24)",1892.050414994372
"(0, 1, 0)","(1, 1, 0, 24)",1892.15509300333
"(2, 1, 0)","(1, 1, 2, 24)",1892.219866421204
"(1, 1, 0)","(0, 1, 2, 24)",1892.2556670501815
"(2, 1, 0)","(2, 1, 1, 24)",1892.3769715773894
"(1, 1, 0)","(1, 1, 0, 24)",1892.4945171074323
"(1, 1, 0)","(2, 1, 0, 24)",1892.804249705995
"(0, 1, 1)","(1, 1, 2, 24)",1893.0178703832823
"(1, 1, 0)","(2, 1, 2, 24)",1893.0280566425436
"(0, 1, 0)","(2, 1, 2, 24)",1893.159409676053
"(2, 1, 2)","(2, 1, 1, 24)",1893.2177530345539
"(1, 1, 2)","(0, 1, 1, 24)",1893.3402723521451
"(0, 1, 0)","(0, 1, 0, 24)",1893.7161375831558
"(0, 1, 0)","(0, 1, 1, 24)",1893.9468968355488
"(1, 1, 2)","(1, 1, 0, 24)",1894.0075927407859
"(1, 1, 2)","(2, 1, 0, 24)",1894.5631497815723
"(0, 1, 1)","(0, 1, 1, 24)",1894.8009319028736
"(1, 1, 1)","(2, 1, 1, 24)",1895.1142609826559
"(1, 1, 1)","(1, 1, 2, 24)",1895.2172473844084
"(0, 1, 1)","(0, 1, 2, 24)",1895.2241293861778
"(2, 1, 2)","(0, 1, 2, 24)",1895.3996587009242
"(2, 1, 0)","(0, 1, 1, 24)",1895.5967423020804
"(0, 1, 1)","(1, 1, 0, 24)",1895.7634427866046
"(2, 1, 2)","(0, 1, 1, 24)",1895.8177985010077
"(0, 1, 1)","(2, 1, 0, 24)",1895.837296551714
"(0, 1, 1)","(2, 1, 2, 24)",1896.212955775155
"(2, 1, 0)","(0, 1, 2, 24)",1896.2490688202581
"(1, 1, 1)","(1, 1, 1, 24)",1896.3636406877283
"(2, 1, 0)","(1, 1, 0, 24)",1896.4583525602593
"(2, 1, 1)","(1, 1, 1, 24)",1896.7795742754518
"(2, 1, 2)","(1, 1, 0, 24)",1896.7987890842278
"(2, 1, 0)","(2, 1, 0, 24)",1896.8166049353456
"(2, 1, 1)","(2, 1, 1, 24)",1897.0846165506275
"(1, 1, 1)","(0, 1, 1, 24)",1897.12050186518
"(2, 1, 0)","(2, 1, 2, 24)",1897.4866350441043
"(2, 1, 1)","(1, 1, 2, 24)",1897.5460865577043
"(1, 1, 1)","(0, 1, 2, 24)",1897.6387837755556
"(1, 1, 1)","(1, 1, 0, 24)",1898.0672377228757
"(1, 1, 1)","(2, 1, 0, 24)",1898.2451953534385
"(1, 1, 2)","(0, 1, 0, 24)",1898.2804474037912
"(1, 1, 1)","(2, 1, 2, 24)",1898.4260074920144
"(2, 1, 1)","(0, 1, 1, 24)",1898.952465785698
"(1, 1, 0)","(0, 1, 0, 24)",1899.142776547234
"(2, 1, 1)","(0, 1, 2, 24)",1899.6132422563296
"(2, 1, 2)","(0, 1, 0, 24)",1899.817835845191
"(2, 1, 1)","(1, 1, 0, 24)",1899.8229970090326
"(2, 1, 1)","(2, 1, 0, 24)",1900.1862434994541
"(2, 1, 1)","(2, 1, 2, 24)",1900.2795059031007
"(0, 1, 2)","(0, 1, 1, 24)",1900.3024794413739
"(0, 1, 2)","(2, 1, 2, 24)",1900.5492713191209
"(1, 1, 2)","(2, 1, 1, 24)",1900.8289164727462
"(0, 1, 2)","(0, 1, 2, 24)",1900.8910696686062
"(1, 1, 2)","(1, 1, 2, 24)",1901.0837679616418
"(1, 1, 2)","(1, 1, 1, 24)",1901.085043856778
"(0, 1, 2)","(1, 1, 0, 24)",1901.2668787888676
"(0, 1, 2)","(2, 1, 0, 24)",1901.512204792077
"(2, 1, 2)","(1, 1, 1, 24)",1901.5705328119107
"(0, 1, 1)","(0, 1, 0, 24)",1903.4401049528888
"(2, 1, 0)","(0, 1, 0, 24)",1903.899638797937
"(1, 1, 2)","(2, 1, 2, 24)",1904.2955828295737
"(1, 1, 2)","(0, 1, 2, 24)",1905.0136680332519
"(0, 1, 0)","(2, 1, 0, 24)",1905.7456007613678
"(2, 1, 2)","(2, 1, 2, 24)",1905.9440842680722
"(1, 1, 1)","(0, 1, 0, 24)",1906.0131068121666
"(2, 1, 1)","(0, 1, 0, 24)",1907.5716538363056
"(0, 2, 1)","(1, 1, 1, 24)",1909.3444565689274
"(0, 1, 2)","(0, 1, 0, 24)",1910.135584494998
"(0, 2, 1)","(1, 1, 2, 24)",1910.6669155216573
"(0, 2, 1)","(2, 1, 1, 24)",1910.670035794503
"(1, 2, 1)","(1, 1, 1, 24)",1911.3358510272367
"(0, 2, 2)","(1, 1, 1, 24)",1911.3367694758945
"(0, 2, 1)","(0, 1, 1, 24)",1911.4402384635775
"(0, 2, 1)","(0, 1, 2, 24)",1911.4548260759373
"(0, 2, 2)","(1, 1, 2, 24)",1912.6461385637422
"(1, 2, 1)","(2, 1, 1, 24)",1912.647708387143
"(1, 2, 1)","(1, 1, 2, 24)",1912.656700079342
"(0, 2, 1)","(2, 1, 2, 24)",1912.6658324600724
"(0, 2, 2)","(2, 1, 1, 24)",1912.8392111322305
"(0, 2, 1)","(2, 1, 0, 24)",1913.271642228687
"(1, 2, 1)","(0, 1, 1, 24)",1913.3290890134244
"(0, 2, 2)","(0, 1, 1, 24)",1913.3396999626366
"(2, 2, 1)","(1, 1, 1, 24)",1913.3411052126926
"(1, 2, 2)","(1, 1, 1, 24)",1913.4306438947094
"(1, 2, 2)","(0, 1, 2, 24)",1914.3559612233357
"(1, 2, 1)","(2, 1, 0, 24)",1914.4332472585984
"(0, 2, 2)","(2, 1, 0, 24)",1914.4340452020335
"(0, 2, 1)","(1, 1, 0, 24)",1915.0553184034661
"(2, 2, 1)","(0, 1, 1, 24)",1915.2374194843587
"(1, 2, 1)","(1, 1, 0, 24)",1915.5539440798436
