pdq,Spdq,aic
"(1, 1, 0)","(1, 2, 2, 24)",1467.3923781749108
"(1, 1, 0)","(2, 2, 1, 24)",1467.4079722553768
"(0, 1, 2)","(0, 2, 2, 24)",1467.4582065234847
"(2, 2, 0)","(0, 2, 1, 24)",1467.5487893948346
"(1, 2, 2)","(1, 2, 2, 24)",1467.693804764427
"(1, 2, 2)","(2, 2, 1, 24)",1467.7417308614674
"(2, 1, 0)","(0, 2, 2, 24)",1467.9197563548084
"(2, 1, 0)","(1, 2, 2, 24)",1468.094301452748
"(1, 1, 1)","(0, 2, 2, 24)",1468.096575911507
"(2, 1, 0)","(2, 2, 1, 24)",1468.1126612133742
"(2, 2, 1)","(1, 2, 2, 24)",1468.1390103628116
"(2, 2, 2)","(1, 2, 2, 24)",1468.268955317604
"(2, 2, 1)","(2, 2, 1, 24)",1468.2896278087462
"(0, 1, 1)","(2, 2, 2, 24)",1468.3132521198108
"(1, 1, 2)","(1, 2, 2, 24)",1468.318440714796
"(1, 1, 2)","(2, 2, 1, 24)",1468.3322142955822
"(1, 1, 1)","(1, 2, 2, 24)",1468.363055032243
"(1, 1, 1)","(2, 2, 1, 24)",1468.3815447659006
"(2, 0, 1)","(0, 2, 2, 24)",1468.4193288548026
"(2, 1, 1)","(0, 2, 2, 24)",1468.7572869723163
"(0, 1, 2)","(2, 2, 2, 24)",1468.8392846256338
"(1, 2, 1)","(1, 2, 1, 24)",1468.8738167032918
"(1, 2, 1)","(0, 2, 2, 24)",1468.898341382591
"(2, 1, 1)","(1, 2, 2, 24)",1469.0271518670518
"(2, 1, 1)","(2, 2, 1, 24)",1469.0385099886992
"(1, 1, 0)","(2, 2, 2, 24)",1469.1996648645288
"(1, 1, 2)","(0, 2, 2, 24)",1469.251637833599
"(2, 2, 0)","(1, 2, 1, 24)",1469.2673691200812
"(2, 2, 0)","(0, 2, 2, 24)",1469.2810259176492
"(0, 2, 2)","(2, 2, 2, 24)",1469.4632539791226
"(0, 1, 2)","(0, 2, 1, 24)",1469.8238764150653
"(2, 2, 2)","(2, 2, 2, 24)",1469.8389661388835
"(1, 2, 2)","(2, 2, 2, 24)",1469.9351373643526
"(2, 1, 0)","(2, 2, 2, 24)",1469.9539648800949
"(2, 2, 1)","(2, 2, 2, 24)",1470.211843428136
"(1, 1, 1)","(2, 2, 2, 24)",1470.2601923353875
"(1, 1, 2)","(2, 2, 2, 24)",1470.2852843206006
"(2, 2, 0)","(1, 2, 2, 24)",1470.4951912867805
"(1, 2, 1)","(1, 2, 2, 24)",1470.4959757546308
"(2, 1, 2)","(2, 2, 0, 24)",1470.6298453328013
"(2, 1, 1)","(2, 2, 2, 24)",1470.6615798169044
"(1, 2, 0)","(0, 2, 1, 24)",1470.70556262595
"(1, 1, 0)","(0, 2, 1, 24)",1470.7342450833319
"(1, 2, 1)","(2, 2, 1, 24)",1470.7580856267289
"(0, 1, 1)","(0, 2, 1, 24)",1470.7984837088727
"(0, 1, 0)","(0, 2, 2, 24)",1470.8892859992477
"(1, 0, 0)","(0, 2, 2, 24)",1471.0001803143375
"(2, 1, 0)","(0, 2, 1, 24)",1471.136940132114
"(2, 2, 0)","(2, 2, 1, 24)",1471.1825953123364
"(1, 1, 2)","(0, 2, 1, 24)",1471.3488877665081
"(0, 0, 1)","(2, 2, 0, 24)",1471.4676307304856
"(2, 0, 1)","(1, 2, 1, 24)",1471.4796737920983
"(2, 1, 2)","(0, 2, 1, 24)",1471.5543453626005
"(0, 0, 1)","(0, 2, 2, 24)",1471.6019842674436
"(1, 0, 0)","(1, 2, 2, 24)",1471.6950409003318
"(2, 0, 1)","(2, 2, 2, 24)",1471.698216406157
"(0, 1, 0)","(0, 2, 1, 24)",1471.839245461564
"(2, 0, 1)","(1, 2, 2, 24)",1472.0497922273503
"(1, 1, 1)","(0, 2, 1, 24)",1472.1176737891917
"(2, 0, 1)","(2, 2, 1, 24)",1472.1716250335285
"(0, 0, 2)","(2, 2, 0, 24)",1472.2095949735344
"(0, 2, 1)","(1, 2, 1, 24)",1472.240772766468
"(0, 2, 1)","(0, 2, 2, 24)",1472.24846664522
"(0, 1, 0)","(1, 2, 2, 24)",1472.3055246693016
"(0, 0, 1)","(1, 2, 2, 24)",1472.3497859785496
"(0, 0, 2)","(0, 2, 2, 24)",1472.3885686163412
"(1, 2, 0)","(0, 2, 2, 24)",1472.475215042266
"(2, 2, 0)","(2, 2, 2, 24)",1472.4848898528314
"(2, 0, 0)","(0, 2, 2, 24)",1472.5818542298039
"(1, 2, 1)","(2, 2, 2, 24)",1472.8735942056671
"(0, 0, 2)","(1, 2, 2, 24)",1472.9160067932537
"(0, 0, 0)","(0, 2, 2, 24)",1472.9350234419207
"(2, 1, 1)","(0, 2, 1, 24)",1472.9468797845095
"(2, 0, 0)","(1, 2, 2, 24)",1473.2569844800305
"(0, 0, 0)","(1, 2, 2, 24)",1473.54719825126
"(1, 0, 0)","(2, 2, 2, 24)",1473.7287183024239
"(0, 2, 1)","(1, 2, 2, 24)",1473.79251174038
"(0, 1, 0)","(2, 2, 2, 24)",1473.7983605575173
"(2, 0, 2)","(0, 2, 2, 24)",1474.046151830604
"(1, 0, 2)","(0, 2, 2, 24)",1474.1733556837005
"(0, 2, 1)","(2, 2, 1, 24)",1474.2363246247464
"(1, 0, 1)","(2, 2, 2, 24)",1474.2895052211043
"(0, 0, 1)","(2, 2, 2, 24)",1474.3868913504427
"(0, 0, 1)","(2, 2, 1, 24)",1474.6294536630896
"(1, 0, 2)","(1, 2, 2, 24)",1474.6653374371524
"(1, 0, 1)","(0, 2, 2, 24)",1474.7494691379345
"(0, 0, 2)","(2, 2, 2, 24)",1474.945569050974
"(2, 0, 0)","(2, 2, 2, 24)",1475.2793641758783
"(0, 0, 2)","(2, 2, 1, 24)",1475.3602506970835
"(0, 0, 0)","(2, 2, 2, 24)",1475.6139362724984
"(0, 2, 1)","(2, 2, 2, 24)",1475.7288602956492
"(1, 0, 0)","(1, 2, 1, 24)",1475.767449697793
"(1, 0, 0)","(0, 2, 0, 24)",1475.837241055616
"(0, 0, 1)","(0, 2, 0, 24)",1476.1053707649603
"(1, 0, 1)","(1, 2, 1, 24)",1476.6463763736206
"(2, 0, 2)","(1, 2, 2, 24)",1476.677359733165
"(1, 0, 2)","(2, 2, 2, 24)",1476.6886094236502
"(2, 0, 0)","(1, 2, 1, 24)",1476.9668244395023
"(1, 1, 0)","(2, 2, 0, 24)",1477.0768946689454
"(0, 1, 1)","(2, 2, 0, 24)",1477.078058901068
"(0, 0, 2)","(1, 2, 1, 24)",1477.1203010586698
"(1, 0, 1)","(0, 2, 0, 24)",1477.4477133549915
"(2, 0, 0)","(0, 2, 0, 24)",1477.4689674082915
"(1, 0, 0)","(0, 2, 1, 24)",1477.8304547853222
"(1, 0, 1)","(1, 2, 2, 24)",1477.832003596007
"(2, 0, 2)","(1, 2, 1, 24)",1478.0791477503954
"(0, 0, 1)","(0, 2, 1, 24)",1478.1053648661505
"(0, 0, 1)","(1, 2, 0, 24)",1478.1053655885444
"(0, 0, 2)","(0, 2, 0, 24)",1478.272310430629
"(1, 0, 2)","(1, 2, 1, 24)",1478.528057328528
"(2, 0, 2)","(2, 2, 2, 24)",1478.6952652897241
"(0, 0, 0)","(0, 2, 0, 24)",1478.9753955440408
"(2, 1, 0)","(2, 2, 0, 24)",1479.0336699623635
"(1, 1, 1)","(2, 2, 0, 24)",1479.0992779846422
"(2, 0, 2)","(0, 2, 0, 24)",1479.2136700788594
"(1, 0, 1)","(0, 2, 1, 24)",1479.3514383226636
"(2, 0, 0)","(0, 2, 1, 24)",1479.4044394170514
"(2, 1, 1)","(2, 2, 0, 24)",1479.7773683854016
"(2, 0, 1)","(0, 2, 0, 24)",1479.8856176401794
"(0, 0, 1)","(1, 2, 1, 24)",1480.1052744534818
"(0, 0, 2)","(0, 2, 1, 24)",1480.2288969371775
"(0, 0, 2)","(1, 2, 0, 24)",1480.2315264741924
"(1, 0, 2)","(0, 2, 0, 24)",1480.3070161840953
"(2, 1, 2)","(1, 2, 0, 24)",1480.5708894451695
"(0, 0, 0)","(0, 2, 1, 24)",1480.7173475868199
"(0, 1, 2)","(2, 2, 0, 24)",1481.1547390281985
"(0, 2, 2)","(2, 2, 0, 24)",1481.56888497017
"(1, 2, 1)","(2, 2, 0, 24)",1481.8060090425706
"(1, 0, 2)","(0, 2, 1, 24)",1482.1851799094256
"(0, 2, 1)","(2, 2, 0, 24)",1482.5524224400351
"(1, 1, 2)","(2, 2, 0, 24)",1482.9113118758212
"(0, 0, 0)","(1, 2, 1, 24)",1482.9561263136222
"(1, 0, 2)","(1, 2, 0, 24)",1482.994413938106
"(2, 0, 2)","(0, 2, 1, 24)",1483.3306179658764
"(2, 2, 1)","(2, 2, 0, 24)",1483.3599588818558
"(1, 1, 0)","(1, 2, 0, 24)",1483.853154732051
"(1, 2, 2)","(2, 2, 0, 24)",1483.8766252266585
"(0, 1, 0)","(2, 2, 0, 24)",1484.434010647151
"(1, 2, 0)","(1, 2, 1, 24)",1484.4495094622391
"(2, 1, 2)","(0, 2, 0, 24)",1484.4615077616559
"(0, 1, 1)","(1, 2, 0, 24)",1484.4942229947421
"(1, 2, 0)","(2, 2, 1, 24)",1486.2888777756607
"(1, 2, 0)","(1, 2, 2, 24)",1486.3871593017802
"(0, 1, 0)","(1, 2, 0, 24)",1486.444090261479
"(1, 1, 1)","(1, 2, 0, 24)",1486.5723156122253
"(2, 1, 0)","(1, 2, 0, 24)",1486.7843178714686
"(2, 2, 0)","(2, 2, 0, 24)",1487.5506928360892
"(2, 1, 1)","(1, 2, 0, 24)",1488.1793510390992
"(1, 2, 0)","(2, 2, 2, 24)",1488.2390970318268
"(0, 1, 0)","(0, 2, 0, 24)",1488.584049962769
"(2, 2, 2)","(2, 2, 0, 24)",1488.7083855897195
"(0, 0, 0)","(1, 2, 0, 24)",1490.3281555669112
"(0, 1, 2)","(1, 2, 0, 24)",1490.5432939915866
"(1, 1, 0)","(0, 2, 0, 24)",1491.226404455009
"(0, 1, 1)","(0, 2, 0, 24)",1492.565801048766
"(1, 0, 0)","(2, 2, 1, 24)",1492.79113566473
"(1, 1, 2)","(1, 2, 0, 24)",1492.9215935564628
"(2, 0, 1)","(0, 2, 1, 24)",1493.7341812915934
"(1, 1, 1)","(0, 2, 0, 24)",1494.7344054461491
"(1, 0, 2)","(2, 2, 1, 24)",1494.8391367160198
"(2, 1, 0)","(0, 2, 0, 24)",1495.0980492576073
"(0, 2, 1)","(1, 2, 0, 24)",1495.178480778987
"(2, 1, 1)","(0, 2, 0, 24)",1495.8459950856545
"(2, 0, 0)","(2, 2, 1, 24)",1496.2059056792816
"(1, 0, 1)","(2, 2, 1, 24)",1496.5443858840554
"(1, 2, 2)","(1, 2, 0, 24)",1497.6260415549248
"(1, 2, 1)","(1, 2, 0, 24)",1498.5193410290233
"(1, 2, 0)","(2, 2, 0, 24)",1500.8053813374524
"(2, 0, 2)","(2, 2, 1, 24)",1501.1448438385507
"(0, 1, 2)","(0, 2, 0, 24)",1501.2201221145535
"(0, 2, 2)","(1, 2, 0, 24)",1502.805173343132
"(1, 1, 2)","(0, 2, 0, 24)",1502.8774389779153
"(0, 2, 0)","(0, 2, 1, 24)",1503.1558147802148
"(0, 2, 0)","(0, 2, 2, 24)",1503.8040146048747
"(2, 2, 1)","(1, 2, 0, 24)",1503.972475450412
"(0, 2, 0)","(2, 2, 1, 24)",1505.46998411753
"(0, 2, 2)","(0, 2, 0, 24)",1508.9076151508643
"(0, 2, 1)","(0, 2, 0, 24)",1509.3661570866302
"(0, 0, 0)","(2, 2, 0, 24)",1509.4484817516397
"(1, 2, 2)","(0, 2, 0, 24)",1509.996000285133
"(2, 2, 1)","(0, 2, 0, 24)",1510.6838411820715
"(2, 2, 2)","(0, 2, 0, 24)",1511.6427142359921
"(2, 2, 0)","(1, 2, 0, 24)",1515.6145543252626
"(1, 2, 1)","(0, 2, 0, 24)",1517.3053069350988
"(2, 2, 2)","(1, 2, 0, 24)",1518.2452024212812
"(0, 2, 0)","(1, 2, 1, 24)",1519.559816070905
"(0, 2, 0)","(1, 2, 2, 24)",1520.44165205986
"(0, 2, 0)","(2, 2, 2, 24)",1521.4643380508924
"(1, 2, 0)","(1, 2, 0, 24)",1522.913317583139
"(1, 0, 0)","(2, 2, 0, 24)",1525.791038462226
"(2, 0, 0)","(2, 2, 0, 24)",1526.0984156262932
"(1, 0, 1)","(2, 2, 0, 24)",1527.3775526943787
"(2, 0, 1)","(2, 2, 0, 24)",1528.7819427604845
"(0, 2, 0)","(2, 2, 0, 24)",1529.5793313644617
"(1, 0, 2)","(2, 2, 0, 24)",1533.872864437132
"(2, 0, 2)","(2, 2, 0, 24)",1535.7978654940214
"(1, 2, 0)","(0, 2, 0, 24)",1539.402463139731
"(2, 2, 0)","(0, 2, 0, 24)",1541.635922618873
"(0, 2, 0)","(1, 2, 0, 24)",1543.401745402881
"(0, 2, 0)","(0, 2, 0, 24)",1548.09050641435
"(1, 0, 0)","(1, 2, 0, 24)",1549.0916452387592
"(2, 0, 0)","(1, 2, 0, 24)",1549.3926877804117
"(1, 0, 1)","(1, 2, 0, 24)",1549.5520171709354
"(2, 0, 1)","(1, 2, 0, 24)",1557.8257285548746
"(2, 0, 2)","(1, 2, 0, 24)",1611.9892765626362
"(2, 0, 2)","(0, 1, 0, 24)",1842.4331518096878
"(2, 0, 2)","(1, 1, 2, 24)",1842.9670264866945
"(2, 0, 2)","(2, 1, 1, 24)",1843.3599454122561
"(2, 0, 2)","(0, 1, 2, 24)",1843.623590504058
"(2, 0, 2)","(1, 1, 1, 24)",1843.943227833266
"(2, 0, 2)","(2, 1, 2, 24)",1844.1655200448197
"(2, 0, 2)","(0, 1, 1, 24)",1844.1762268488305
"(2, 0, 2)","(1, 1, 0, 24)",1844.3724164248965
"(2, 0, 2)","(2, 1, 0, 24)",1846.0287335759606
"(0, 0, 2)","(2, 1, 2, 24)",1846.7260004270115
"(1, 0, 0)","(0, 1, 0, 24)",1847.1193162639152
"(1, 0, 0)","(2, 1, 2, 24)",1847.1748961908486
"(1, 0, 0)","(2, 1, 1, 24)",1847.2399336642036
"(0, 0, 1)","(0, 1, 0, 24)",1847.3073765531287
"(1, 0, 0)","(1, 1, 2, 24)",1847.3163266690478
"(0, 0, 1)","(2, 1, 1, 24)",1847.725806207809
"(0, 0, 1)","(1, 1, 2, 24)",1847.7958233917082
"(0, 0, 1)","(2, 1, 2, 24)",1847.8568161537696
"(2, 0, 0)","(2, 1, 2, 24)",1847.9746348177157
"(2, 0, 0)","(2, 1, 1, 24)",1848.4871321038052
"(0, 0, 2)","(2, 1, 1, 24)",1848.5792339090717
"(2, 0, 0)","(1, 1, 2, 24)",1848.5797020241685
"(0, 0, 2)","(1, 1, 2, 24)",1848.6726512313267
"(1, 0, 1)","(2, 1, 1, 24)",1848.7181632045463
"(2, 0, 0)","(0, 1, 0, 24)",1848.7349653093704
"(1, 0, 1)","(0, 1, 0, 24)",1848.8661867054823
"(1, 0, 0)","(0, 1, 1, 24)",1848.9829110241064
"(1, 0, 0)","(1, 1, 0, 24)",1848.9847602600241
"(1, 0, 2)","(2, 1, 2, 24)",1848.9888362545726
"(2, 0, 1)","(2, 1, 2, 24)",1849.0521439995787
"(0, 0, 2)","(0, 1, 0, 24)",1849.1530281303847
"(0, 0, 1)","(0, 1, 1, 24)",1849.2087303936296
"(0, 0, 1)","(1, 1, 0, 24)",1849.2100461980447
"(0, 0, 0)","(1, 1, 2, 24)",1849.315348204647
"(0, 0, 0)","(0, 1, 0, 24)",1849.428081503494
"(1, 0, 0)","(2, 1, 0, 24)",1849.5830210132249
"(1, 0, 0)","(0, 1, 2, 24)",1849.6293777437158
"(0, 0, 1)","(2, 1, 0, 24)",1849.870203858583
"(0, 0, 1)","(0, 1, 2, 24)",1849.9102163012035
"(2, 0, 1)","(0, 1, 0, 24)",1850.3518336401398
"(2, 0, 0)","(0, 1, 1, 24)",1850.4022948007816
"(2, 0, 0)","(1, 1, 0, 24)",1850.4070656554509
"(1, 0, 1)","(0, 1, 1, 24)",1850.5767762766825
"(2, 0, 1)","(1, 1, 2, 24)",1850.5787154300851
"(1, 0, 1)","(1, 1, 0, 24)",1850.581013492126
"(0, 0, 0)","(2, 1, 2, 24)",1850.617723897645
"(0, 0, 2)","(0, 1, 1, 24)",1850.8164766100401
"(0, 0, 2)","(1, 1, 0, 24)",1850.8212519612807
"(2, 0, 1)","(2, 1, 1, 24)",1850.9352978464342
"(1, 0, 0)","(1, 1, 1, 24)",1850.9373959274094
"(2, 0, 0)","(2, 1, 0, 24)",1850.9659804368405
"(2, 0, 0)","(0, 1, 2, 24)",1851.0331981735335
"(1, 0, 2)","(1, 1, 2, 24)",1851.097476720671
"(1, 0, 1)","(2, 1, 0, 24)",1851.1493386945976
"(0, 0, 1)","(1, 1, 1, 24)",1851.179515213
"(1, 0, 1)","(0, 1, 2, 24)",1851.2131554764364
"(1, 0, 1)","(2, 1, 2, 24)",1851.2189778232143
"(0, 0, 2)","(2, 1, 0, 24)",1851.302600977029
"(0, 0, 2)","(0, 1, 2, 24)",1851.3723724990048
"(1, 0, 2)","(2, 1, 1, 24)",1851.576350096224
"(1, 0, 2)","(0, 1, 0, 24)",1851.9475829035725
"(0, 0, 0)","(2, 1, 0, 24)",1851.9995006979852
"(0, 0, 0)","(0, 1, 2, 24)",1852.0498122424294
"(2, 0, 0)","(1, 1, 1, 24)",1852.3082554339828
"(2, 0, 1)","(0, 1, 1, 24)",1852.4045242949821
"(2, 0, 1)","(1, 1, 0, 24)",1852.4092489234158
"(1, 0, 1)","(1, 1, 2, 24)",1852.4665035623166
"(0, 0, 2)","(1, 1, 1, 24)",1852.7151280903627
"(0, 0, 0)","(1, 1, 0, 24)",1852.7782345230141
"(2, 0, 1)","(2, 1, 0, 24)",1852.967732695456
"(2, 0, 1)","(0, 1, 2, 24)",1853.0347546976507
"(1, 0, 2)","(0, 1, 1, 24)",1853.5776129039873
"(1, 0, 2)","(1, 1, 0, 24)",1853.5830948947198
"(1, 0, 2)","(2, 1, 0, 24)",1853.9794886304906
"(1, 0, 2)","(0, 1, 2, 24)",1854.055662715315
"(2, 0, 1)","(1, 1, 1, 24)",1854.7220560590356
"(0, 0, 0)","(0, 1, 1, 24)",1855.157852885497
"(1, 0, 2)","(1, 1, 1, 24)",1856.0134535284458
"(1, 0, 1)","(1, 1, 1, 24)",1856.5477208104417
"(0, 0, 0)","(2, 1, 1, 24)",1856.8017492797303
"(0, 0, 0)","(1, 1, 1, 24)",1859.8534154777437
"(0, 1, 0)","(0, 1, 0, 24)",1873.7157105338358
"(0, 1, 0)","(0, 1, 1, 24)",1874.3886139838103
"(0, 1, 1)","(0, 1, 0, 24)",1874.856491838406
"(0, 1, 0)","(1, 1, 0, 24)",1875.3007353139071
"(0, 1, 0)","(0, 1, 2, 24)",1876.0436960323907
"(0, 1, 0)","(1, 1, 1, 24)",1876.298784958694
"(0, 1, 2)","(0, 1, 0, 24)",1876.4214625623695
"(0, 1, 1)","(1, 1, 1, 24)",1876.9330025406027
"(0, 1, 0)","(2, 1, 1, 24)",1877.1860882769072
"(2, 1, 1)","(0, 1, 0, 24)",1877.485995284488
"(1, 1, 1)","(0, 1, 0, 24)",1877.6393904759177
"(0, 1, 0)","(1, 1, 2, 24)",1878.0425621709892
"(1, 1, 0)","(2, 1, 1, 24)",1878.3894492897596
"(1, 1, 2)","(0, 1, 1, 24)",1878.5729156414216
"(0, 1, 0)","(2, 1, 0, 24)",1878.742579587922
"(0, 1, 1)","(2, 1, 1, 24)",1878.7842382716403
"(1, 1, 2)","(0, 1, 0, 24)",1878.8639288221157
"(0, 1, 0)","(2, 1, 2, 24)",1878.920634307745
"(1, 1, 2)","(1, 1, 0, 24)",1879.2281055734318
"(1, 1, 0)","(0, 1, 1, 24)",1879.3692809399208
"(1, 1, 0)","(1, 1, 0, 24)",1879.4152714998993
"(2, 1, 2)","(0, 1, 0, 24)",1879.568474791231
"(0, 1, 2)","(2, 1, 1, 24)",1879.7960058599144
"(1, 1, 0)","(0, 1, 0, 24)",1879.8093985620164
"(1, 1, 0)","(1, 1, 1, 24)",1881.1351381102868
"(2, 1, 0)","(2, 1, 1, 24)",1881.2329561060192
"(1, 1, 0)","(0, 1, 2, 24)",1881.267488159115
"(1, 1, 0)","(2, 1, 0, 24)",1881.268711941279
"(1, 1, 2)","(0, 1, 2, 24)",1881.5269408552383
"(0, 1, 1)","(0, 1, 1, 24)",1882.35231137848
"(0, 1, 1)","(1, 1, 0, 24)",1882.403765299913
"(1, 1, 0)","(1, 1, 2, 24)",1883.2670665925384
"(2, 1, 2)","(1, 1, 0, 24)",1883.323761991901
"(2, 1, 0)","(0, 1, 1, 24)",1883.3812893045238
"(2, 1, 0)","(1, 1, 0, 24)",1883.4248903568205
"(2, 1, 0)","(0, 1, 0, 24)",1884.0361025506618
"(0, 1, 1)","(0, 1, 2, 24)",1884.240673043899
"(0, 1, 1)","(2, 1, 0, 24)",1884.2413956575951
"(1, 1, 1)","(0, 1, 1, 24)",1884.6992040453822
"(1, 1, 1)","(1, 1, 0, 24)",1884.7477622900358
"(1, 1, 0)","(2, 1, 2, 24)",1885.1180377680635
"(2, 1, 0)","(1, 1, 1, 24)",1885.208762906436
"(2, 1, 0)","(2, 1, 0, 24)",1885.3027956776366
"(2, 1, 0)","(0, 1, 2, 24)",1885.3033243722048
"(2, 1, 1)","(0, 1, 1, 24)",1885.9823530318943
"(2, 1, 1)","(1, 1, 0, 24)",1886.0274665263148
"(0, 1, 1)","(2, 1, 2, 24)",1886.1409147088384
"(0, 1, 1)","(1, 1, 2, 24)",1886.2402165758003
"(1, 1, 1)","(1, 1, 1, 24)",1886.5075862693893
"(1, 1, 1)","(2, 1, 0, 24)",1886.608048077119
"(1, 1, 1)","(0, 1, 2, 24)",1886.6080992680095
"(1, 1, 1)","(2, 1, 1, 24)",1886.9434771581716
"(2, 1, 0)","(1, 1, 2, 24)",1887.3030011707842
"(2, 1, 0)","(2, 1, 2, 24)",1887.6626005135622
"(2, 1, 1)","(1, 1, 1, 24)",1887.8156700457387
"(2, 1, 1)","(2, 1, 0, 24)",1887.8996621887877
"(2, 1, 1)","(0, 1, 2, 24)",1887.9004608549371
"(2, 1, 1)","(2, 1, 1, 24)",1888.3756524315932
"(1, 1, 1)","(1, 1, 2, 24)",1888.60826812734
"(1, 1, 1)","(2, 1, 2, 24)",1889.1275135467326
"(1, 1, 2)","(1, 1, 1, 24)",1889.1903704300732
"(2, 1, 1)","(1, 1, 2, 24)",1889.9010878121212
"(2, 1, 1)","(2, 1, 2, 24)",1891.30578876278
"(0, 1, 2)","(0, 1, 1, 24)",1892.3447871369938
"(0, 1, 2)","(1, 1, 0, 24)",1892.4003553846285
"(1, 1, 2)","(2, 1, 1, 24)",1892.9993974156976
"(1, 1, 2)","(2, 1, 0, 24)",1893.5275865692734
"(2, 1, 2)","(0, 1, 1, 24)",1893.8770405374958
"(0, 1, 2)","(1, 1, 1, 24)",1894.2016389673806
"(0, 1, 2)","(2, 1, 0, 24)",1894.2509200188726
"(0, 1, 2)","(0, 1, 2, 24)",1894.2531796765572
"(1, 1, 2)","(1, 1, 2, 24)",1894.7723474298177
"(0, 1, 2)","(2, 1, 2, 24)",1895.4691722804498
"(2, 1, 2)","(2, 1, 0, 24)",1895.8197634392973
"(2, 1, 2)","(0, 1, 2, 24)",1895.8289038099047
"(2, 1, 2)","(1, 1, 1, 24)",1895.8329215816311
"(1, 1, 2)","(2, 1, 2, 24)",1896.0278511538754
"(2, 1, 2)","(2, 1, 1, 24)",1896.19638120566
"(0, 1, 2)","(1, 1, 2, 24)",1896.2541881020043
"(2, 1, 2)","(1, 1, 2, 24)",1897.3568967763763
"(2, 1, 2)","(2, 1, 2, 24)",1899.2959362684483
"(1, 2, 1)","(1, 1, 1, 24)",1923.5574561663102
"(1, 2, 2)","(1, 1, 1, 24)",1925.0728229171586
"(1, 2, 1)","(0, 1, 1, 24)",1925.4271856768923
"(1, 2, 1)","(1, 1, 0, 24)",1925.7740490070294
"(2, 2, 1)","(1, 1, 1, 24)",1925.9168277030083
"(0, 2, 2)","(1, 1, 1, 24)",1926.0439210081415
"(1, 2, 1)","(0, 1, 2, 24)",1926.1924021564184
"(1, 2, 1)","(2, 1, 0, 24)",1926.5338025619765
"(2, 2, 1)","(1, 1, 0, 24)",1926.8950258176862
"(1, 2, 1)","(0, 1, 0, 24)",1926.930120581546
"(1, 2, 2)","(1, 1, 0, 24)",1927.035154861598
"(0, 2, 2)","(0, 1, 1, 24)",1927.5581231957658
"(1, 2, 1)","(2, 1, 2, 24)",1927.8927839712157
"(2, 2, 1)","(0, 1, 1, 24)",1927.9624763679797
"(0, 2, 2)","(0, 1, 2, 24)",1928.0541159831992
"(0, 2, 2)","(1, 1, 0, 24)",1928.089536054531
"(1, 2, 2)","(2, 1, 0, 24)",1928.1693287061375
"(1, 2, 2)","(0, 1, 0, 24)",1928.1857709218446
"(0, 2, 2)","(2, 1, 0, 24)",1928.494969870357
"(2, 2, 1)","(0, 1, 0, 24)",1928.9243310966942
"(2, 2, 1)","(2, 1, 2, 24)",1929.8535753619476
"(1, 2, 2)","(0, 1, 2, 24)",1930.2825430871078
