pdq,Spdq,aic
"(0, 1, 0)","(2, 2, 2, 24)",1468.9458804258609
"(0, 1, 2)","(2, 2, 2, 24)",1469.3049188379916
"(1, 2, 1)","(2, 2, 1, 24)",1469.3830415255673
"(1, 1, 0)","(1, 2, 2, 24)",1469.3867179378592
"(1, 2, 1)","(1, 2, 2, 24)",1469.391075239215
"(2, 2, 1)","(2, 2, 0, 24)",1469.4500843370843
"(1, 1, 0)","(2, 2, 1, 24)",1469.5476174857397
"(2, 1, 2)","(2, 2, 2, 24)",1469.6184331333259
"(2, 1, 1)","(2, 2, 2, 24)",1470.0918742949127
"(1, 2, 2)","(2, 2, 2, 24)",1470.095516999913
"(0, 2, 2)","(2, 2, 2, 24)",1470.1266458917519
"(1, 1, 1)","(2, 2, 2, 24)",1470.563332743762
"(1, 2, 2)","(2, 2, 0, 24)",1470.8605403251781
"(2, 2, 0)","(0, 2, 1, 24)",1471.027478016112
"(1, 2, 1)","(2, 2, 2, 24)",1471.1400976598238
"(0, 1, 1)","(2, 2, 0, 24)",1471.460731357106
"(1, 1, 0)","(2, 2, 2, 24)",1471.5315712891277
"(1, 2, 1)","(2, 2, 0, 24)",1471.7842076008574
"(1, 1, 2)","(2, 2, 0, 24)",1471.825262521272
"(2, 1, 0)","(2, 2, 0, 24)",1471.9113137546005
"(2, 2, 0)","(0, 2, 2, 24)",1472.2460066189117
"(0, 1, 2)","(2, 2, 0, 24)",1472.6883210308833
"(2, 1, 1)","(2, 2, 0, 24)",1473.2761783516064
"(1, 1, 1)","(2, 2, 0, 24)",1473.4407635611472
"(0, 2, 1)","(2, 2, 1, 24)",1473.4736625240664
"(1, 1, 0)","(2, 2, 0, 24)",1474.0272814936422
"(2, 2, 0)","(2, 2, 1, 24)",1474.2318647178608
"(2, 2, 0)","(1, 2, 2, 24)",1474.2321894816803
"(2, 1, 2)","(2, 2, 0, 24)",1474.2505249886167
"(0, 2, 1)","(2, 2, 2, 24)",1474.8967256862952
"(2, 2, 0)","(2, 2, 2, 24)",1475.7177388810032
"(0, 1, 0)","(0, 2, 2, 24)",1475.7514991776502
"(1, 2, 0)","(1, 2, 1, 24)",1477.5458008269918
"(2, 2, 0)","(2, 2, 0, 24)",1477.6222749108465
"(1, 2, 0)","(0, 2, 1, 24)",1477.6910300472819
"(0, 1, 0)","(1, 2, 2, 24)",1477.74754978207
"(1, 2, 0)","(0, 2, 2, 24)",1477.8080922406118
"(0, 2, 2)","(1, 2, 0, 24)",1478.302889694557
"(2, 2, 1)","(1, 2, 0, 24)",1478.445678519307
"(2, 2, 2)","(1, 2, 0, 24)",1478.6934382733928
"(1, 2, 2)","(1, 2, 0, 24)",1479.229739362755
"(1, 2, 1)","(1, 2, 0, 24)",1479.2998515422757
"(1, 2, 0)","(1, 2, 2, 24)",1479.4182370730337
"(0, 2, 1)","(1, 2, 0, 24)",1480.5509412409288
"(0, 1, 1)","(1, 2, 0, 24)",1481.0273823463892
"(1, 0, 1)","(0, 2, 2, 24)",1481.6324591036073
"(2, 0, 2)","(1, 2, 1, 24)",1482.0372187396101
"(2, 0, 0)","(1, 2, 1, 24)",1482.2462652526467
"(2, 1, 0)","(1, 2, 0, 24)",1482.4031777617934
"(1, 1, 0)","(1, 2, 0, 24)",1482.421716737363
"(0, 1, 2)","(1, 2, 0, 24)",1482.8936499389756
"(1, 1, 1)","(1, 2, 0, 24)",1483.0052393039819
"(1, 0, 2)","(1, 2, 1, 24)",1483.2845915898022
"(2, 0, 1)","(1, 2, 1, 24)",1483.431372329262
"(2, 0, 2)","(2, 2, 1, 24)",1483.473716977928
"(2, 0, 2)","(0, 2, 2, 24)",1483.6299791061078
"(2, 1, 1)","(1, 2, 0, 24)",1483.7064486559693
"(2, 0, 0)","(2, 2, 1, 24)",1483.7508421187395
"(1, 1, 2)","(1, 2, 0, 24)",1484.6433049826778
"(1, 0, 2)","(2, 2, 1, 24)",1484.709970974481
"(1, 0, 0)","(0, 2, 2, 24)",1484.8291476437544
"(2, 0, 1)","(2, 2, 1, 24)",1484.8935857690208
"(1, 0, 0)","(1, 2, 1, 24)",1485.2439721220765
"(0, 0, 1)","(2, 2, 0, 24)",1485.3849507103143
"(0, 0, 1)","(0, 2, 2, 24)",1485.5362384282842
"(2, 1, 2)","(1, 2, 0, 24)",1485.8473695757116
"(1, 0, 0)","(2, 2, 1, 24)",1486.1201017044548
"(1, 0, 0)","(1, 2, 2, 24)",1486.144942054201
"(1, 0, 0)","(0, 2, 0, 24)",1486.1605892710447
"(1, 0, 1)","(2, 2, 0, 24)",1486.4967169313848
"(0, 0, 1)","(0, 2, 0, 24)",1486.573257657239
"(0, 1, 0)","(2, 2, 0, 24)",1486.581754326375
"(0, 0, 2)","(2, 2, 0, 24)",1486.6617131637327
"(2, 0, 0)","(0, 2, 2, 24)",1486.7250878944951
"(0, 0, 2)","(0, 2, 2, 24)",1486.8295039350237
"(0, 0, 1)","(2, 2, 1, 24)",1486.8365384152996
"(0, 0, 1)","(1, 2, 2, 24)",1486.8601892220222
"(2, 0, 2)","(0, 2, 0, 24)",1486.9945299162866
"(0, 0, 0)","(2, 2, 0, 24)",1487.1996004181115
"(0, 0, 2)","(1, 2, 1, 24)",1487.226897948161
"(0, 0, 0)","(0, 2, 2, 24)",1487.472924968884
"(1, 0, 0)","(0, 2, 1, 24)",1487.695351356066
"(1, 0, 0)","(2, 2, 2, 24)",1487.7459888992264
"(1, 0, 1)","(2, 2, 1, 24)",1487.9788847533678
"(1, 0, 1)","(1, 2, 2, 24)",1488.0044053005286
"(2, 0, 0)","(1, 2, 2, 24)",1488.0577625658575
"(1, 0, 1)","(0, 2, 0, 24)",1488.0876203051753
"(2, 0, 0)","(0, 2, 0, 24)",1488.0906426336362
"(0, 0, 2)","(2, 2, 1, 24)",1488.1207133390992
"(0, 0, 2)","(1, 2, 2, 24)",1488.1461180704825
"(0, 0, 2)","(0, 2, 0, 24)",1488.1623701475803
"(0, 0, 1)","(0, 2, 1, 24)",1488.3001135219406
"(0, 0, 1)","(1, 2, 0, 24)",1488.321906359422
"(0, 1, 0)","(1, 2, 0, 24)",1488.3631495795587
"(0, 0, 0)","(1, 2, 2, 24)",1488.5524850651527
"(1, 0, 2)","(0, 2, 2, 24)",1488.5726549494532
"(2, 0, 1)","(0, 2, 2, 24)",1488.6144210356567
"(0, 0, 1)","(1, 2, 1, 24)",1488.6982787372103
"(2, 0, 2)","(1, 2, 0, 24)",1488.7028597180724
"(0, 0, 1)","(2, 2, 2, 24)",1488.8522464874595
"(2, 0, 2)","(0, 2, 1, 24)",1488.9208266060289
"(1, 0, 1)","(0, 2, 1, 24)",1489.410837868875
"(2, 0, 0)","(0, 2, 1, 24)",1489.4577917769202
"(1, 0, 1)","(1, 2, 0, 24)",1489.4762971867913
"(0, 0, 2)","(0, 2, 1, 24)",1489.6617953953637
"(2, 2, 0)","(1, 2, 0, 24)",1489.6641282946553
"(2, 0, 0)","(2, 2, 2, 24)",1489.6705883109637
"(0, 0, 2)","(1, 2, 0, 24)",1489.704363418321
"(0, 0, 0)","(0, 2, 0, 24)",1489.79376097908
"(1, 0, 1)","(2, 2, 2, 24)",1489.8385020508385
"(0, 0, 0)","(2, 2, 2, 24)",1489.857849344725
"(1, 0, 2)","(1, 2, 2, 24)",1489.8904089894338
"(2, 0, 1)","(1, 2, 2, 24)",1489.9387744464423
"(2, 0, 1)","(0, 2, 0, 24)",1490.092978472034
"(1, 0, 2)","(0, 2, 0, 24)",1490.104867949707
"(0, 0, 2)","(2, 2, 2, 24)",1490.1251324675288
"(1, 0, 1)","(1, 2, 1, 24)",1490.3706120849488
"(2, 0, 2)","(2, 2, 0, 24)",1490.9214183804918
"(2, 0, 1)","(0, 2, 1, 24)",1491.4069866383732
"(1, 0, 2)","(0, 2, 1, 24)",1491.4117500252664
"(2, 0, 1)","(2, 2, 2, 24)",1491.5902053361735
"(0, 0, 0)","(1, 2, 0, 24)",1491.5922800456776
"(2, 0, 0)","(2, 2, 0, 24)",1491.6990552750694
"(2, 0, 2)","(1, 2, 2, 24)",1491.8188945685022
"(1, 0, 2)","(2, 2, 2, 24)",1491.926692262366
"(1, 0, 2)","(2, 2, 0, 24)",1492.8794948156044
"(2, 0, 1)","(2, 2, 0, 24)",1492.925472855981
"(0, 0, 0)","(1, 2, 1, 24)",1493.618256648736
"(2, 0, 2)","(2, 2, 2, 24)",1494.0697094278328
"(1, 0, 0)","(2, 2, 0, 24)",1495.547044839047
"(0, 0, 0)","(2, 2, 1, 24)",1495.5970156703281
"(1, 2, 0)","(2, 2, 1, 24)",1497.266680804278
"(1, 2, 0)","(2, 2, 2, 24)",1498.7404879867267
"(1, 1, 0)","(0, 2, 0, 24)",1500.7290808366372
"(1, 2, 0)","(2, 2, 0, 24)",1500.9175190593169
"(0, 2, 1)","(0, 2, 0, 24)",1501.7366086238312
"(1, 1, 2)","(0, 2, 0, 24)",1502.1441631645378
"(0, 1, 0)","(0, 2, 0, 24)",1502.5827371951875
"(0, 1, 1)","(0, 2, 0, 24)",1503.275181792238
"(1, 2, 1)","(0, 2, 0, 24)",1503.5013905418884
"(0, 2, 2)","(0, 2, 0, 24)",1503.9877629351465
"(1, 2, 2)","(0, 2, 0, 24)",1504.2367025974077
"(0, 2, 0)","(1, 2, 1, 24)",1504.8723318416512
"(2, 1, 2)","(0, 2, 0, 24)",1505.0753678783403
"(1, 1, 1)","(0, 2, 0, 24)",1505.2832586468078
"(2, 2, 2)","(0, 2, 0, 24)",1505.8987107232879
"(2, 1, 0)","(0, 2, 0, 24)",1506.4291002976438
"(0, 1, 2)","(0, 2, 0, 24)",1506.7468738865616
"(0, 2, 0)","(1, 2, 2, 24)",1506.8377878736821
"(2, 1, 1)","(0, 2, 0, 24)",1507.3358905018742
"(2, 2, 1)","(0, 2, 0, 24)",1507.9779869838712
"(0, 2, 0)","(0, 2, 1, 24)",1508.748608628159
"(2, 0, 0)","(1, 2, 0, 24)",1510.7754667781717
"(1, 2, 0)","(1, 2, 0, 24)",1511.3239803912995
"(2, 0, 1)","(1, 2, 0, 24)",1512.26090247409
"(1, 0, 2)","(1, 2, 0, 24)",1512.3665552451018
"(1, 0, 0)","(1, 2, 0, 24)",1513.224260984894
"(0, 2, 0)","(2, 2, 0, 24)",1520.5645559935178
"(0, 2, 0)","(0, 2, 2, 24)",1525.5860054345299
"(2, 2, 0)","(0, 2, 0, 24)",1527.25532377661
"(0, 2, 0)","(2, 2, 2, 24)",1527.8538264321278
"(0, 2, 0)","(2, 2, 1, 24)",1528.1416668742172
"(1, 2, 0)","(0, 2, 0, 24)",1541.4611690215997
"(0, 2, 0)","(1, 2, 0, 24)",1542.345104587522
"(0, 0, 0)","(0, 2, 1, 24)",1544.8597934127
"(0, 2, 0)","(0, 2, 0, 24)",1561.1407780799684
"(1, 0, 0)","(0, 1, 0, 24)",1853.6073079101932
"(0, 0, 1)","(0, 1, 0, 24)",1853.8969881596895
"(2, 0, 2)","(0, 1, 0, 24)",1854.4006195522793
"(0, 0, 2)","(0, 1, 0, 24)",1855.2903061738803
"(1, 0, 0)","(1, 1, 0, 24)",1855.353782027415
"(2, 0, 0)","(0, 1, 0, 24)",1855.424730786897
"(1, 0, 1)","(0, 1, 0, 24)",1855.552117085743
"(0, 0, 1)","(1, 1, 0, 24)",1855.7222361845934
"(1, 0, 0)","(2, 1, 1, 24)",1855.8775458671362
"(1, 0, 0)","(1, 1, 2, 24)",1855.9249353199955
"(2, 0, 2)","(1, 1, 2, 24)",1856.1581110021757
"(0, 0, 1)","(2, 1, 1, 24)",1856.2902525577206
"(2, 0, 2)","(2, 1, 1, 24)",1856.3101785842282
"(2, 0, 2)","(1, 1, 0, 24)",1856.314048571848
"(0, 0, 1)","(1, 1, 2, 24)",1856.33364540023
"(0, 0, 0)","(0, 1, 0, 24)",1856.4196938278426
"(1, 0, 0)","(2, 1, 2, 24)",1856.7683549815995
"(1, 0, 0)","(2, 1, 0, 24)",1856.8157239990992
"(1, 0, 0)","(0, 1, 2, 24)",1856.8502350778601
"(0, 0, 2)","(1, 1, 0, 24)",1856.8822992978985
"(0, 0, 1)","(2, 1, 2, 24)",1856.8917192749234
"(2, 0, 0)","(1, 1, 0, 24)",1857.0160489995035
"(1, 0, 1)","(1, 1, 0, 24)",1857.1875286496065
"(0, 0, 1)","(2, 1, 0, 24)",1857.1894874974294
"(0, 0, 1)","(0, 1, 2, 24)",1857.2177642326074
"(1, 0, 0)","(1, 1, 1, 24)",1857.3038481660922
"(2, 0, 1)","(0, 1, 0, 24)",1857.4202490302425
"(0, 0, 2)","(2, 1, 1, 24)",1857.5022940918548
"(0, 0, 2)","(1, 1, 2, 24)",1857.5549587763737
"(2, 0, 0)","(2, 1, 1, 24)",1857.5748987165493
"(2, 0, 0)","(1, 1, 2, 24)",1857.6284285674997
"(1, 0, 1)","(2, 1, 1, 24)",1857.63156417408
"(2, 0, 2)","(0, 1, 2, 24)",1857.6599011587136
"(0, 0, 1)","(1, 1, 1, 24)",1857.6815867462642
"(1, 0, 1)","(1, 1, 2, 24)",1857.684499013376
"(2, 0, 2)","(2, 1, 0, 24)",1857.7046109901396
"(1, 0, 2)","(0, 1, 0, 24)",1857.8751570469337
"(2, 0, 0)","(2, 1, 2, 24)",1858.059079549922
"(2, 0, 2)","(2, 1, 2, 24)",1858.0605612213058
"(1, 0, 1)","(2, 1, 2, 24)",1858.0780226041136
"(0, 0, 2)","(2, 1, 2, 24)",1858.2128335385644
"(0, 0, 0)","(1, 1, 2, 24)",1858.3039845999472
"(2, 0, 2)","(1, 1, 1, 24)",1858.347317039789
"(0, 0, 2)","(2, 1, 0, 24)",1858.3640552873985
"(0, 0, 2)","(0, 1, 2, 24)",1858.4074151153163
"(2, 0, 0)","(2, 1, 0, 24)",1858.4862067059978
"(2, 0, 0)","(0, 1, 2, 24)",1858.5307137340303
"(1, 0, 1)","(2, 1, 0, 24)",1858.637991154216
"(1, 0, 1)","(0, 1, 2, 24)",1858.6809769120582
"(0, 0, 0)","(2, 1, 2, 24)",1858.7349815266548
"(0, 0, 2)","(1, 1, 1, 24)",1858.8202894357253
"(1, 0, 2)","(1, 1, 0, 24)",1858.8887130858914
"(2, 0, 0)","(1, 1, 1, 24)",1858.9520444003
"(2, 0, 1)","(1, 1, 0, 24)",1859.003529194375
"(2, 0, 1)","(0, 1, 1, 24)",1859.0443896773127
"(1, 0, 1)","(1, 1, 1, 24)",1859.1254561163316
"(1, 0, 2)","(1, 1, 2, 24)",1859.5793159549276
"(2, 0, 1)","(2, 1, 1, 24)",1859.5970981524688
"(2, 0, 1)","(1, 1, 2, 24)",1859.6452752037953
"(0, 0, 0)","(0, 1, 2, 24)",1859.7927971228005
"(1, 0, 2)","(2, 1, 2, 24)",1859.909020167531
"(1, 0, 2)","(2, 1, 1, 24)",1860.0139020970394
"(1, 0, 2)","(2, 1, 0, 24)",1860.3543716405431
"(1, 0, 2)","(0, 1, 2, 24)",1860.398600405952
"(2, 0, 1)","(2, 1, 2, 24)",1860.6584472408153
"(2, 0, 1)","(2, 1, 0, 24)",1860.815878281762
"(2, 0, 1)","(1, 1, 1, 24)",1861.106906522419
"(0, 0, 0)","(1, 1, 0, 24)",1861.3841484951956
"(1, 0, 2)","(1, 1, 1, 24)",1861.612132062192
"(0, 0, 0)","(2, 1, 0, 24)",1861.916446504952
"(0, 0, 0)","(1, 1, 1, 24)",1872.9266069403404
"(1, 1, 0)","(0, 1, 1, 24)",1880.6660057615095
"(1, 1, 0)","(1, 1, 1, 24)",1881.283780521289
"(0, 1, 1)","(1, 1, 0, 24)",1881.7007391938375
"(1, 1, 0)","(1, 1, 2, 24)",1882.0171225927918
"(2, 1, 2)","(0, 1, 1, 24)",1882.1628202900995
"(0, 1, 1)","(1, 1, 2, 24)",1882.2100621244742
"(2, 1, 2)","(1, 1, 0, 24)",1882.5929810407133
"(2, 1, 2)","(1, 1, 2, 24)",1882.601947914293
"(1, 1, 0)","(1, 1, 0, 24)",1882.9438910889176
"(1, 1, 0)","(0, 1, 2, 24)",1883.2218651989863
"(0, 1, 0)","(1, 1, 1, 24)",1883.537578886153
"(0, 0, 0)","(2, 1, 1, 24)",1883.6033890341907
"(1, 1, 0)","(2, 1, 0, 24)",1883.7527785140023
"(0, 1, 2)","(1, 1, 2, 24)",1883.8754707069456
"(0, 1, 2)","(1, 1, 1, 24)",1883.9573201480378
"(2, 1, 0)","(1, 1, 1, 24)",1884.007437536904
"(2, 1, 2)","(0, 1, 2, 24)",1884.0428774539503
"(1, 1, 0)","(2, 1, 2, 24)",1884.084426209164
"(1, 1, 0)","(2, 1, 1, 24)",1884.093359080999
"(2, 1, 2)","(2, 1, 0, 24)",1884.2390335349176
"(0, 1, 1)","(2, 1, 1, 24)",1884.271667965961
"(0, 1, 0)","(0, 1, 2, 24)",1884.4324141863717
"(2, 1, 0)","(1, 1, 2, 24)",1884.4816264617673
"(0, 1, 0)","(0, 1, 1, 24)",1884.7725919950585
"(0, 1, 0)","(1, 1, 2, 24)",1884.826084894757
"(0, 1, 1)","(0, 1, 1, 24)",1884.8313777252326
"(1, 1, 1)","(1, 1, 2, 24)",1884.8565961612817
"(0, 1, 1)","(1, 1, 1, 24)",1884.880785572291
"(1, 1, 2)","(0, 1, 1, 24)",1884.9344219283885
"(2, 1, 2)","(2, 1, 1, 24)",1885.1948667141403
"(1, 1, 1)","(1, 1, 1, 24)",1885.3935739733142
"(0, 1, 1)","(2, 1, 2, 24)",1885.5634580966441
"(0, 1, 0)","(1, 1, 0, 24)",1885.5842344835262
"(1, 1, 2)","(1, 1, 0, 24)",1885.6898294565237
"(0, 1, 2)","(2, 1, 1, 24)",1885.9516741867997
"(0, 1, 1)","(0, 1, 2, 24)",1885.98154436599
"(2, 1, 0)","(2, 1, 1, 24)",1886.0326259371695
"(0, 1, 0)","(2, 1, 1, 24)",1886.0341818058266
"(1, 1, 1)","(2, 1, 1, 24)",1886.0776513386775
"(2, 1, 2)","(2, 1, 2, 24)",1886.5566248556836
"(0, 1, 1)","(2, 1, 0, 24)",1886.5923679463197
"(1, 1, 1)","(0, 1, 1, 24)",1886.781998170587
"(0, 1, 0)","(2, 1, 2, 24)",1886.7885197487547
"(1, 1, 2)","(1, 1, 1, 24)",1887.0958112742098
"(0, 1, 2)","(0, 1, 1, 24)",1887.09966219797
"(2, 1, 0)","(0, 1, 1, 24)",1887.20203502029
"(2, 1, 1)","(1, 1, 1, 24)",1887.5771441286547
"(2, 1, 1)","(1, 1, 2, 24)",1887.8227815438256
"(1, 1, 1)","(1, 1, 0, 24)",1887.9247086403589
"(1, 1, 1)","(0, 1, 2, 24)",1887.9829525434197
"(1, 1, 2)","(1, 1, 2, 24)",1888.1019541432831
"(0, 1, 2)","(1, 1, 0, 24)",1888.2337129113864
"(0, 1, 2)","(0, 1, 2, 24)",1888.3147895935674
"(2, 1, 0)","(1, 1, 0, 24)",1888.35497519875
"(2, 1, 0)","(0, 1, 2, 24)",1888.3993249968244
"(1, 1, 1)","(2, 1, 0, 24)",1888.5871160930487
"(1, 1, 1)","(2, 1, 2, 24)",1888.6334398314157
"(0, 1, 2)","(2, 1, 2, 24)",1888.775345400309
"(0, 1, 2)","(2, 1, 0, 24)",1888.9173668777248
"(2, 1, 0)","(2, 1, 2, 24)",1888.9914567484154
"(0, 1, 0)","(0, 1, 0, 24)",1888.9923304008428
"(2, 1, 0)","(2, 1, 0, 24)",1889.0106988673972
"(2, 1, 1)","(0, 1, 1, 24)",1889.2291895995827
"(2, 1, 0)","(0, 1, 0, 24)",1889.8592678975517
"(1, 1, 1)","(0, 1, 0, 24)",1889.9253214545975
"(2, 1, 1)","(1, 1, 0, 24)",1890.3772426482487
"(2, 1, 1)","(0, 1, 2, 24)",1890.4387495417946
"(1, 1, 2)","(0, 1, 2, 24)",1890.9564594012752
"(2, 1, 2)","(1, 1, 1, 24)",1891.0008918487172
"(2, 1, 1)","(2, 1, 0, 24)",1891.0482358771628
"(2, 1, 1)","(2, 1, 2, 24)",1891.4642883478225
"(1, 1, 2)","(2, 1, 0, 24)",1891.5783593064425
"(2, 1, 1)","(0, 1, 0, 24)",1891.6844417174918
"(1, 1, 2)","(2, 1, 2, 24)",1891.6901081546757
"(1, 1, 0)","(0, 1, 0, 24)",1891.8094423238726
"(1, 1, 2)","(2, 1, 1, 24)",1892.005781957497
"(1, 1, 2)","(0, 1, 0, 24)",1892.1579410741056
"(2, 1, 1)","(2, 1, 1, 24)",1892.1746179380957
"(0, 1, 0)","(2, 1, 0, 24)",1894.5236151011002
"(0, 1, 1)","(0, 1, 0, 24)",1896.3068903011151
"(0, 2, 1)","(1, 1, 1, 24)",1897.77365249533
"(2, 1, 2)","(0, 1, 0, 24)",1898.5008331941192
"(0, 2, 1)","(0, 1, 1, 24)",1898.7229626366375
"(0, 1, 2)","(0, 1, 0, 24)",1898.773833959503
"(0, 2, 1)","(1, 1, 2, 24)",1898.7790682794164
"(0, 2, 1)","(0, 1, 2, 24)",1899.258053826199
"(1, 2, 1)","(0, 1, 1, 24)",1899.3198009327893
"(1, 2, 1)","(1, 1, 1, 24)",1899.5085802106041
"(0, 2, 2)","(1, 1, 1, 24)",1899.5464313598102
"(1, 2, 1)","(2, 1, 1, 24)",1900.108017557158
"(1, 2, 1)","(1, 1, 2, 24)",1900.2008044049455
"(0, 2, 2)","(1, 1, 2, 24)",1900.3398458592574
"(0, 2, 1)","(2, 1, 2, 24)",1900.7139116510093
"(0, 2, 1)","(2, 1, 0, 24)",1900.786652190173
"(0, 2, 2)","(2, 1, 1, 24)",1900.9674768643094
"(2, 2, 1)","(0, 1, 1, 24)",1901.124426108445
"(1, 2, 2)","(0, 1, 1, 24)",1901.2307128289833
"(2, 2, 1)","(1, 1, 1, 24)",1901.2850440185807
"(1, 2, 2)","(1, 1, 1, 24)",1901.3470333048379
"(0, 2, 1)","(1, 1, 0, 24)",1901.4074856155676
"(1, 2, 1)","(1, 1, 0, 24)",1901.655439897134
"(0, 2, 2)","(1, 1, 0, 24)",1901.8049865170942
"(2, 2, 1)","(1, 1, 2, 24)",1902.8369436837052
"(0, 2, 1)","(2, 1, 1, 24)",1903.1674996464358
"(2, 2, 1)","(1, 1, 0, 24)",1903.3762584231076
"(1, 2, 2)","(1, 1, 2, 24)",1903.5631660977351
"(2, 2, 1)","(2, 1, 1, 24)",1903.7109112764904
"(0, 2, 2)","(2, 1, 2, 24)",1903.7850362949573
"(1, 2, 1)","(2, 1, 2, 24)",1903.9901996299304
"(0, 2, 2)","(0, 1, 1, 24)",1904.0284008102426
"(0, 2, 2)","(0, 1, 2, 24)",1904.3724682136844
"(1, 2, 1)","(0, 1, 2, 24)",1904.395805638847
