pdq,Spdq,aic
"(2, 1, 0)","(0, 2, 2, 36)",1084.3663335513743
"(2, 2, 0)","(2, 2, 0, 36)",1084.427915661278
"(2, 1, 0)","(1, 2, 2, 36)",1084.7465268842102
"(1, 1, 2)","(2, 2, 2, 36)",1084.775260176489
"(2, 1, 0)","(1, 2, 1, 36)",1084.7761940471923
"(0, 1, 2)","(2, 2, 2, 36)",1084.8438395525231
"(1, 1, 1)","(0, 2, 2, 36)",1084.8571982504009
"(0, 1, 1)","(2, 2, 2, 36)",1084.9091235066812
"(2, 1, 2)","(1, 2, 2, 36)",1085.2379116789716
"(1, 1, 1)","(1, 2, 1, 36)",1085.398187379171
"(2, 1, 0)","(2, 2, 2, 36)",1085.4975582835448
"(1, 1, 1)","(1, 2, 2, 36)",1085.5333141358499
"(0, 2, 1)","(2, 2, 2, 36)",1085.5534368641722
"(2, 1, 2)","(2, 2, 2, 36)",1085.5728998821924
"(2, 1, 2)","(1, 2, 1, 36)",1085.7399981164565
"(2, 1, 1)","(2, 2, 1, 36)",1085.7491149695165
"(2, 1, 1)","(0, 2, 2, 36)",1086.089435205369
"(2, 2, 0)","(2, 2, 1, 36)",1086.1119547212895
"(2, 1, 2)","(0, 2, 2, 36)",1086.1363786576474
"(1, 1, 1)","(2, 2, 2, 36)",1086.269251840084
"(2, 1, 1)","(1, 2, 2, 36)",1086.3886315783634
"(2, 1, 1)","(1, 2, 1, 36)",1086.687827798573
"(2, 2, 0)","(0, 2, 2, 36)",1086.9592249462742
"(0, 1, 1)","(0, 2, 1, 36)",1087.0864462028655
"(1, 1, 0)","(0, 2, 1, 36)",1087.1201910102714
"(0, 1, 2)","(0, 2, 1, 36)",1087.303885627203
"(2, 2, 0)","(1, 2, 2, 36)",1087.6906345195725
"(2, 1, 1)","(2, 2, 2, 36)",1087.7477073492264
"(2, 2, 0)","(1, 2, 1, 36)",1087.9351711766353
"(2, 2, 0)","(2, 2, 2, 36)",1088.10554260314
"(2, 1, 0)","(0, 2, 1, 36)",1088.1637790507746
"(0, 1, 0)","(1, 2, 2, 36)",1088.2043595980656
"(1, 1, 1)","(0, 2, 1, 36)",1088.459161690695
"(0, 1, 0)","(2, 2, 2, 36)",1088.740666441249
"(1, 1, 2)","(0, 2, 1, 36)",1088.8944996319647
"(0, 1, 2)","(1, 2, 0, 36)",1089.8419691262943
"(1, 1, 2)","(1, 2, 0, 36)",1090.1051520901017
"(2, 0, 0)","(0, 2, 2, 36)",1090.3230161143078
"(1, 0, 0)","(2, 2, 0, 36)",1090.3281067651233
"(0, 1, 0)","(0, 2, 2, 36)",1090.5475511830675
"(1, 1, 1)","(1, 2, 0, 36)",1090.7594973568985
"(2, 1, 1)","(1, 2, 0, 36)",1090.7868615047378
"(2, 1, 2)","(0, 2, 1, 36)",1090.8486364069117
"(1, 2, 0)","(2, 2, 0, 36)",1091.077063827069
"(2, 2, 0)","(0, 2, 1, 36)",1091.1014539901103
"(1, 0, 1)","(2, 2, 1, 36)",1091.9026503604482
"(2, 1, 2)","(1, 2, 0, 36)",1092.0753858961593
"(1, 0, 0)","(2, 2, 1, 36)",1092.240071880663
"(1, 1, 0)","(1, 2, 0, 36)",1092.6100887966386
"(2, 1, 0)","(1, 2, 0, 36)",1092.6141942458846
"(1, 2, 0)","(2, 2, 1, 36)",1092.9208116388108
"(1, 2, 1)","(0, 2, 0, 36)",1093.116499823844
"(2, 0, 0)","(1, 2, 1, 36)",1093.6143801897656
"(2, 0, 1)","(0, 2, 2, 36)",1093.722155182784
"(1, 0, 0)","(0, 2, 2, 36)",1094.0528250519494
"(1, 0, 0)","(1, 2, 2, 36)",1094.2148071969455
"(0, 2, 0)","(2, 2, 1, 36)",1094.5248309281365
"(2, 0, 2)","(0, 2, 2, 36)",1094.5277237958971
"(1, 2, 0)","(0, 2, 2, 36)",1094.5840984657486
"(1, 2, 2)","(0, 2, 0, 36)",1094.5952584646561
"(0, 2, 2)","(0, 2, 0, 36)",1094.6285504800064
"(1, 2, 0)","(1, 2, 2, 36)",1094.6582246525143
"(1, 2, 0)","(2, 2, 2, 36)",1094.9192627623418
"(2, 2, 1)","(0, 2, 0, 36)",1095.034365911759
"(2, 0, 0)","(0, 2, 1, 36)",1096.038064130667
"(2, 2, 2)","(0, 2, 0, 36)",1096.2008757485025
"(0, 1, 0)","(0, 2, 1, 36)",1097.0089767460129
"(2, 2, 0)","(1, 2, 0, 36)",1097.6689782489693
"(1, 2, 0)","(0, 2, 1, 36)",1098.9065975303395
"(1, 0, 2)","(2, 2, 0, 36)",1098.9119479169904
"(2, 0, 2)","(0, 2, 1, 36)",1099.3191724327596
"(0, 2, 1)","(0, 2, 0, 36)",1100.6692208245988
"(0, 1, 0)","(1, 2, 0, 36)",1101.1289523052192
"(2, 0, 0)","(2, 2, 0, 36)",1104.6234980684208
"(1, 2, 0)","(1, 2, 0, 36)",1105.5159070170716
"(1, 0, 1)","(0, 2, 2, 36)",1105.6195643483961
"(1, 0, 1)","(2, 2, 0, 36)",1105.6210351784748
"(1, 0, 2)","(0, 2, 2, 36)",1105.876417169836
"(1, 0, 1)","(1, 2, 1, 36)",1106.1078629740227
"(2, 0, 0)","(2, 2, 1, 36)",1106.3310843570448
"(2, 0, 2)","(2, 2, 0, 36)",1106.3809283792343
"(1, 0, 2)","(1, 2, 1, 36)",1106.3851439954444
"(2, 0, 1)","(2, 2, 0, 36)",1106.8350686374881
"(2, 0, 1)","(1, 2, 1, 36)",1107.3311173262832
"(2, 0, 2)","(1, 2, 1, 36)",1107.4870916710845
"(1, 0, 2)","(2, 2, 1, 36)",1107.5018936487722
"(1, 0, 1)","(1, 2, 2, 36)",1107.6109211703506
"(2, 0, 0)","(1, 2, 2, 36)",1107.6305231681133
"(1, 0, 2)","(1, 2, 2, 36)",1107.8694011692332
"(1, 0, 1)","(0, 2, 1, 36)",1107.913212949965
"(1, 0, 2)","(0, 2, 1, 36)",1108.1859403364072
"(2, 0, 0)","(2, 2, 2, 36)",1108.3125261291748
"(2, 0, 1)","(2, 2, 1, 36)",1108.4697026402891
"(2, 0, 2)","(2, 2, 1, 36)",1108.7017174195662
"(2, 0, 1)","(1, 2, 2, 36)",1108.8299244464501
"(2, 0, 2)","(1, 2, 2, 36)",1109.0245102714728
"(2, 0, 1)","(0, 2, 1, 36)",1109.0504077835965
"(1, 0, 1)","(2, 2, 2, 36)",1109.2369535619978
"(1, 0, 2)","(2, 2, 2, 36)",1109.4773304918951
"(1, 0, 1)","(1, 2, 0, 36)",1109.914887519768
"(1, 1, 0)","(0, 2, 0, 36)",1110.1799447412939
"(2, 1, 1)","(0, 2, 0, 36)",1110.441556089468
"(2, 0, 1)","(2, 2, 2, 36)",1110.448260175585
"(1, 0, 2)","(1, 2, 0, 36)",1110.5798365664755
"(2, 0, 2)","(2, 2, 2, 36)",1110.7014431117134
"(1, 0, 0)","(2, 2, 2, 36)",1110.9730288170335
"(2, 0, 2)","(1, 2, 0, 36)",1111.0816090950755
"(2, 0, 1)","(1, 2, 0, 36)",1111.252481550602
"(0, 1, 1)","(0, 2, 0, 36)",1111.2808293922833
"(1, 1, 1)","(0, 2, 0, 36)",1112.0898374779715
"(2, 1, 0)","(0, 2, 0, 36)",1112.2002289192176
"(2, 2, 0)","(0, 2, 0, 36)",1112.266526257396
"(0, 1, 2)","(0, 2, 0, 36)",1112.4052750572832
"(2, 0, 0)","(1, 2, 0, 36)",1112.6320107396723
"(1, 0, 0)","(1, 2, 1, 36)",1112.801609066043
"(1, 0, 0)","(0, 2, 1, 36)",1113.4449555771655
"(1, 1, 2)","(0, 2, 0, 36)",1113.8362415396596
"(2, 1, 2)","(0, 2, 0, 36)",1115.749999863095
"(0, 2, 0)","(1, 2, 1, 36)",1116.662103885704
"(1, 0, 0)","(1, 2, 0, 36)",1117.3215552910299
"(0, 2, 0)","(1, 2, 2, 36)",1117.4263163516887
"(0, 2, 0)","(2, 2, 2, 36)",1117.5771374461272
"(0, 1, 0)","(0, 2, 0, 36)",1118.4678825493427
"(1, 2, 0)","(0, 2, 0, 36)",1118.6351908218073
"(0, 2, 0)","(0, 2, 2, 36)",1121.7796370702201
"(0, 2, 0)","(1, 2, 0, 36)",1126.6381664072173
"(0, 0, 2)","(1, 2, 0, 36)",1126.7973582239508
"(0, 0, 2)","(1, 2, 1, 36)",1126.8745894812985
"(0, 0, 2)","(0, 2, 1, 36)",1127.5156821518449
"(0, 0, 2)","(2, 2, 0, 36)",1127.751308666137
"(0, 0, 2)","(0, 2, 2, 36)",1128.2604239080842
"(0, 0, 0)","(1, 2, 1, 36)",1128.368454358254
"(0, 0, 0)","(0, 2, 2, 36)",1128.5144595275447
"(0, 0, 2)","(1, 2, 2, 36)",1128.8709810030127
"(0, 0, 2)","(2, 2, 1, 36)",1128.871915335133
"(0, 2, 0)","(0, 2, 1, 36)",1129.0176651620843
"(0, 0, 0)","(2, 2, 0, 36)",1129.4609353045132
"(0, 0, 0)","(1, 2, 2, 36)",1129.5225792447495
"(0, 0, 1)","(1, 2, 1, 36)",1129.852632170756
"(0, 0, 0)","(2, 2, 1, 36)",1130.1339807579432
"(0, 0, 2)","(2, 2, 2, 36)",1130.4322564559623
"(0, 0, 1)","(2, 2, 0, 36)",1130.501351428613
"(0, 0, 1)","(0, 2, 2, 36)",1130.7895974962776
"(0, 0, 1)","(1, 2, 0, 36)",1131.1355503612342
"(0, 0, 0)","(2, 2, 2, 36)",1131.4430197818142
"(0, 0, 1)","(1, 2, 2, 36)",1131.7553683906583
"(0, 0, 1)","(2, 2, 1, 36)",1131.772093532033
"(0, 0, 1)","(0, 2, 1, 36)",1133.1346903198569
"(0, 0, 1)","(2, 2, 2, 36)",1133.6825105740115
"(0, 0, 0)","(0, 2, 1, 36)",1136.3556056708358
"(1, 0, 0)","(0, 2, 0, 36)",1137.255164726373
"(2, 0, 0)","(0, 2, 0, 36)",1138.0452811896919
"(1, 0, 1)","(0, 2, 0, 36)",1138.6239091350815
"(2, 0, 1)","(0, 2, 0, 36)",1138.6871858537136
"(1, 0, 2)","(0, 2, 0, 36)",1139.0078763590564
"(0, 0, 0)","(1, 2, 0, 36)",1140.3850454972073
"(0, 0, 2)","(0, 2, 0, 36)",1140.61835385881
"(2, 0, 2)","(0, 2, 0, 36)",1141.1447809779813
"(0, 0, 1)","(0, 2, 0, 36)",1147.1904048026893
"(0, 2, 0)","(0, 2, 0, 36)",1153.9056478082668
"(0, 0, 0)","(0, 2, 0, 36)",1159.1760083737029
"(0, 2, 2)","(0, 1, 1, 36)",1760.376064656996
"(1, 2, 1)","(1, 1, 1, 36)",1760.9442819430137
"(1, 2, 1)","(0, 1, 2, 36)",1761.400115268584
"(0, 2, 1)","(0, 1, 1, 36)",1761.4699577480608
"(0, 2, 2)","(0, 1, 2, 36)",1761.8210819282374
"(1, 2, 2)","(0, 1, 1, 36)",1762.205127445195
"(0, 2, 1)","(0, 1, 2, 36)",1762.7459847485932
"(0, 2, 1)","(1, 1, 1, 36)",1762.7509037771365
"(1, 2, 1)","(1, 1, 2, 36)",1765.6365383748753
"(0, 2, 1)","(1, 1, 2, 36)",1767.2188920588017
"(0, 2, 2)","(1, 1, 0, 36)",1767.2984434772466
"(1, 2, 1)","(0, 1, 1, 36)",1767.7064243512086
"(0, 2, 1)","(2, 1, 0, 36)",1767.947896919909
"(2, 2, 1)","(0, 1, 1, 36)",1769.6394965628738
"(2, 2, 2)","(0, 1, 1, 36)",1770.5361490934176
"(1, 2, 1)","(2, 1, 0, 36)",1770.8688213186665
"(1, 2, 2)","(1, 1, 1, 36)",1770.928366095518
"(1, 2, 2)","(0, 1, 2, 36)",1770.9285746457658
"(1, 2, 1)","(1, 1, 0, 36)",1771.040132661258
"(0, 2, 2)","(1, 1, 1, 36)",1771.0571628140892
"(0, 2, 1)","(1, 1, 0, 36)",1771.4804701169421
"(2, 2, 1)","(1, 1, 1, 36)",1771.6391860721237
"(2, 2, 1)","(0, 1, 2, 36)",1771.6392284753767
"(1, 2, 1)","(2, 1, 1, 36)",1771.666798114659
"(0, 2, 2)","(2, 1, 0, 36)",1772.0813628278102
"(1, 2, 2)","(2, 1, 0, 36)",1772.1736413127774
"(1, 1, 0)","(0, 1, 1, 36)",1772.2737897507016
"(0, 1, 0)","(0, 1, 1, 36)",1772.3497854027112
"(1, 2, 2)","(1, 1, 0, 36)",1772.3631448564254
"(2, 2, 2)","(1, 1, 1, 36)",1772.5318041444207
"(2, 2, 2)","(0, 1, 2, 36)",1772.532294307745
"(0, 1, 1)","(0, 1, 1, 36)",1772.7171741826276
"(1, 2, 2)","(1, 1, 2, 36)",1772.7496212548388
"(2, 2, 1)","(2, 1, 0, 36)",1772.8061899385502
"(0, 2, 2)","(1, 1, 2, 36)",1772.80989502597
"(1, 2, 2)","(2, 1, 1, 36)",1772.8854976083876
"(2, 2, 1)","(1, 1, 0, 36)",1772.936540996465
"(0, 2, 2)","(2, 1, 1, 36)",1772.9956779742433
"(2, 1, 1)","(0, 1, 1, 36)",1773.2340375787094
"(1, 2, 1)","(2, 1, 2, 36)",1773.424422099768
"(2, 2, 1)","(1, 1, 2, 36)",1773.4644415956377
"(2, 2, 1)","(2, 1, 1, 36)",1773.5978685895482
"(2, 2, 2)","(2, 1, 0, 36)",1773.8281801667206
"(2, 1, 1)","(1, 1, 1, 36)",1773.856445371698
"(2, 1, 0)","(0, 1, 1, 36)",1774.0881779220936
"(1, 1, 0)","(1, 1, 1, 36)",1774.1793869859753
"(1, 1, 0)","(0, 1, 2, 36)",1774.1918322120182
"(2, 2, 2)","(1, 1, 0, 36)",1774.2312296226187
"(2, 2, 2)","(1, 1, 2, 36)",1774.3594297209675
"(1, 1, 1)","(0, 1, 1, 36)",1774.4113369740633
"(2, 2, 2)","(2, 1, 1, 36)",1774.4910913526437
"(1, 2, 2)","(2, 1, 2, 36)",1774.613855350836
"(0, 1, 1)","(1, 1, 1, 36)",1774.6913251400167
"(0, 1, 1)","(0, 1, 2, 36)",1774.6953063841431
"(0, 2, 2)","(2, 1, 2, 36)",1774.7426341273945
"(0, 1, 2)","(0, 1, 1, 36)",1775.266143767289
"(2, 2, 1)","(2, 1, 2, 36)",1775.3468599559544
"(2, 1, 0)","(1, 1, 1, 36)",1776.006492914859
"(2, 1, 0)","(0, 1, 2, 36)",1776.0183739682557
"(1, 1, 0)","(2, 1, 1, 36)",1776.1136390137046
"(1, 1, 0)","(1, 1, 2, 36)",1776.1627602286899
"(2, 2, 2)","(2, 1, 2, 36)",1776.2168495124165
"(1, 1, 0)","(2, 1, 0, 36)",1776.233301284009
"(1, 1, 1)","(1, 1, 1, 36)",1776.3579647205643
"(1, 1, 1)","(0, 1, 2, 36)",1776.3661922940978
"(0, 1, 0)","(1, 1, 2, 36)",1776.3987580389796
"(0, 1, 1)","(2, 1, 0, 36)",1776.503689457887
"(0, 1, 1)","(2, 1, 1, 36)",1776.586647026559
"(0, 1, 1)","(1, 1, 2, 36)",1776.7169300061214
"(1, 1, 2)","(0, 1, 1, 36)",1777.0380499341384
"(0, 1, 1)","(1, 1, 0, 36)",1777.2021135758482
"(0, 1, 2)","(1, 1, 1, 36)",1777.2427192065038
"(0, 1, 2)","(0, 1, 2, 36)",1777.2462515300797
"(1, 1, 0)","(1, 1, 0, 36)",1777.2763445906746
"(1, 1, 0)","(2, 1, 2, 36)",1777.704907771398
"(2, 1, 0)","(2, 1, 1, 36)",1777.9259238148957
"(2, 1, 0)","(1, 1, 2, 36)",1777.9873795358226
"(2, 1, 0)","(2, 1, 0, 36)",1778.0541857880992
"(2, 1, 1)","(0, 1, 2, 36)",1778.071554659174
"(0, 1, 1)","(2, 1, 2, 36)",1778.1554736031085
"(1, 1, 1)","(2, 1, 1, 36)",1778.2678849813915
"(1, 1, 1)","(2, 1, 0, 36)",1778.2704375220244
"(1, 1, 1)","(1, 1, 2, 36)",1778.3390453262255
"(0, 2, 1)","(2, 1, 1, 36)",1778.8310717412865
"(0, 1, 2)","(2, 1, 0, 36)",1778.9531991645356
"(2, 1, 0)","(1, 1, 0, 36)",1778.980189055039
"(2, 1, 2)","(0, 1, 1, 36)",1778.9877277715805
"(1, 1, 2)","(1, 1, 1, 36)",1778.9973977066686
"(1, 1, 2)","(0, 1, 2, 36)",1779.003508026393
"(1, 1, 1)","(1, 1, 0, 36)",1779.0275124150282
"(0, 1, 2)","(2, 1, 1, 36)",1779.1524888160156
"(0, 1, 2)","(1, 1, 2, 36)",1779.266067434199
"(2, 1, 1)","(2, 1, 1, 36)",1779.4091573352457
"(2, 1, 0)","(2, 1, 2, 36)",1779.4865451184573
"(0, 1, 2)","(1, 1, 0, 36)",1779.573909018324
"(1, 1, 1)","(2, 1, 2, 36)",1779.8334196225524
"(2, 1, 1)","(2, 1, 0, 36)",1779.996396995066
"(2, 1, 1)","(1, 1, 2, 36)",1780.0442758339973
"(0, 2, 1)","(2, 1, 2, 36)",1780.7141595244273
"(1, 1, 2)","(2, 1, 0, 36)",1780.7577061306615
"(0, 1, 2)","(2, 1, 2, 36)",1780.7584542155298
"(0, 1, 0)","(0, 1, 2, 36)",1780.8060719056068
"(2, 1, 1)","(1, 1, 0, 36)",1780.910772109161
"(1, 1, 2)","(2, 1, 1, 36)",1780.9158157955687
"(2, 1, 2)","(1, 1, 1, 36)",1780.951690047243
"(2, 1, 2)","(0, 1, 2, 36)",1780.9571303861671
"(1, 1, 2)","(1, 1, 2, 36)",1780.980985320952
"(0, 1, 0)","(1, 1, 1, 36)",1781.1144972269467
"(1, 1, 2)","(1, 1, 0, 36)",1781.4144987633217
"(2, 1, 1)","(2, 1, 2, 36)",1781.5967120492066
"(1, 1, 2)","(2, 1, 2, 36)",1782.5245944511466
"(2, 1, 2)","(2, 1, 0, 36)",1782.68873108097
"(2, 1, 2)","(2, 1, 1, 36)",1782.8649887600864
"(2, 1, 2)","(1, 1, 2, 36)",1782.9349617597813
"(0, 1, 0)","(2, 1, 1, 36)",1783.1138250006
"(0, 1, 0)","(1, 1, 0, 36)",1783.278922922897
"(2, 1, 2)","(1, 1, 0, 36)",1783.3243406668369
"(2, 1, 2)","(2, 1, 2, 36)",1784.4709770387026
"(0, 1, 0)","(2, 1, 2, 36)",1784.674088893817
"(1, 2, 1)","(0, 1, 0, 36)",1784.6874872646463
"(1, 2, 2)","(0, 1, 0, 36)",1786.0920491987197
"(2, 2, 1)","(0, 1, 0, 36)",1786.2375718232263
"(0, 2, 2)","(0, 1, 0, 36)",1786.5440793336602
"(2, 2, 2)","(0, 1, 0, 36)",1787.9872947691867
"(0, 1, 0)","(2, 1, 0, 36)",1789.0251106287737
"(0, 2, 1)","(0, 1, 0, 36)",1790.4318153451047
"(2, 2, 0)","(0, 1, 1, 36)",1792.284496054341
"(2, 2, 0)","(0, 1, 2, 36)",1794.2758523534071
"(2, 2, 0)","(1, 1, 1, 36)",1794.276308473719
"(1, 1, 0)","(0, 1, 0, 36)",1794.9946613658988
"(0, 1, 1)","(0, 1, 0, 36)",1795.8858741987374
"(2, 2, 0)","(2, 1, 0, 36)",1796.0350229133394
"(2, 2, 0)","(2, 1, 1, 36)",1796.2588688717253
"(2, 2, 0)","(1, 1, 2, 36)",1796.274345202389
"(1, 1, 1)","(0, 1, 0, 36)",1796.5023004521563
"(0, 1, 2)","(0, 1, 0, 36)",1796.73710667414
"(2, 1, 0)","(0, 1, 0, 36)",1796.7734907285803
"(2, 1, 1)","(0, 1, 0, 36)",1797.878734942257
"(1, 1, 2)","(0, 1, 0, 36)",1798.1083473413607
"(2, 2, 0)","(2, 1, 2, 36)",1798.1857888270135
"(2, 2, 0)","(1, 1, 0, 36)",1798.8089961737896
"(2, 1, 2)","(0, 1, 0, 36)",1800.0277013070915
"(0, 1, 0)","(0, 1, 0, 36)",1801.2772400609206
"(1, 2, 0)","(0, 1, 1, 36)",1803.4551487457013
"(1, 2, 0)","(0, 1, 2, 36)",1805.430648321988
"(1, 2, 0)","(1, 1, 1, 36)",1805.4337983796156
"(1, 2, 0)","(2, 1, 0, 36)",1807.0084152900279
"(1, 2, 0)","(2, 1, 1, 36)",1807.3245472831327
"(1, 2, 0)","(1, 1, 2, 36)",1807.4154260236141
"(1, 2, 0)","(2, 1, 2, 36)",1809.1402869603385
"(2, 0, 2)","(1, 1, 2, 36)",1810.0384393788597
"(2, 0, 2)","(2, 1, 1, 36)",1810.0386659491915
"(1, 2, 0)","(1, 1, 0, 36)",1810.489414856376
"(1, 0, 0)","(1, 1, 2, 36)",1811.879258598551
"(1, 0, 0)","(2, 1, 1, 36)",1811.8895433951704
"(2, 0, 0)","(1, 1, 1, 36)",1812.21940973575
"(2, 0, 2)","(2, 1, 2, 36)",1812.395666563888
"(1, 0, 0)","(1, 1, 1, 36)",1812.4325222494479
"(2, 0, 0)","(2, 1, 1, 36)",1812.590937590454
"(2, 0, 0)","(1, 1, 2, 36)",1812.5933879832535
"(2, 0, 2)","(0, 1, 2, 36)",1812.6570569100352
"(1, 0, 1)","(1, 1, 1, 36)",1812.6650978187788
"(1, 0, 0)","(2, 1, 0, 36)",1812.6996795621178
"(1, 0, 1)","(1, 1, 2, 36)",1812.9025986637196
"(1, 0, 1)","(2, 1, 1, 36)",1812.9030062266938
"(2, 0, 0)","(2, 1, 0, 36)",1813.5390779714962
"(1, 0, 1)","(2, 1, 0, 36)",1813.8053880505768
"(1, 0, 0)","(2, 1, 2, 36)",1813.8743571349667
"(2, 0, 1)","(1, 1, 1, 36)",1813.9280398104963
"(1, 0, 2)","(1, 1, 2, 36)",1814.0769260185036
"(1, 0, 2)","(2, 1, 1, 36)",1814.0810106476156
"(2, 0, 1)","(2, 1, 1, 36)",1814.0857573008407
"(2, 0, 1)","(1, 1, 2, 36)",1814.0864887120056
"(1, 0, 2)","(1, 1, 1, 36)",1814.1129760729277
"(2, 0, 0)","(2, 1, 2, 36)",1814.576898454557
"(1, 0, 0)","(0, 1, 2, 36)",1814.708343697407
"(1, 0, 2)","(2, 1, 0, 36)",1814.915401112742
"(1, 0, 1)","(2, 1, 2, 36)",1814.9638620097878
"(2, 0, 1)","(2, 1, 0, 36)",1815.0258148663154
"(2, 0, 0)","(0, 1, 2, 36)",1815.8736036368034
"(2, 0, 2)","(1, 1, 1, 36)",1816.0299508783844
"(1, 0, 2)","(2, 1, 2, 36)",1816.0766873783955
"(1, 0, 1)","(0, 1, 2, 36)",1816.0828256014454
"(2, 0, 1)","(2, 1, 2, 36)",1816.0991710854569
